Time,Number,Longitude,Latitude,Altitude,Voltage,Battery Level,Fix,Number of Satellites,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps],Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB],UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%],eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670653671,357,-78.6969984,35.7286048,49.997,12.193,37,6,10,4,368,369,0.0184,0.151,5,368,369,0.0721,0.591,2,0.00566,0,1,-55,55,-0.382,16,81,1,1.1,0,0,17,168,0.067,0,46,15,2,20,1.3,5,0,0,99.9,0,40,16,0.188,12,0,0,0
1670653672,358,-78.6969978,35.7285599,49.997,12.193,37,6,10,4,369,370,0.0198,0.162,5,369,370,0,0,1,0.00424,0,1,-55,55,-0.387,19,81,1,1.5,0,0,17,0,0.07,0,46,15,0,20,1.3,6,0,0,99.9,0,40,17,0.2,16,0,0,0
1670653673,359,-78.6969971,35.728515,49.997,12.193,37,6,10,4,370,371,0.0226,0.185,5,370,371,0,0,2,0.00424,0,1,-55,55,-0.324,15,81,0.8,1.6,30,0,17,204,0.074,30,46,15,2,21,1.7,8,0,0,99.9,0,40,17,0.17,16,0,0,0
1670653674,360,-78.6969965,35.7284701,49.997,12.193,36,6,10,4,371,372,0.0297,0.243,5,371,372,0,0,3,0.00566,0,1,-55,55,-0.35,18,81,1,0.808,0,0,15,0,0.079,0,46,15,0,15,1.1,8,4,33,99.9,0,40,15,0.129,15,0,0,0
1670653675,361,-78.6969959,35.7284251,49.998,12.193,36,6,10,4,372,373,0.0269,0.22,5,372,373,0.0735,0.602,1,0.00707,0,1,-55,55,-0.414,18,81,1,1.6,9,0,17,168,0.078,9,46,15,2,20,1.3,8,0,0,99.9,0,40,17,0.186,21,0,0,0
1670653676,362,-78.6969951,35.7283803,49.998,12.193,36,6,10,4,373,374,0.017,0.139,5,373,374,0,0,2,0.00566,0,1,-55,55,-0.332,17,81,0.9,1,37,0,16,0,0.084,37,46,15,0,14,1,6,4,40,99.9,0,40,16,0.136,13,0,0,0
1670653677,363,-78.6969944,35.7283354,49.999,12.193,36,6,10,4,374,375,0.0297,0.243,5,374,375,0.0707,0.58,1,0.00566,0,1,-55,55,-0.421,18,81,1,1.3,0,0,17,113,0.07,0,46,15,2,20,1.8,8,0,0,99.9,0,40,16,0.213,19,0,0,0
1670653678,364,-78.6969938,35.7282905,49.998,12.193,36,6,10,4,375,376,0.0212,0.174,5,375,376,0,0,1,0.00424,0,1,-55,55,-0.426,19,81,1,1.5,0,0,16,180,0.07,0,46,15,0,20,1.4,7,0,0,99.9,0,40,17,0.199,16,0,0,0
1670653679,365,-78.6969931,35.7282457,49.999,12.193,36,6,10,4,376,377,0.0226,0.185,5,376,377,0,0,2,0.00566,0,1,-55,55,-0.36,18,81,1,1.2,0,0,16,0,0.065,0,46,15,2,20,1,7,0,0,99.9,0,40,16,0.112,14,0,0,0
1670653680,366,-78.6969924,35.7282008,50.001,12.193,35,6,10,4,377,378,0.0297,0.243,5,377,378,0.0693,0.568,1,0.00566,0,1,-55,55,-0.373,19,81,1,1.5,0,0,17,168,0.075,0,46,15,2,20,1.5,10,0,0,99.9,0,40,17,0.195,21,0,0,0
1670653681,367,-78.6969917,35.7281561,50.001,12.193,35,6,10,4,378,379,0.0297,0.243,5,378,379,0,0,1,0.00707,0,1,-55,55,-0.367,18,81,1,1.4,0,0,16,0,0.075,0,46,15,0,20,1.4,9,0,0,99.9,0,40,16,0.182,21,0,0,0
1670653682,368,-78.696991,35.7281112,50,12.193,35,6,10,4,379,380,0.0269,0.22,5,379,380,0,0,3,0.00283,0,1,-55,55,-0.341,20,81,1,1.6,0,0,16,0,0.07,0,46,15,2,20,1.2,8,0,0,99.9,0,40,16,0.172,19,0,0,0
1670653683,369,-78.6969904,35.7280664,49.998,12.193,35,6,10,4,380,381,0.0325,0.266,5,380,381,0.0693,0.568,1,0.00424,0,1,-55,55,-0.375,15,81,0.8,1.8,30,0,16,0,0.072,30,46,15,0,22,1.8,10,0,0,99.9,0,40,17,0.197,22,0,0,0
1670653684,370,-78.6969898,35.7280214,49.998,12.193,35,6,10,4,381,382,0.0283,0.232,5,381,382,0,0,2,0.00566,0,1,-55,55,-0.351,18,81,1,0.622,0,0,13,204,0.053,0,46,15,2,16,1.2,7,4,36,99.9,0,40,16,0.155,17,0,0,0
1670653685,371,-78.6969891,35.7279766,49.996,12.193,34,6,10,4,382,383,0.0297,0.243,5,382,383,0.0707,0.579,2,0.00424,0,1,-55,55,-0.383,19,81,1,1.8,0,0,15,0,0.246,0,46,15,2,19,1.4,14,0,0,99.9,0,40,15,0.211,29,0,0,0
1670653686,372,-78.6969884,35.7279318,49.996,12.193,34,6,10,4,383,384,0.0339,0.278,5,383,384,0,0,1,0.00566,0,1,-55,55,-0.283,13,81,0.7,0.989,36,0,16,0,0.066,36,46,15,0,15,1.4,11,4,26,99.9,0,40,14,0.149,23,0,0,0
1670653687,373,-78.6969878,35.727887,49.994,12.193,34,6,10,4,384,385,0.0283,0.232,5,384,385,0.0693,0.568,1,0.00707,0,1,-55,55,-0.311,19,81,1,1.5,0,0,16,0,0.073,0,46,15,2,20,1.5,9,0,0,99.9,0,40,17,0.193,21,0,0,0
1670653688,374,-78.6969872,35.7278421,49.994,12.193,34,6,10,4,385,386,0.0184,0.151,5,385,386,0,0,2,0.00566,0,1,-55,55,-0.351,17,81,1,1.6,0,0,16,113,0.068,0,46,15,2,20,1.1,8,0,0,99.9,0,40,16,0.149,16,0,0,0
1670653689,375,-78.6969865,35.7277973,49.996,12.193,34,6,10,4,386,387,0.0297,0.243,5,386,387,0,0,1,0.00707,0,1,-55,55,-0.382,18,81,1,1.1,0,0,15,204,0.054,0,46,15,0,20,1.6,10,0,0,99.9,0,40,17,0.184,22,0,0,0
1670653690,376,-78.6969859,35.7277636,49.998,12.193,34,6,10,4,387,388,0.0311,0.255,5,387,388,0.0707,0.579,3,0.00424,0,1,-55,55,-0.273,20,81,1,1.6,0,0,17,0,0.091,0,46,15,2,20,1.2,7,0,0,99.9,0,40,16,0.177,17,0,0,0
1670653691,377,-78.6969852,35.7277187,49.997,12.193,33,6,10,4,388,389,0.0297,0.243,5,388,389,0,0,0,0.00848,0,1,-55,55,-0.381,9,81,0.5,1.3,61,0,14,220,0.048,61,46,15,0,10,2,8,8,50,99.9,0,40,17,0.192,17,0,0,0
1670653692,378,-78.6969845,35.7276738,49.996,12.193,33,6,10,4,389,390,0.0127,0.104,5,389,390,0,0,3,0.00566,0,1,-55,55,-0.376,17,81,1,1.2,0,0,16,168,0.081,0,46,15,2,20,0.677,4,0,0,99.9,0,40,14,0.086,9,0,0,0
1670653693,379,-78.6969839,35.727629,49.996,12.193,33,6,10,4,390,391,0.0283,0.232,5,390,391,0.0693,0.568,1,0.00566,0,1,-55,55,-0.342,19,81,1,1.4,0,0,17,0,0.087,0,46,15,0,20,1.4,9,0,0,99.9,0,40,17,0.194,22,0,0,0
1670653694,380,-78.6969832,35.7275842,49.998,12.193,33,6,10,4,391,392,0.0297,0.243,5,391,392,0,0,1,0.00707,0,1,-55,55,-0.552,18,81,1,1.5,0,0,16,0,0.069,0,46,15,2,20,1.5,10,0,0,99.9,-99.9,40,15,0.191,22,0,0,0
1670653695,381,-78.6969826,35.7275393,49.998,12.193,33,6,10,4,392,393,0.0269,0.22,5,392,393,0,0,3,0.00283,0,1,-55,55,-0.285,16,81,1.1,1.4,33,0,16,0,0.068,33,46,15,2,20,1.4,10,0,0,99.9,0,40,16,0.171,20,0,0,0
1670653696,382,-78.6969819,35.7274945,49.997,12.193,33,6,10,4,393,394,0.0311,0.255,5,393,394,0.0721,0.591,2,0.00424,0,1,-55,55,-0.379,13,81,0.7,0.893,40,0,15,0,0.047,40,46,15,0,14,1.5,8,5,38,99.9,0,40,17,0.189,21,0,0,0
1670653697,383,-78.6969812,35.7274495,49.996,12.193,32,6,10,4,394,395,0.0297,0.243,5,394,395,0,0,1,0.00424,0,1,-55,55,-0.444,19,81,1,1.5,0,0,16,272,0.068,0,46,15,2,15,1.4,9,3,25,99.9,0,40,17,0.179,22,0,0,0
1670653698,384,-78.6969805,35.7274047,49.999,12.193,32,6,10,4,395,396,0.0269,0.22,5,395,396,0.0749,0.614,2,0.00566,0,1,-55,55,-0.317,19,81,1,1.4,0,0,16,160,0.083,0,46,15,0,20,1.1,7,0,0,99.9,0,40,16,0.133,15,0,0,0
1670653699,385,-78.6969799,35.7273598,50,12.193,32,6,10,4,396,397,0.0297,0.243,5,396,397,0,0,1,0.00707,0,1,-55,55,-0.288,18,81,1,1.6,0,0,17,160,0.071,0,46,15,2,20,1.5,10,0,0,99.9,0,40,17,0.183,21,0,0,0
1670653700,386,-78.6969792,35.727315,50.003,12.193,32,6,10,4,397,398,0.0184,0.151,5,397,398,0,0,2,0.00566,0,1,-55,55,-0.354,19,81,1,1.4,0,0,17,158,0.07,0,46,15,2,20,1.1,8,0,0,99.9,0,40,16,0.154,17,0,0,0
1670653701,387,-78.6969786,35.7272702,50.002,12.193,32,6,10,4,398,399,0.0283,0.232,5,398,399,0.0679,0.556,1,0.00707,0,1,-55,55,-0.385,18,81,1,1,0,0,17,204,0.053,0,46,15,0,20,1.5,9,0,0,99.9,0,40,16,0.184,22,0,0,0
1670653702,388,-78.6969779,35.7272255,50,12.193,31,6,10,4,399,400,0.0354,0.29,5,399,400,0,0,3,0.00424,0,1,-55,55,-0.482,19,81,1,1.5,0,0,17,272,0.069,0,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.203,22,0,0,0
1670653703,389,-78.6969772,35.7271806,50,12.193,31,6,10,4,400,401,0.0311,0.255,5,400,401,0.0749,0.614,2,0.00566,0,1,-55,55,-0.364,18,81,1,1.2,0,0,16,0,0.073,0,46,15,2,20,1.4,9,0,0,99.9,0,40,15,0.138,17,0,0,0
1670653704,390,-78.6969765,35.7271357,50,12.193,31,6,10,4,401,402,0.0297,0.243,5,401,402,0,0,1,0.00566,0,1,-55,55,-0.413,19,81,1,1.4,0,0,17,158,0.069,0,46,15,0,20,1.4,9,0,0,99.9,0,40,16,0.188,21,0,0,0
1670653705,391,-78.6969758,35.7270908,50,12.193,31,6,10,4,402,403,0.0297,0.243,5,402,403,0.0707,0.58,1,0.00707,0,1,-55,55,-0.338,15,81,0.8,1.4,30,0,17,0,0.069,30,46,15,2,15,1.4,8,4,33,99.9,-99.9,40,17,0.183,21,0,0,0
1670653706,392,-78.6969751,35.727046,50.001,12.193,31,6,10,4,403,404,0.0184,0.151,5,403,404,0,0,2,0.00566,0,1,-55,55,-0.371,18,81,1,1.4,0,0,17,0,0.071,0,46,15,0,20,1.1,9,0,0,99.9,0,40,17,0.147,16,0,0,0
1670653707,393,-78.6969744,35.7270011,50.001,12.193,31,6,10,4,404,405,0.0297,0.243,5,404,405,0,0,1,0.00707,0,1,-55,55,-0.415,17,81,1,1.3,0,0,16,0,0.061,0,46,15,2,20,1.5,10,0,0,99.9,0,40,16,0.183,22,0,0,0
1670653708,394,-78.6969737,35.7269563,50.001,12.193,30,6,10,4,405,406,0.0354,0.289,5,405,406,0.0721,0.591,3,0.00424,0,1,-55,55,-0.432,19,81,1,1.5,0,0,17,0,0.066,0,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.189,21,0,0,0
1670653709,395,-78.696973,35.7269114,50.001,12.193,30,6,10,4,406,407,0.0311,0.255,5,406,407,0,0,2,0.00566,0,1,-55,55,-0.299,18,81,1,1.2,0,0,16,168,0.075,0,46,15,0,20,1.6,10,0,0,99.9,0,40,17,0.167,20,0,0,0
1670653710,396,-78.6969724,35.7268666,50.002,12.193,30,6,10,4,407,408,0.0297,0.243,5,407,408,0.0707,0.579,1,0.00707,0,1,-55,55,-0.36,19,81,1,1.5,0,0,16,0,0.071,0,46,15,2,20,1.4,9,0,0,99.9,0,40,16,0.183,21,0,0,0
1670653711,397,-78.6969717,35.7268217,50.002,12.193,30,6,10,4,408,409,0.0184,0.151,5,408,409,0,0,2,0.00707,0,1,-55,55,-0.41,14,81,1,0.84,0,0,14,212,0.049,0,46,15,2,0,1.1,7,0,0,99.9,0,40,17,0.119,12,0,0,0
1670653712,398,-78.696971,35.7267768,50.003,12.193,30,6,10,4,409,410,0.017,0.139,5,409,410,0,0,2,0.00566,0,1,-55,55,-0.365,18,81,1,1.2,0,0,16,0,0.078,0,46,15,0,20,0.97,6,0,0,99.9,0,40,15,0.118,12,0,0,0
1670653713,399,-78.6969704,35.7267319,50.002,12.193,29,6,10,4,410,411,0.0325,0.266,5,410,411,0,0,1,0.00707,0,1,-55,55,-0.435,19,81,1,1.5,0,0,18,0,0.051,0,46,15,2,20,1.8,10,0,0,99.9,0,40,17,0.24,22,0,0,0
1670653714,400,-78.6969698,35.726687,50.001,12.193,29,6,10,4,411,412,0.0212,0.174,5,411,412,0.0749,0.614,2,0.00566,0,1,-55,55,-0.37,19,81,1,1.5,0,0,16,168,0.088,0,46,15,0,20,1.1,7,0,0,99.9,0,40,17,0.121,14,0,0,0
1670653715,401,-78.6969691,35.7266421,50.001,12.193,29,6,10,4,412,413,0.0297,0.243,5,412,413,0,0,1,0.00707,0,1,-55,55,-0.345,19,81,1,1.4,0,0,16,158,0.067,0,46,15,2,20,1.5,9,0,0,99.9,0,40,17,0.189,21,0,0,0
1670653716,402,-78.6969685,35.7265972,50.002,12.193,29,6,10,4,413,414,0.0184,0.151,5,413,414,0,0,2,0.00566,0,1,-55,55,-0.364,18,81,1,1.4,0,0,17,0,0.069,0,46,15,0,20,1.1,8,0,0,99.9,0,40,16,0.129,15,0,0,0
1670653717,403,-78.6969678,35.7265525,50.005,12.193,29,6,10,4,414,415,0.0297,0.243,5,414,415,0.0735,0.602,1,0.00566,0,1,-55,55,-0.405,18,81,1,1.6,0,0,17,0,0.074,0,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.201,22,0,0,0
1670653718,404,-78.6969671,35.7265076,50.004,12.193,29,6,10,4,415,416,0.0311,0.255,5,415,416,0,0,1,0.00707,0,1,-55,55,-0.366,21,81,1,1.7,11,0,16,113,0.079,11,46,15,2,22,1.5,9,0,0,99.9,0,40,17,0.186,21,0,0,0
1670653719,405,-78.6969665,35.7264628,50.003,12.193,28,6,10,4,416,417,0.0382,0.313,5,416,417,0.0693,0.568,1,0.00848,0,1,-55,55,-0.339,12,81,0.9,0.863,30,0,14,204,0.058,30,46,15,0,14,1.7,9,4,30,99.9,0,40,17,0.168,20,0,0,0
1670653720,406,-78.6969658,35.7264179,50.003,12.193,28,6,10,4,417,418,0.0269,0.22,5,417,418,0,0,4,0.00424,0,1,-55,55,-0.47,19,81,1,1.8,0,0,14,57,0.268,0,46,15,2,20,1.2,12,0,0,99.9,0,40,14,0.208,24,0,0,0
1670653721,407,-78.6969651,35.7263731,50.004,12.193,28,6,10,4,418,419,0.0368,0.301,5,418,419,0.0721,0.593,0,0.00848,0,1,-55,55,-0.357,17,81,1,1.5,0,0,13,0,0.111,0,46,15,0,19,1.9,14,0,0,99.9,0,40,13,0.221,29,0,0,14
1670653722,408,-78.6969644,35.7263282,50.002,12.193,28,6,10,4,419,420,0.0198,0.162,5,419,420,0,0,2,0.00283,0,1,-55,55,-0.349,20,81,1,1.3,0,0,17,158,0.075,0,46,15,2,20,1.1,6,0,0,99.9,0,40,16,0.135,12,0,0,0
1670653723,409,-78.6969637,35.7262833,50.004,12.193,28,6,10,4,420,421,0.0212,0.174,5,420,421,0,0,0,0.00707,0,1,-55,55,-0.436,17,81,1,1.4,0,0,17,0,0.068,0,46,15,0,20,1.4,7,0,0,99.9,0,40,18,0.174,15,0,0,0
1670653724,410,-78.6969631,35.7262384,50.004,12.193,27,6,10,4,421,422,0.0311,0.255,5,421,422,0.0707,0.579,3,0.00424,0,1,-55,55,-0.362,19,81,1,1.5,0,0,16,0,0.069,0,46,15,2,20,1.5,10,0,0,99.9,0,40,16,0.184,22,0,0,0
1670653725,411,-78.6969624,35.7261936,50.005,12.193,27,6,10,4,422,423,0.0311,0.255,5,422,423,0,0,2,0.00424,0,1,-55,55,-0.404,14,81,0.8,1.7,30,0,17,0,0.071,30,46,15,2,21,1.4,9,0,0,99.9,0,40,16,0.191,22,0,0,0
1670653726,412,-78.6969617,35.7261487,50.003,12.193,27,6,10,4,423,424,0.0297,0.243,5,423,424,0.0749,0.614,2,0.00566,0,1,-55,55,-0.251,18,81,1,0.751,0,0,14,57,0.073,0,46,15,0,15,1.5,9,4,30,99.9,0,40,16,0.147,17,0,0,0
1670653727,413,-78.696961,35.7261039,50.002,12.193,27,6,10,4,424,425,0.0283,0.232,5,424,425,0,0,2,0.00424,0,1,-55,55,-0.339,19,81,1,2.4,0,0,14,0,0.266,0,46,15,2,19,1.4,15,0,0,99.9,0,40,15,0.217,30,0,0,38
1670653728,414,-78.6969605,35.7260702,50.002,12.193,27,6,10,4,425,426,0.0354,0.29,5,425,426,0,0,2,0.00566,0,1,-55,55,-0.408,11,81,0.6,0.613,50,0,15,204,0.053,50,46,15,2,19,1.7,12,1,7,99.9,0,40,14,0.151,22,0,0,0
1670653729,415,-78.6969596,35.7260141,50,12.193,27,6,10,4,426,427,0.024,0.197,5,426,427,0.0707,0.579,2,0.00424,0,1,-55,55,-0.371,16,81,0.9,1.7,20,0,15,0,0.222,20,46,15,0,17,1.1,12,3,20,99.9,0,40,15,0.211,29,0,0,0
1670653730,416,-78.6969589,35.7259692,49.999,12.193,26,6,10,4,427,428,0.0325,0.266,5,427,428,0,0,3,0.00566,0,1,-55,55,-0.383,12,81,0.7,0.879,36,0,16,0,0.055,36,46,15,2,11,1.5,10,8,44,99.9,0,40,16,0.122,19,0,0,0
1670653731,417,-78.6969582,35.7259244,49.998,12.193,26,6,10,4,428,429,0.017,0.139,5,428,429,0.0693,0.568,2,0.00566,0,1,-55,55,-0.419,19,81,1,1.3,0,0,16,0,0.083,0,46,15,0,20,0.796,7,0,0,99.9,0,40,15,0.097,12,0,0,0
1670653732,418,-78.6969577,35.7258907,49.997,12.193,26,6,10,4,429,430,0.0283,0.232,5,429,430,0,0,1,0.00707,0,1,-55,55,-0.375,18,81,1,1.5,0,0,16,0,0.089,0,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.184,21,0,0,0
1670653733,419,-78.6969571,35.7258459,49.997,12.193,26,6,10,4,430,431,0.0311,0.255,5,430,431,0,0,3,0.00424,0,1,-55,55,-0.331,19,81,1,1.5,0,0,17,0,0.07,0,46,15,2,20,1.4,9,0,0,99.9,0,40,17,0.191,21,0,0,0
1670653734,420,-78.6969562,35.7257898,49.997,12.193,26,6,10,4,431,432,0.0311,0.255,5,431,432,0.0707,0.58,2,0.00424,0,1,-55,55,-0.297,13,81,0.7,0.897,40,0,17,0,0.047,40,46,15,0,17,1.6,9,2,18,99.9,0,40,16,0.171,20,0,0,0
1670653735,421,-78.6969556,35.725745,49.999,12.193,25,6,10,4,432,433,0.0297,0.243,5,432,433,0,0,1,0.00424,0,1,-55,55,-0.393,19,81,1,1.6,0,0,16,180,0.087,0,46,15,2,18,1.4,9,2,18,99.9,0,40,17,0.199,22,0,0,0
1670653736,422,-78.6969551,35.7257113,50,12.193,25,6,10,4,433,434,0.0226,0.185,5,433,434,0.0693,0.568,2,0.00566,0,1,-55,55,-0.335,14,81,0.8,1.4,33,0,16,168,0.071,33,46,15,2,12,1.1,7,4,36,99.9,0,40,16,0.107,14,0,0,0
1670653737,423,-78.6969544,35.7256664,50,12.193,25,6,10,4,434,435,0.0297,0.243,5,434,435,0,0,1,0.00707,0,1,-55,55,-0.336,18,81,1,1.5,0,0,16,0,0.07,0,46,15,0,20,1.4,9,0,0,99.9,0,40,16,0.185,21,0,0,0
1670653738,424,-78.6969538,35.7256215,50,12.193,25,6,10,4,435,436,0.0269,0.22,5,435,436,0,0,3,0.00283,0,1,-55,55,-0.39,19,81,1,1.4,0,0,17,0,0.072,0,46,15,2,0,1.4,9,0,0,99.9,0,40,17,0.18,19,0,0,0
1670653739,425,-78.6969531,35.7255766,50.001,12.193,25,6,10,4,436,437,0.0311,0.255,5,436,437,0.0693,0.568,2,0.00424,0,1,-55,55,-0.419,18,81,1,0.952,0,0,17,272,0.049,0,46,15,2,20,1.5,10,0,0,99.9,0,40,17,0.184,21,0,0,0
1670653740,426,-78.6969524,35.7255319,50.001,12.193,25,6,10,4,437,438,0.0297,0.243,5,437,438,0,0,1,0.00424,0,1,-55,55,-0.374,19,81,1,1.4,0,0,17,272,0.067,0,46,15,0,20,1.4,9,0,0,99.9,0,40,16,0.187,22,0,0,0
1670653741,427,-78.6969517,35.725487,50,12.193,24,6,10,4,438,439,0.0339,0.278,5,438,439,0.0693,0.568,2,0.00566,0,1,-55,55,-0.384,14,81,0.8,1.7,30,0,16,0,0.073,30,46,15,2,17,1.6,9,2,18,99.9,0,40,17,0.19,22,0,0,0
1670653742,428,-78.696951,35.7254422,49.999,12.193,24,6,10,4,439,440,0.024,0.197,5,439,440,0,0,3,0.00566,0,1,-55,55,-0.355,19,81,1,1,0,0,14,54,0.143,0,46,15,0,16,0.888,8,2,20,99.9,0,40,14,0.096,12,0,0,0
1670653743,429,-78.6969503,35.7253973,49.999,12.193,24,6,10,4,440,441,0.0382,0.313,5,440,441,0.0735,0.603,1,0.00707,0,1,-55,55,-0.445,19,81,1,2.9,0,0,14,0,0.301,0,46,15,2,19,2,18,0,0,99.9,95.5,40,14,0.27,37,0,0,0
1670653744,430,-78.6969496,35.7253525,49.999,12.193,24,6,10,4,441,442,0.041,0.336,5,441,442,0,0,2,0.00566,0,1,-55,55,-0.336,18,81,1,1,0,0,15,160,0.083,0,46,15,2,20,1.8,12,0,0,99.9,0,40,14,0.168,24,0,0,0
1670653745,431,-78.696949,35.7253076,50,12.193,24,6,10,4,442,443,0.0297,0.243,5,442,443,0.0735,0.603,1,0.00707,0,1,-55,55,-0.303,19,81,1,1.6,0,0,17,224,0.072,0,46,15,0,20,1.5,10,0,0,99.9,0,40,16,0.188,22,0,0,0
1670653746,432,-78.6969483,35.7252628,50.001,12.193,24,6,10,4,443,444,0.024,0.197,5,443,444,0,0,2,0.00566,0,1,-55,55,-0.465,18,81,1,1.4,0,0,16,158,0.072,0,46,15,2,20,1.3,10,0,0,99.9,0,40,16,0.157,17,0,0,0
1670653747,433,-78.6969477,35.725218,50,12.193,23,6,10,4,444,445,0.0297,0.243,5,444,445,0,0,1,0.00707,0,1,-55,55,-0.511,17,81,1,1.4,0,0,16,0,0.063,0,46,15,0,20,1.5,10,0,0,99.9,0,40,17,0.186,22,0,0,0
1670653748,434,-78.696947,35.7251732,50,12.193,23,6,10,4,445,446,0.0311,0.255,5,445,446,0.0693,0.568,3,0.00424,0,1,-55,55,-0.319,20,81,1,1.4,0,0,17,0,0.072,0,46,15,2,21,1.2,8,0,0,99.9,0,40,17,0.185,20,0,0,0
1670653749,435,-78.6969463,35.7251283,49.999,12.193,23,6,10,4,446,447,0.0339,0.278,5,446,447,0,0,1,0.00566,0,1,-55,55,-0.406,15,81,0.8,1.9,30,0,17,0,0.076,30,46,15,2,22,1.6,9,0,0,99.9,0,40,16,0.196,21,0,0,0
1670653750,436,-78.6969456,35.7250836,49.998,12.193,23,6,10,4,447,448,0.0297,0.243,5,447,448,0.0778,0.638,2,0.00566,0,1,-55,55,-0.309,18,81,1,0.757,0,0,15,0,0.063,0,46,15,0,13,1.4,7,4,36,99.9,0,40,16,0.128,14,0,0,0
1670653751,437,-78.696945,35.7250387,49.997,12.193,23,6,10,4,448,449,0.0184,0.151,5,448,449,0,0,2,0.00424,0,1,-55,55,-0.372,19,81,1,1.7,0,0,17,0,0.082,0,46,15,2,20,1.2,7,0,0,99.9,0,40,16,0.154,15,0,0,0
1670653752,438,-78.6969443,35.724994,49.996,12.193,22,6,10,4,449,450,0.017,0.139,5,449,450,0,0,0,0.00707,0,1,-55,55,-0.402,18,81,1,1.2,0,0,16,0,0.061,0,46,15,0,20,1.4,7,0,0,99.9,0,40,18,0.167,14,0,0,0
1670653753,439,-78.6969435,35.7249492,49.997,12.193,22,6,10,4,450,451,0.0311,0.255,5,450,451,0,0,3,0.00424,0,1,-55,55,-0.335,19,81,1,1.5,0,0,17,0,0.089,0,46,15,2,20,1.4,9,0,0,99.9,0,40,16,0.192,21,0,0,0
1670653754,440,-78.6969428,35.7249046,49.996,12.193,22,6,10,4,451,452,0.0311,0.255,5,451,452,0.0693,0.569,2,0.00424,0,1,-55,55,-0.459,18,81,1,1.1,0,0,16,103,0.068,0,46,15,0,20,1.6,10,0,0,99.9,0,40,16,0.18,20,0,0,0
1670653755,441,-78.6969421,35.7248598,49.997,12.193,22,6,10,4,452,453,0.0297,0.243,5,452,453,0,0,1,0.00424,0,1,-55,55,-0.357,19,81,1,1.5,0,0,17,170,0.071,0,46,15,2,20,1.3,8,0,0,99.9,0,40,17,0.189,21,0,0,0
1670653756,442,-78.6969414,35.7248151,49.995,12.193,22,6,10,4,453,454,0.0226,0.186,5,453,454,0.0735,0.603,2,0.00566,0,1,-55,55,-0.341,19,81,1,1.4,0,0,17,158,0.071,0,46,15,2,20,1.1,8,0,0,99.9,0,40,15,0.106,13,0,0,0
1670653757,443,-78.6969407,35.7247702,49.996,12.193,22,6,10,4,454,455,0.0297,0.243,5,454,455,0,0,1,0.00707,0,1,-55,55,-0.385,20,81,1,1.7,0,0,17,224,0.075,0,46,15,0,20,1.4,10,0,0,99.9,0,40,16,0.183,22,0,0,0
1670653758,444,-78.69694,35.7247255,49.997,12.193,21,6,10,4,455,456,0.0311,0.255,5,455,456,0.0749,0.614,2,0.00848,0,1,-55,55,-0.363,11,81,0.7,1.1,33,0,14,0,0.071,33,46,15,2,17,1.6,9,4,30,99.9,0,40,17,0.189,20,0,0,0
1670653759,445,-78.6969394,35.7246807,49.996,12.193,21,6,10,4,456,457,0.0226,0.185,5,456,457,0,0,4,0.00283,0,1,-55,55,-0.394,19,81,1,1.5,0,0,14,57,0.223,0,46,15,2,20,0.899,9,0,0,99.9,0,40,14,0.15,20,0,0,256
1670653760,446,-78.6969388,35.724636,49.996,12.193,21,6,10,4,457,458,0.041,0.336,5,457,458,0,0,0,0.00848,0,1,-55,55,-0.4,17,81,1,1.5,0,0,14,0,0.115,0,46,15,0,20,2,17,0,0,99.9,0,40,14,0.206,32,0,0,0
1670653761,447,-78.6969381,35.7245912,49.997,12.193,21,6,10,4,458,459,0.0184,0.151,5,458,459,0.0707,0.58,4,0.00283,0,1,-55,55,-0.405,19,81,1,1.3,0,0,14,53,0.201,0,46,15,2,19,0.934,10,0,0,99.9,0,40,15,0.161,19,0,0,0
1670653762,448,-78.6969375,35.7245465,49.998,12.193,21,6,10,4,459,460,0.0452,0.37,5,459,460,0,0,0,0.00848,0,1,-55,55,-0.299,18,81,1,1.4,0,0,15,0,0.166,0,46,15,2,20,2.1,17,0,0,99.9,0,40,14,0.245,35,0,0,0
