Time,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps]
1670653997,4,694,695,0.0269,0.22
1670653998,4,695,696,0.0297,0.243
1670653999,4,696,697,0.0184,0.151
1670654000,4,697,698,0.0297,0.243
1670654001,4,698,699,0.0354,0.29
1670654002,4,699,700,0.0269,0.22
1670654003,4,700,701,0.0354,0.29
1670654004,4,701,702,0.0212,0.174
1670654005,4,702,703,0.0297,0.243
1670654006,4,703,704,0.0184,0.151
1670654007,4,704,705,0.0297,0.243
1670654008,4,705,706,0.0354,0.29
1670654009,4,706,707,0.0311,0.255
1670654010,4,707,708,0.0283,0.232
1670654011,4,708,709,0.0184,0.151
1670654012,4,709,710,0.0255,0.208
1670654013,4,710,711,0.0184,0.151
1670654014,4,711,712,0.017,0.139
1670654015,4,712,713,0.017,0.139
1670654016,4,713,714,0.0184,0.151
1670654017,4,714,715,0.0297,0.243
1670654018,4,715,716,0.0184,0.151
1670654019,4,716,717,0.0297,0.243
1670654020,4,717,718,0.0368,0.301
1670654021,4,718,719,0.0198,0.162
1670654022,4,719,720,0.0354,0.29
1670654023,4,720,721,0.0339,0.278
1670654024,4,721,722,0.024,0.197
1670654025,4,722,723,0.0339,0.278
1670654026,4,723,724,0.0184,0.151
1670654027,4,724,725,0.0297,0.243
1670654028,4,725,726,0.0255,0.209
1670654029,4,726,727,0.0354,0.29
1670654030,4,727,728,0.0297,0.243
1670654031,4,728,729,0.0226,0.185
1670654032,4,729,730,0.0297,0.243
1670654033,4,730,731,0.0269,0.22
1670654034,4,731,732,0.0311,0.255
1670654035,4,732,733,0.0297,0.243
1670654036,4,733,734,0.0339,0.278
1670654037,4,734,735,0.041,0.336
1670654038,4,735,736,0.0156,0.128
1670654039,4,736,737,0.0283,0.232
1670654040,4,737,738,0.0354,0.29
1670654041,4,738,739,0.0255,0.209
1670654042,4,739,740,0.0311,0.254
1670654043,4,740,741,0.0297,0.244
1670654044,4,741,742,0.0297,0.243
1670654045,4,742,743,0.0382,0.313
1670654046,4,743,744,0.0311,0.255
1670654047,4,744,745,0.0297,0.243
1670654048,4,745,746,0.0184,0.151
1670654049,4,746,747,0.0297,0.243
1670654050,4,747,748,0.0297,0.243
1670654051,4,748,749,0.0184,0.151
1670654052,4,749,750,0.0297,0.243
1670654053,4,750,751,0.0368,0.301
1670654054,4,751,752,0.017,0.139
1670654055,4,752,753,0.0297,0.243
1670654056,4,753,754,0.0184,0.151
1670654057,4,754,755,0.024,0.197
1670654058,4,755,756,0.0141,0.116
1670654059,4,756,757,0.00848,0.0696
1670654060,4,757,758,0.0141,0.116
1670654061,4,758,759,0.0255,0.209
1670654062,4,759,760,0.0156,0.127
1670654063,4,760,761,0.0311,0.255
1670654064,4,761,762,0.0311,0.255
1670654065,4,762,763,0.024,0.197
1670654066,4,763,764,0.0283,0.232
1670654067,4,764,765,0.0184,0.151
1670654068,4,765,766,0.0212,0.174
1670654069,4,766,767,0.0269,0.22
1670654070,4,767,768,0.0297,0.243
1670654071,4,768,769,0.0184,0.151
1670654072,4,769,770,0.0297,0.243
1670654073,4,770,771,0.0396,0.324
1670654074,4,771,772,0.0269,0.22
1670654075,4,772,773,0.0339,0.278
1670654076,4,773,774,0.0269,0.22
1670654077,4,774,775,0.0297,0.243
1670654078,4,775,776,0.0297,0.243
1670654079,4,776,777,0.0297,0.243
1670654080,4,777,778,0.0184,0.151
1670654081,4,778,779,0.0297,0.243
1670654082,4,779,780,0.0396,0.325
1670654083,4,780,781,0.0269,0.22
1670654084,4,781,782,0.0297,0.243
1670654085,4,782,783,0.0184,0.151
1670654086,4,783,784,0.0297,0.243
1670654087,4,784,785,0.0311,0.255
1670654088,4,785,786,0.0311,0.255
1670654089,4,786,787,0.0297,0.243
1670654090,4,787,788,0.0354,0.29
1670654091,4,788,789,0.024,0.197
1670654092,4,789,790,0.0297,0.243
1670654093,4,790,791,0.0339,0.278
1670654094,4,791,792,0.0269,0.22
1670654095,4,792,793,0.0226,0.185
1670654096,4,793,794,0.0297,0.243
1670654097,4,794,795,0.0297,0.243
1670654098,4,795,796,0.0283,0.232
1670654099,4,796,797,0.0354,0.29
1670654100,4,797,798,0.0297,0.243
1670654101,4,798,799,0.017,0.139
1670654102,4,799,800,0.0297,0.243
1670654103,4,800,801,0.0156,0.127
1670654104,4,801,802,0.017,0.139
1670654105,4,802,803,0.0127,0.104
1670654106,4,803,804,0.0184,0.151
1670654107,4,804,805,0.0297,0.243
1670654108,4,805,806,0.024,0.197
1670654109,4,806,807,0.0156,0.127
1670654110,4,807,808,0.0495,0.406
1670654111,4,808,809,0.0156,0.127
1670654112,4,809,810,0.0297,0.243
1670654113,4,810,811,0.0184,0.151
1670654114,4,811,812,0.0283,0.232
1670654115,4,812,813,0.0255,0.209
1670654116,4,813,814,0.0354,0.29
1670654117,4,814,815,0.0297,0.243
1670654118,4,815,816,0.024,0.197
1670654119,4,816,817,0.0325,0.266
1670654120,4,817,818,0.0297,0.243
1670654121,4,818,819,0.0297,0.243
1670654122,4,819,820,0.0297,0.243
1670654123,4,820,821,0.0184,0.151
1670654124,4,821,822,0.0297,0.243
1670654125,4,822,823,0.0354,0.29
1670654126,4,823,824,0.0368,0.301
1670654127,4,824,825,0.0297,0.243
1670654128,4,825,826,0.0269,0.22
1670654129,4,826,827,0.024,0.197
1670654130,4,827,828,0.0297,0.243
1670654131,4,828,829,0.0354,0.29
1670654132,4,829,830,0.0269,0.22
1670654133,4,830,831,0.0311,0.255
1670654134,4,831,832,0.0382,0.313
1670654135,4,832,833,0.0127,0.104
1670654136,4,833,834,0.0509,0.417
1670654137,4,834,835,0.024,0.197
1670654138,4,835,836,0.0269,0.22
1670654139,4,836,837,0.0297,0.243
1670654140,4,837,838,0.0339,0.278
1670654141,4,838,839,0.024,0.197
1670654142,4,839,840,0.0283,0.232
1670654143,4,840,841,0.0269,0.22
1670654144,4,841,842,0.0311,0.255
1670654145,4,842,843,0.0297,0.243
1670654146,4,843,844,0.0212,0.174
1670654147,4,844,845,0.0127,0.104
1670654148,4,845,846,0.0212,0.174
1670654149,4,846,847,0.0141,0.116
1670654150,4,847,848,0.00848,0.0695
1670654151,4,848,849,0.0297,0.243
1670654152,4,849,850,0.0325,0.266
1670654153,4,850,851,0.0283,0.232
1670654154,4,851,852,0.0297,0.243
1670654155,4,852,853,0.058,0.475
1670654156,4,853,854,0.0566,0.463
1670654157,4,854,855,0.0495,0.405
1670654158,4,855,856,0.0283,0.232
1670654159,4,856,857,0.0424,0.348
1670654160,4,857,858,0.0481,0.394
1670654161,4,858,859,0.0396,0.324
1670654162,4,859,860,0.0438,0.359
1670654163,4,860,861,0.0368,0.302
1670654164,4,861,862,0.0481,0.394
1670654165,4,862,863,0.041,0.336
1670654166,4,863,864,0.0594,0.487
1670654167,4,864,865,0.0339,0.278
1670654168,4,865,866,0.0368,0.301
1670654169,4,866,867,0.0156,0.127
1670654170,4,867,868,0.0283,0.231
1670654171,4,868,869,0.0311,0.256
1670654172,4,869,870,0.0099,0.0811
1670654173,4,870,871,0.0283,0.232
1670654174,4,871,872,0.0354,0.29
1670654175,4,872,873,0.0297,0.243
1670654176,4,873,874,0.0297,0.243
1670654177,4,874,875,0.0184,0.151
1670654178,4,875,876,0.0297,0.243
1670654179,4,876,877,0.0311,0.255
1670654180,4,877,878,0.0339,0.278
1670654181,4,878,879,0.0325,0.266
1670654182,4,879,880,0.0283,0.232
1670654183,4,880,881,0.0269,0.22
1670654184,4,881,882,0.0311,0.255
1670654185,4,882,883,0.0297,0.243
1670654186,4,883,884,0.0255,0.209
1670654187,4,884,885,0.0297,0.243
1670654188,4,885,886,0.0297,0.243
1670654189,4,886,887,0.0368,0.301
1670654190,4,887,888,0.0127,0.104
1670654191,4,888,889,0.0297,0.243
1670654192,4,889,890,0.0184,0.151
1670654193,4,890,891,0.0297,0.243
1670654194,4,891,892,0.0255,0.209
1670654195,4,892,893,0.0311,0.255
1670654196,4,893,894,0.0255,0.208
1670654197,4,894,895,0.0311,0.255
1670654198,4,895,896,0.0311,0.255
1670654199,4,896,897,0.0382,0.313
1670654200,4,897,898,0.0523,0.429
1670654201,4,898,899,0.0325,0.266
1670654202,4,899,900,0.017,0.139
1670654203,4,900,901,0.0212,0.174
1670654204,4,901,902,0.0269,0.22
1670654205,4,902,903,0.0297,0.243
1670654206,4,903,904,0.0269,0.22
1670654207,4,904,905,0.0226,0.185
1670654208,4,905,906,0.0495,0.405
1670654209,4,906,907,0.0297,0.243
1670654210,4,907,908,0.024,0.197
1670654211,4,908,909,0.0269,0.22
1670654212,4,909,910,0.0283,0.232
1670654213,4,910,911,0.0255,0.209
1670654214,4,911,912,0.0255,0.209
1670654215,4,912,913,0.0339,0.278
1670654216,4,913,914,0.0255,0.209
1670654217,4,914,915,0.0311,0.255
1670654218,4,915,916,0.0297,0.243
1670654219,4,916,917,0.0226,0.185
1670654220,4,917,918,0.0283,0.232
1670654221,4,918,919,0.0255,0.209
1670654222,4,919,920,0.0311,0.255
1670654223,4,920,921,0.0297,0.243
1670654224,4,921,922,0.0283,0.232
1670654225,4,922,923,0.0269,0.22
1670654226,4,923,924,0.0269,0.22
1670654227,4,924,925,0.0297,0.243
1670654228,4,925,926,0.0255,0.209
1670654229,4,926,927,0.0311,0.255
1670654230,4,927,928,0.0255,0.208
1670654231,4,928,929,0.0127,0.104
1670654232,4,929,930,0.0255,0.209
1670654233,4,930,931,0.0339,0.278
1670654234,4,931,932,0.0354,0.29
1670654235,4,932,933,0.0269,0.22
1670654236,4,933,934,0.0269,0.22
1670654237,4,934,935,0.0297,0.243
1670654238,4,935,936,0.0269,0.22
1670654239,4,936,937,0.0297,0.243
1670654240,4,937,938,0.0311,0.255
1670654241,4,938,939,0.0297,0.243
1670654242,4,939,940,0.0368,0.301
1670654243,4,940,941,0.024,0.197
1670654244,4,941,942,0.0283,0.232
1670654245,4,942,943,0.0184,0.151
1670654246,4,943,944,0.0297,0.243
1670654247,4,944,945,0.0354,0.29
1670654248,4,945,946,0.0311,0.255
1670654249,4,946,947,0.0283,0.232
1670654250,4,947,948,0.0354,0.29
1670654251,4,948,949,0.0113,0.0926
1670654252,4,949,950,0.0509,0.417
1670654253,4,950,951,0.024,0.197
1670654254,4,951,952,0.0311,0.255
1670654255,4,952,953,0.0297,0.243
1670654256,4,953,954,0.0297,0.243
1670654257,4,954,955,0.0354,0.29
1670654258,4,955,956,0.0184,0.151
1670654259,4,956,957,0.0283,0.232
1670654260,4,957,958,0.0283,0.232
1670654261,4,958,959,0.0269,0.22
1670654262,4,959,960,0.0311,0.255
1670654263,4,960,961,0.0297,0.243
1670654264,4,961,962,0.0269,0.22
1670654265,4,962,963,0.0297,0.243
1670654266,4,963,964,0.0368,0.301
1670654267,4,964,965,0.0127,0.104
1670654268,4,965,966,0.0269,0.22
1670654269,4,966,967,0.0354,0.29
1670654270,4,967,968,0.0311,0.255
1670654271,4,968,969,0.0255,0.209
1670654272,4,969,970,0.0339,0.278
1670654273,4,970,971,0.0184,0.151
1670654274,4,971,972,0.0297,0.243
1670654275,4,972,973,0.0297,0.243
1670654276,4,973,974,0.0269,0.22
1670654277,4,974,975,0.0311,0.255
1670654278,4,975,976,0.0297,0.243
1670654279,4,976,977,0.0269,0.22
1670654280,4,977,978,0.0297,0.243
1670654281,4,978,979,0.0255,0.209
1670654282,4,979,980,0.0255,0.209
1670654283,4,980,981,0.0212,0.174
1670654284,4,981,982,0.0396,0.324
1670654285,4,982,983,0.0269,0.22
1670654286,4,983,984,0.0297,0.243
1670654287,4,984,985,0.0184,0.151
1670654288,4,985,986,0.0297,0.243
1670654289,4,986,987,0.0297,0.243
1670654290,4,987,988,0.0311,0.255
1670654291,4,988,989,0.017,0.139
1670654292,4,989,990,0.0184,0.151
1670654293,4,990,991,0.0283,0.232
1670654294,4,991,992,0.0297,0.243
1670654295,4,992,993,0.0311,0.255
1670654296,4,993,994,0.0339,0.278
1670654297,4,994,995,0.0184,0.151
1670654298,4,995,996,0.0297,0.243
1670654299,4,996,997,0.0269,0.22
1670654300,4,997,998,0.0354,0.29
1670654301,4,998,999,0.0255,0.208
1670654302,4,999,1000,0.0269,0.22
1670654303,4,1000,1001,0.0297,0.243
1670654304,4,1001,1002,0.0184,0.151
1670654305,4,1002,1003,0.0297,0.243
1670654306,4,1003,1004,0.0396,0.324
1670654307,4,1004,1005,0.0269,0.22
1670654308,4,1005,1006,0.0297,0.243
1670654309,4,1006,1007,0.0184,0.151
1670654310,4,1007,1008,0.0311,0.255
1670654311,4,1008,1009,0.0382,0.313
1670654312,4,1009,1010,0.0255,0.209
1670654313,4,1010,1011,0.0311,0.255
1670654314,4,1011,1012,0.0297,0.243
1670654315,4,1012,1013,0.0283,0.232
1670654316,4,1013,1014,0.0283,0.232
1670654317,4,1014,1015,0.0184,0.151
1670654318,4,1015,1016,0.0311,0.255
1670654319,4,1016,1017,0.0382,0.313
1670654320,4,1017,1018,0.0283,0.232
1670654321,4,1018,1019,0.0255,0.209
1670654322,4,1019,1020,0.0311,0.255
1670654323,4,1020,1021,0.0297,0.243
1670654324,4,1021,1022,0.0226,0.185
1670654325,4,1022,1023,0.0297,0.243
1670654326,4,1023,1024,0.0269,0.22
1670654327,4,1024,1025,0.0325,0.266
1670654328,4,1025,1026,0.0396,0.324
1670654329,4,1026,1027,0.0297,0.243
1670654330,4,1027,1028,0.0184,0.151
1670654331,4,1028,1029,0.0297,0.243
1670654332,4,1029,1030,0.0283,0.232
1670654333,4,1030,1031,0.0311,0.255
1670654334,4,1031,1032,0.0311,0.255
1670654335,4,1032,1033,0.0297,0.243
1670654336,4,1033,1034,0.0396,0.324
1670654337,4,1034,1035,0.0382,0.313
1670654338,4,1035,1036,0.0198,0.162
1670654339,4,1036,1037,0.0467,0.382
1670654340,4,1037,1038,0.0212,0.174
1670654341,4,1038,1039,0.0354,0.29
1670654342,4,1039,1040,0.0311,0.255
1670654343,4,1040,1041,0.0311,0.255
1670654344,4,1041,1042,0.0382,0.313
1670654345,4,1042,1043,0.0481,0.394
1670654346,4,1043,1044,0.0382,0.313
1670654347,4,1044,1045,0.024,0.197
1670654348,4,1045,1046,0.0396,0.324
1670654349,4,1046,1047,0.0255,0.209
1670654350,4,1047,1048,0.0297,0.243
1670654351,4,1048,1049,0.0127,0.104
1670654352,4,1049,1050,0.0339,0.278
1670654353,4,1050,1051,0.0396,0.324
1670654354,4,1051,1052,0.0184,0.151
1670654355,4,1052,1053,0.0283,0.232
1670654356,4,1053,1054,0.0297,0.243
1670654357,4,1054,1055,0.0311,0.255
1670654358,4,1055,1056,0.0297,0.243
1670654359,4,1056,1057,0.0212,0.174
1670654360,4,1057,1058,0.0297,0.243
1670654361,4,1058,1059,0.0269,0.22
1670654362,4,1059,1060,0.0212,0.174
1670654363,4,1060,1061,0.0354,0.29
1670654364,4,1061,1062,0.0311,0.255
1670654365,4,1062,1063,0.0297,0.243
1670654366,4,1063,1064,0.0368,0.301
1670654367,4,1064,1065,0.0127,0.104
1670654368,4,1065,1066,0.0297,0.243
1670654369,4,1066,1067,0.0354,0.29
1670654370,4,1067,1068,0.0311,0.255
1670654371,4,1068,1069,0.0297,0.243
1670654372,4,1069,1070,0.0184,0.151
1670654373,4,1070,1071,0.0297,0.243
1670654374,4,1071,1072,0.0297,0.243
1670654375,4,1072,1073,0.0339,0.278
1670654376,4,1073,1074,0.0354,0.29
1670654377,4,1074,1075,0.0212,0.174
1670654378,4,1075,1076,0.0354,0.29
1670654379,4,1076,1077,0.0255,0.208
1670654380,4,1077,1078,0.0269,0.22
1670654381,4,1078,1079,0.0283,0.232
1670654382,4,1079,1080,0.0297,0.243
1670654383,4,1080,1081,0.0368,0.301
1670654384,4,1081,1082,0.0198,0.162
1670654385,4,1082,1083,0.0311,0.255
1670654386,4,1083,1084,0.0297,0.243
1670654387,4,1084,1085,0.0269,0.22
1670654388,4,1085,1086,0.0297,0.243
1670654389,4,1086,1087,0.0184,0.151
1670654390,4,1087,1088,0.0297,0.243
1670654391,4,1088,1089,0.0354,0.29
1670654392,4,1089,1090,0.0311,0.255
1670654393,4,1090,1091,0.0283,0.232
1670654394,4,1091,1092,0.0184,0.151
1670654395,4,1092,1093,0.0283,0.232
1670654396,4,1093,1094,0.0354,0.29
1670654397,4,1094,1095,0.0311,0.255
1670654398,4,1095,1096,0.0297,0.243
1670654399,4,1096,1097,0.0184,0.151
1670654400,4,1097,1098,0.0424,0.348
1670654401,4,1098,1099,0.0127,0.104
1670654402,4,1099,1100,0.0297,0.243
1670654403,4,1100,1101,0.0354,0.29
1670654404,4,1101,1102,0.0311,0.255
1670654405,4,1102,1103,0.0339,0.278
1670654406,4,1103,1104,0.0184,0.151
1670654407,4,1104,1105,0.0297,0.243
1670654408,4,1105,1106,0.0368,0.301
1670654409,4,1106,1107,0.0255,0.209
1670654410,4,1107,1108,0.0297,0.243
1670654411,4,1108,1109,0.017,0.139
1670654412,4,1109,1110,0.0297,0.243
1670654413,4,1110,1111,0.0184,0.151
1670654414,4,1111,1112,0.0297,0.243
1670654415,4,1112,1113,0.0255,0.208
1670654416,4,1113,1114,0.058,0.475
1670654417,4,1114,1115,0.0297,0.243
1670654418,4,1115,1116,0.0693,0.568
1670654419,4,1116,1117,0.0481,0.394
1670654420,4,1117,1118,0.0283,0.232
1670654421,4,1118,1119,0.017,0.139
1670654422,4,1119,1120,0.0283,0.232
1670654423,4,1120,1121,0.0255,0.209
1670654424,4,1121,1122,0.0311,0.255
1670654425,4,1122,1123,0.024,0.197
1670654426,4,1123,1124,0.0311,0.255
1670654427,4,1124,1125,0.0297,0.243
1670654428,4,1125,1126,0.0184,0.151
1670654429,4,1126,1127,0.0297,0.243
1670654430,4,1127,1128,0.0297,0.243
1670654431,4,1128,1129,0.0297,0.243
1670654432,4,1129,1130,0.0339,0.278
1670654433,4,1130,1131,0.0297,0.243
1670654434,4,1131,1132,0.0269,0.22
1670654435,4,1132,1133,0.0325,0.266
1670654436,4,1133,1134,0.0382,0.313
1670654437,4,1134,1135,0.0255,0.208
1670654438,4,1135,1136,0.0325,0.267
1670654439,4,1136,1137,0.0368,0.301
1670654440,4,1137,1138,0.024,0.197
1670654441,4,1138,1139,0.0297,0.243
1670654442,4,1139,1140,0.0184,0.151
1670654443,4,1140,1141,0.0297,0.243
1670654444,4,1141,1142,0.0354,0.289
1670654445,4,1142,1143,0.0311,0.255
1670654446,4,1143,1144,0.0297,0.243
1670654447,4,1144,1145,0.0368,0.301
1670654448,4,1145,1146,0.0339,0.278
1670654449,4,1146,1147,0.0452,0.371
1670654450,4,1147,1148,0.0127,0.104
1670654451,4,1148,1149,0.0297,0.243
1670654452,4,1149,1150,0.0297,0.243
1670654453,4,1150,1151,0.0311,0.255
1670654454,4,1151,1152,0.0297,0.243
1670654455,4,1152,1153,0.0226,0.185
1670654456,4,1153,1154,0.0311,0.255
1670654457,4,1154,1155,0.0382,0.313
1670654458,4,1155,1156,0.0396,0.324
1670654459,4,1156,1157,0.017,0.139
1670654460,4,1157,1158,0.0283,0.232
1670654461,4,1158,1159,0.0354,0.29
1670654462,4,1159,1160,0.0311,0.255
1670654463,4,1160,1161,0.0297,0.243
1670654464,4,1161,1162,0.0368,0.301
1670654465,4,1162,1163,0.0127,0.104
1670654466,4,1163,1164,0.0283,0.232
1670654467,4,1164,1165,0.0297,0.243
1670654468,4,1165,1166,0.0269,0.22
1670654469,4,1166,1167,0.0297,0.243
1670654470,4,1167,1168,0.0226,0.185
1670654471,4,1168,1169,0.0198,0.162
1670654472,4,1169,1170,0.0127,0.104
1670654473,4,1170,1171,0.0354,0.29
1670654474,4,1171,1172,0.0354,0.29
1670654475,4,1172,1173,0.0297,0.243
1670654476,4,1173,1174,0.0255,0.208
1670654477,4,1174,1175,0.0325,0.267
1670654478,4,1175,1176,0.0226,0.185
1670654479,4,1176,1177,0.0269,0.22
1670654480,4,1177,1178,0.0297,0.243
1670654481,4,1178,1179,0.0283,0.231
1670654482,4,1179,1180,0.0226,0.186
1670654483,4,1180,1181,0.0297,0.243
1670654484,4,1181,1182,0.0297,0.243
1670654485,4,1182,1183,0.0269,0.22
1670654486,4,1183,1184,0.0311,0.255
1670654487,4,1184,1185,0.0297,0.243
1670654488,4,1185,1186,0.0297,0.243
1670654489,4,1186,1187,0.0269,0.22
1670654490,4,1187,1188,0.0255,0.209
1670654491,4,1188,1189,0.024,0.197
1670654492,4,1189,1190,0.017,0.139
1670654493,4,1190,1191,0.0368,0.301
1670654494,4,1191,1192,0.0156,0.127
1670654495,4,1192,1193,0.0226,0.185
1670654496,4,1193,1194,0.0184,0.151
1670654497,4,1194,1195,0.0212,0.174
1670654498,4,1195,1196,0.017,0.139
1670654499,4,1196,1197,0.0311,0.255
1670654500,4,1197,1198,0.0339,0.278
1670654501,4,1198,1199,0.0297,0.243
1670654502,4,1199,1200,0.0184,0.151
1670654503,4,1200,1201,0.017,0.139
1670654504,4,1201,1202,0.0325,0.267
1670654505,4,1202,1203,0.0467,0.382
1670654506,4,1203,1204,0.0269,0.22
1670654507,4,1204,1205,0.0297,0.243
1670654508,4,1205,1206,0.0226,0.185
1670654509,4,1206,1207,0.0297,0.243
1670654510,4,1207,1208,0.0311,0.255
1670654511,4,1208,1209,0.0297,0.243
1670654512,4,1209,1210,0.0283,0.231
1670654513,4,1210,1211,0.0297,0.244
1670654514,4,1211,1212,0.0226,0.185
1670654515,4,1212,1213,0.0297,0.243
1670654516,4,1213,1214,0.0311,0.255
1670654517,4,1214,1215,0.0339,0.278
1670654518,4,1215,1216,0.0382,0.312
1670654519,4,1216,1217,0.0283,0.232
1670654520,4,1217,1218,0.0297,0.243
1670654521,4,1218,1219,0.0269,0.22
1670654522,4,1219,1220,0.0311,0.255
1670654523,4,1220,1221,0.0283,0.232
1670654524,4,1221,1222,0.0297,0.243
1670654525,4,1222,1223,0.0269,0.22
1670654526,4,1223,1224,0.0297,0.243
1670654527,4,1224,1225,0.0297,0.243
1670654528,4,1225,1226,0.0184,0.151
1670654529,4,1226,1227,0.0382,0.313
1670654530,4,1227,1228,0.0212,0.174
1670654531,4,1228,1229,0.0184,0.151
1670654532,4,1229,1230,0.0297,0.243
1670654533,4,1230,1231,0.0255,0.209
1670654534,4,1231,1232,0.0311,0.255
1670654535,4,1232,1233,0.0297,0.243
1670654536,4,1233,1234,0.017,0.139
1670654537,4,1234,1235,0.017,0.139
1670654538,4,1235,1236,0.0184,0.151
1670654539,4,1236,1237,0.0141,0.116
1670654540,4,1237,1238,0.0212,0.174
1670654541,4,1238,1239,0.00848,0.0695
1670654542,4,1239,1240,0.0184,0.151
1670654543,4,1240,1241,0.0283,0.232
1670654544,4,1241,1242,0.0311,0.255
1670654545,4,1242,1243,0.0354,0.29
1670654546,4,1243,1244,0.0269,0.22
1670654547,4,1244,1245,0.0255,0.208
1670654548,4,1245,1246,0.0184,0.15
1670654549,4,1246,1247,0.0297,0.244
1670654550,4,1247,1248,0.0297,0.243
1670654551,4,1248,1249,0.0226,0.185
1670654552,4,1249,1250,0.0368,0.301
1670654553,4,1250,1251,0.017,0.139
1670654554,4,1251,1252,0.0311,0.255
1670654555,4,1252,1253,0.0396,0.324
1670654556,4,1253,1254,0.0283,0.232
1670654557,4,1254,1255,0.0297,0.243
1670654558,4,1255,1256,0.0269,0.22
1670654559,4,1256,1257,0.0283,0.232
1670654560,4,1257,1258,0.0226,0.185
1670654561,4,1258,1259,0.0297,0.243
1670654562,4,1259,1260,0.0269,0.22
1670654563,4,1260,1261,0.0226,0.185
1670654564,4,1261,1262,0.0424,0.348
1670654565,4,1262,1263,0.0283,0.232
1670654566,4,1263,1264,0.0184,0.151
1670654567,4,1264,1265,0.0297,0.243
1670654568,4,1265,1266,0.0297,0.243
1670654569,4,1266,1267,0.0311,0.255
1670654570,4,1267,1268,0.0297,0.243
1670654571,4,1268,1269,0.0226,0.185
1670654572,4,1269,1270,0.0297,0.243
1670654573,4,1270,1271,0.0269,0.22
1670654574,4,1271,1272,0.0311,0.255
1670654575,4,1272,1273,0.0297,0.243
1670654576,4,1273,1274,0.0269,0.22
1670654577,4,1274,1275,0.0283,0.232
1670654578,4,1275,1276,0.0184,0.15
1670654579,4,1276,1277,0.0297,0.243
1670654580,4,1277,1278,0.0354,0.29
1670654581,4,1278,1279,0.0226,0.185
1670654582,4,1279,1280,0.00848,0.0695
1670654583,4,1280,1281,0.017,0.139
1670654584,4,1281,1282,0.0141,0.116
1670654585,4,1282,1283,0.0325,0.266
1670654586,4,1283,1284,0.0184,0.15
1670654587,4,1284,1285,0.0156,0.128
1670654588,4,1285,1286,0.0226,0.185
1670654589,4,1286,1287,0.0297,0.243
1670654590,4,1287,1288,0.0269,0.22
1670654591,4,1288,1289,0.0212,0.174
1670654592,4,1289,1290,0.0226,0.185
1670654593,4,1290,1291,0.0297,0.243
1670654594,4,1291,1292,0.024,0.197
1670654595,4,1292,1293,0.0325,0.266
1670654596,4,1293,1294,0.0311,0.255
1670654597,4,1294,1295,0.0226,0.185
1670654598,4,1295,1296,0.0297,0.243
1670654599,4,1296,1297,0.0368,0.301
1670654600,4,1297,1298,0.0198,0.162
1670654601,4,1298,1299,0.0467,0.382
1670654602,4,1299,1300,0.024,0.197
1670654603,4,1300,1301,0.0311,0.255
1670654604,4,1301,1302,0.0297,0.243
1670654605,4,1302,1303,0.0297,0.243
1670654606,4,1303,1304,0.0339,0.278
1670654607,4,1304,1305,0.024,0.197
1670654608,4,1305,1306,0.0339,0.278
1670654609,4,1306,1307,0.0311,0.255
1670654610,4,1307,1308,0.0368,0.301
1670654611,4,1308,1309,0.0226,0.185
1670654612,4,1309,1310,0.0325,0.267
1670654613,4,1310,1311,0.0523,0.429
1670654614,4,1311,1312,0.0382,0.313
1670654615,4,1312,1313,0.0184,0.151
1670654616,4,1313,1314,0.0297,0.243
1670654617,4,1314,1315,0.0297,0.243
1670654618,4,1315,1316,0.0297,0.243
1670654619,4,1316,1317,0.0255,0.208
1670654620,4,1317,1318,0.0325,0.267
1670654621,4,1318,1319,0.0382,0.313
1670654622,4,1319,1320,0.0297,0.243
1670654623,4,1320,1321,0.0184,0.151
1670654624,4,1321,1322,0.0297,0.243
1670654625,4,1322,1323,0.0311,0.255
1670654626,4,1323,1324,0.0269,0.22
1670654627,4,1324,1325,0.00848,0.0694
1670654628,4,1325,1326,0.0297,0.243
1670654629,4,1326,1327,0.0184,0.151
1670654630,4,1327,1328,0.0099,0.0811
1670654631,4,1328,1329,0.0127,0.104
1670654632,4,1329,1330,0.0297,0.243
1670654633,4,1330,1331,0.017,0.139
1670654634,4,1331,1332,0.0255,0.209
1670654635,4,1332,1333,0.0226,0.185
1670654636,4,1333,1334,0.0297,0.243
1670654637,4,1334,1335,0.0184,0.151
1670654638,4,1335,1336,0.0255,0.209
1670654639,4,1336,1337,0.0297,0.243
1670654640,4,1337,1338,0.0354,0.29
1670654641,4,1338,1339,0.0184,0.151
1670654642,4,1339,1340,0.0269,0.22
1670654643,4,1340,1341,0.0269,0.22
1670654644,4,1341,1342,0.0311,0.255
1670654645,4,1342,1343,0.0297,0.243
1670654646,4,1343,1344,0.0269,0.22
1670654647,4,1344,1345,0.0283,0.232
1670654648,4,1345,1346.01,0.0184,0.15
1670654649,4,1346.01,1347,0.0297,0.245
1670654650,4,1347,1348,0.0382,0.313
1670654651,4,1348,1349,0.0127,0.104
1670654652,4,1349,1350,0.0339,0.278
1670654653,4,1350,1351,0.0212,0.174
1670654654,4,1351,1352,0.0311,0.255
1670654655,4,1352,1353,0.0339,0.278
1670654656,4,1353,1354,0.0255,0.208
1670654657,4,1354,1355,0.0382,0.313
