Time,Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB]
1670653872,5,569,570,0,0,2,0.00707
1670653873,5,570,571,0.0693,0.568,2,0.00424
1670653874,5,571,572,0,0,0,0.00848
1670653875,5,572,573,0.0693,0.568,2,0.00424
1670653876,5,573,574,0,0,2,0.00566
1670653877,5,574,575,0,0,1,0.00707
1670653878,5,575,576,0.0778,0.637,1,0.00848
1670653879,5,576,577,0,0,3,0.00424
1670653880,5,577,578,0.0693,0.568,2,0.00424
1670653881,5,578,579,0,0,1,0.00707
1670653882,5,579,580,0,0,2,0.00566
1670653883,5,580,581,0.0693,0.568,1,0.00707
1670653884,5,581,582,0,0,3,0.00424
1670653885,5,582,583,0.0749,0.614,2,0.00424
1670653886,5,583,584,0,0,1,0.00424
1670653887,5,584,585,0,0,1,0.00566
1670653888,5,585,586,0.0707,0.579,1,0.00707
1670653889,5,586,587,0,0,3,0.00424
1670653890,5,587,588,0.0707,0.58,2,0.00566
1670653891,5,588,589,0,0,1,0.00707
1670653892,5,589,590,0,0,2,0.00566
1670653893,5,590,591,0.0693,0.568,1,0.00707
1670653894,5,591,592,0,0,3,0.00424
1670653895,5,592,593,0.0735,0.603,1,0.00566
1670653896,5,593,594,0,0,3,0.00566
1670653897,5,594,595,0.0693,0.568,1,0.00566
1670653898,5,595,596,0,0,1,0.00707
1670653899,5,596,597,0,0,2,0.00566
1670653900,5,597,598,0.0693,0.568,1,0.00707
1670653901,5,598,599,0,0,3,0.00424
1670653902,5,599,600,0.0693,0.568,2,0.00566
1670653903,5,600,601,0,0,1,0.00707
1670653904,5,601,602,0.0721,0.591,1,0.00848
1670653905,5,602,603,0,0,3,0.00566
1670653906,5,603,604,0,0,1,0.00848
1670653907,5,604,605,0.0735,0.602,2,0.00424
1670653908,5,605,606,0,0,2,0.00424
1670653909,5,606,607,0.0693,0.568,1,0.00424
1670653910,5,607,608,0,0,2,0.00566
1670653911,5,608,609,0,0,3,0.00566
1670653912,5,609,610,0.0749,0.614,1,0.00707
1670653913,5,610,611,0,0,3,0.00424
1670653914,5,611,612,0.0764,0.626,2,0.00424
1670653915,5,612,613,0,0,1,0.00424
1670653916,5,613,614,0,0,1,0.00424
1670653917,5,614,615,0.0707,0.579,1,0.00424
1670653918,5,615,616,0,0,2,0.00566
1670653919,5,616,617,0.0693,0.568,1,0.00707
1670653920,5,617,618,0,0,3,0.00283
1670653921,5,618,619,0,0,2,0.00424
1670653922,5,619,620,0.0707,0.58,1,0.00424
1670653923,5,620,621,0,0,2,0.00566
1670653924,5,621,622,0.0693,0.568,1,0.00707
1670653925,5,622,623,0,0,2,0.00566
1670653926,5,623,624,0,0,1,0.00707
1670653927,5,624,625,0.0693,0.568,3,0.00424
1670653928,5,625,626,0,0,1,0.00566
1670653929,5,626,627,0.0764,0.626,3,0.00566
1670653930,5,627,628,0,0,1,0.00424
1670653931,5,628,629,0.0764,0.625,0,0.0099
1670653932,5,629,630,0,0,1,0.00566
1670653933,5,630,631,0,0,1,0.00566
1670653934,5,631,632,0.0693,0.568,1,0.00707
1670653935,5,632,633,0,0,2,0.00848
1670653936,5,633,634,0.0679,0.556,4,0.00424
1670653937,5,634,635,0,0,0,0.00848
1670653938,5,635,636,0.0693,0.568,2,0.00424
1670653939,5,636,637,0,0,1,0.00424
1670653940,5,637,638,0,0,1,0.00424
1670653941,5,638,639,0.0707,0.579,1,0.00424
1670653942,5,639,640,0,0,1,0.00566
1670653943,5,640,641,0.0749,0.614,3,0.00566
1670653944,5,641,642,0,0,1,0.00707
1670653945,5,642,643,0,0,3,0.00283
1670653946,5,643,644,0.0693,0.568,2,0.00424
1670653947,5,644,645,0,0,1,0.00424
1670653948,5,645,646,0.0721,0.591,2,0.00566
1670653949,5,646,647,0,0,1,0.00707
1670653950,5,647,648,0,0,2,0.00566
1670653951,5,648,649,0.0693,0.568,1,0.00707
1670653952,5,649,650,0,0,2,0.00566
1670653953,5,650,651,0.0721,0.59,3,0.00424
1670653954,5,651,652,0,0,1,0.00424
1670653955,5,652,653,0,0,2,0.00566
1670653956,5,653,654,0.0735,0.603,1,0.00707
1670653957,5,654,655,0,0,2,0.00566
1670653958,5,655,656,0.0735,0.603,1,0.00707
1670653959,5,656,657,0,0,1,0.0099
1670653960,5,657,658,0.0721,0.591,3,0.00848
1670653961,5,658,659,0,0,3,0.00707
1670653962,5,659,660,0,0,2,0.00424
1670653963,5,660,661,0.0749,0.614,2,0.00566
1670653964,5,661,662,0,0,1,0.00707
1670653965,5,662,663,0,0,2,0.00566
1670653966,5,663,664,0.0679,0.556,1,0.00707
1670653967,5,664,665,0,0,3,0.00424
1670653968,5,665,666,0.0749,0.614,2,0.00566
1670653969,5,666,667,0,0,1,0.00707
1670653970,5,667,668,0,0,2,0.00566
1670653971,5,668,669,0.0679,0.556,1,0.00566
1670653972,5,669,670,0,0,1,0.00707
1670653973,5,670,671,0.0721,0.591,3,0.00424
1670653974,5,671,672,0,0,2,0.00424
1670653975,5,672,673,0,0,1,0.00424
1670653976,5,673,674,0.0707,0.579,1,0.00848
1670653977,5,674,675,0,0,3,0.00566
1670653978,5,675,676,0.0693,0.568,1,0.00707
1670653979,5,676,677,0,0,2,0.00566
1670653980,5,677,678,0.0693,0.568,1,0.00707
1670653981,5,678,679,0,0,2,0.00566
1670653982,5,679,680,0,0,1,0.00707
1670653983,5,680,681,0.0707,0.579,2,0.00848
1670653984,5,681,682,0,0,4,0.00424
1670653985,5,682,683,0.0721,0.591,2,0.00424
1670653986,5,683,684,0,0,1,0.00424
1670653987,5,684,685,0,0,2,0.00566
1670653988,5,685,686,0.0707,0.579,1,0.00707
1670653989,5,686,687,0,0,3,0.00283
1670653990,5,687,688,0,0,1,0.00283
1670653991,5,688,689,0.0707,0.579,0,0.00566
1670653992,5,689,690,0,0,1,0.00707
1670653993,5,690,691,0.0707,0.579,1,0.00848
1670653994,5,691,692,0,0,4,0.00283
1670653995,5,692,693,0,0,2,0.00424
1670653996,5,693,694,0.0707,0.579,1,0.00424
1670653997,5,694,695,0,0,2,0.00566
1670653998,5,695,696,0.0693,0.568,1,0.00707
1670653999,5,696,697,0,0,2,0.00566
1670654000,5,697,698,0,0,1,0.00707
1670654001,5,698,699,0.0693,0.567,3,0.00424
1670654002,5,699,700,0,0,2,0.00566
1670654003,5,700,701,0.0693,0.568,1,0.00566
1670654004,5,701,702,0,0,2,0.00566
1670654005,5,702,703,0.0721,0.591,1,0.00707
1670654006,5,703,704,0,0,2,0.00566
1670654007,5,704,705,0,0,1,0.00707
1670654008,5,705,706,0.0735,0.602,3,0.00424
1670654009,5,706,707,0,0,2,0.00566
1670654010,5,707,708,0,0,1,0.00707
1670654011,5,708,709,0.0764,0.626,2,0.00566
1670654012,5,709,710,0,0,1,0.00424
1670654013,5,710,711,0,0,2,0.00424
1670654014,5,711,712,0,0,1,0.00424
1670654015,5,712,713,0.0693,0.567,0,0.00707
1670654016,5,713,714,0,0,2,0.00566
1670654017,5,714,715,0,0,1,0.00707
1670654018,5,715,716,0.0764,0.626,2,0.00566
1670654019,5,716,717,0,0,1,0.00707
1670654020,5,717,718,0.0735,0.603,2,0.00848
1670654021,5,718,719,0,0,4,0.00283
1670654022,5,719,720,0,0,0,0.00707
1670654023,5,720,721,0.0778,0.637,2,0.00566
1670654024,5,721,722,0,0,1,0.00566
1670654025,5,722,723,0,0,1,0.00707
1670654026,5,723,724,0.0721,0.591,2,0.00566
1670654027,5,724,725,0,0,1,0.00707
1670654028,5,725,726,0.0693,0.568,3,0.00424
1670654029,5,726,727,0,0,2,0.00424
1670654030,5,727,728,0,0,1,0.00424
1670654031,5,728,729,0.0735,0.602,2,0.00566
1670654032,5,729,730,0,0,1,0.00707
1670654033,5,730,731,0,0,3,0.00283
1670654034,5,731,732,0.0735,0.602,2,0.00424
1670654035,5,732,733,0,0,1,0.00424
1670654036,5,733,734,0.0764,0.626,2,0.00566
1670654037,5,734,735,0,0,1,0.00566
1670654038,5,735,736,0.0749,0.614,2,0.00566
1670654039,5,736,737,0,0,1,0.00566
1670654040,5,737,738,0,0,1,0.00707
1670654041,5,738,739,0.0735,0.603,3,0.00283
1670654042,5,739,740,0,0,2,0.00424
1670654043,5,740,741,0.0707,0.58,1,0.00424
1670654044,5,741,742,0,0,1,0.00424
1670654045,5,742,743,0,0,1,0.00566
1670654046,5,743,744,0.0735,0.602,3,0.00566
1670654047,5,744,745,0,0,1,0.00707
1670654048,5,745,746,0.0707,0.579,2,0.00566
1670654049,5,746,747,0,0,1,0.00566
1670654050,5,747,748,0,0,1,0.00707
1670654051,5,748,749,0.0764,0.626,2,0.00566
1670654052,5,749,750,0,0,1,0.00707
1670654053,5,750,751,0.0707,0.579,2,0.00707
1670654054,5,751,752,0,0,2,0.00566
1670654055,5,752,753,0,0,1,0.00707
1670654056,5,753,754,0.0707,0.58,2,0.00566
1670654057,5,754,755,0,0,1,0.00707
1670654058,5,755,756,0,0,2,0.00424
1670654059,5,756,757,0,0,1,0.00424
1670654060,5,757,758,0,0,0,0.00566
1670654061,5,758,759,0.0665,0.545,1,0.00566
1670654062,5,759,760,0,0,1,0.00424
1670654063,5,760,761,0,0,2,0.00566
1670654064,5,761,762,0.0721,0.591,1,0.00566
1670654065,5,762,763,0,0,3,0.00566
1670654066,5,763,764,0.0693,0.568,1,0.00707
1670654067,5,764,765,0,0,2,0.00566
1670654068,5,765,766,0,0,1,0.00424
1670654069,5,766,767,0.0707,0.58,2,0.00566
1670654070,5,767,768,0,0,1,0.00707
1670654071,5,768,769,0,0,3,0.00283
1670654072,5,769,770,0.0693,0.568,0,0.00566
1670654073,5,770,771,0,0,1,0.00707
1670654074,5,771,772,0.0778,0.638,4,0.00566
1670654075,5,772,773,0,0,2,0.00424
1670654076,5,773,774,0,0,2,0.00566
1670654077,5,774,775,0.0679,0.556,1,0.00566
1670654078,5,775,776,0,0,1,0.00566
1670654079,5,776,777,0.0707,0.58,1,0.00707
1670654080,5,777,778,0,0,2,0.00566
1670654081,5,778,779,0,0,1,0.00707
1670654082,5,779,780,0.0693,0.567,3,0.00424
1670654083,5,780,781,0,0,2,0.00566
1670654084,5,781,782,0.0693,0.568,1,0.00707
1670654085,5,782,783,0,0,2,0.00566
1670654086,5,783,784,0,0,1,0.00707
1670654087,5,784,785,0.0764,0.625,3,0.00424
1670654088,5,785,786,0,0,2,0.00424
1670654089,5,786,787,0.0693,0.568,1,0.00424
1670654090,5,787,788,0,0,1,0.00566
1670654091,5,788,789,0.0707,0.58,3,0.00566
1670654092,5,789,790,0,0,1,0.00566
1670654093,5,790,791,0,0,2,0.00566
1670654094,5,791,792,0.0707,0.579,1,0.00424
1670654095,5,792,793,0,0,2,0.00566
1670654096,5,793,794,0.0693,0.568,1,0.00707
1670654097,5,794,795,0,0,3,0.00424
1670654098,5,795,796,0,0,1,0.00424
1670654099,5,796,797,0.0707,0.579,1,0.00566
1670654100,5,797,798,0,0,3,0.00566
1670654101,5,798,799,0.0693,0.568,1,0.00424
1670654102,5,799,800,0,0,0,0.00707
1670654103,5,800,801,0,0,2,0.00566
1670654104,5,801,802,0,0,1,0.00424
1670654105,5,802,803,0.0707,0.579,0,0.00707
1670654106,5,803,804,0,0,2,0.00566
1670654107,5,804,805,0,0,1,0.00707
1670654108,5,805,806,0.0707,0.579,2,0.00566
1670654109,5,806,807,0,0,2,0.00566
1670654110,5,807,808,0,0,1,0.00707
1670654111,5,808,809,0.0749,0.614,1,0.00566
1670654112,5,809,810,0,0,1,0.00424
1670654113,5,810,811,0,0,2,0.00566
1670654114,5,811,812,0.0679,0.556,1,0.00707
1670654115,5,812,813,0,0,3,0.00283
1670654116,5,813,814,0.0735,0.603,2,0.00424
1670654117,5,814,815,0,0,2,0.00566
1670654118,5,815,816,0,0,2,0.00424
1670654119,5,816,817,0.0721,0.591,2,0.00566
1670654120,5,817,818,0,0,1,0.00566
1670654121,5,818,819,0.0707,0.58,1,0.00566
1670654122,5,819,820,0,0,1,0.00707
1670654123,5,820,821,0,0,2,0.00566
1670654124,5,821,822,0.0679,0.556,1,0.00707
1670654125,5,822,823,0,0,3,0.00424
1670654126,5,823,824,0.0764,0.626,1,0.00566
1670654127,5,824,825,0,0,3,0.00566
1670654128,5,825,826,0.0707,0.58,1,0.00424
1670654129,5,826,827,0,0,2,0.00424
1670654130,5,827,828,0,0,1,0.00424
1670654131,5,828,829,0.0707,0.579,1,0.00707
1670654132,5,829,830,0,0,2,0.00566
1670654133,5,830,831,0.0693,0.568,1,0.00707
1670654134,5,831,832,0,0,1,0.00848
1670654135,5,832,833,0,0,3,0.00566
1670654136,5,833,834,0.0693,0.568,1,0.00848
1670654137,5,834,835,0,0,2,0.00424
1670654138,5,835,836,0.0693,0.568,2,0.00424
1670654139,5,836,837,0,0,1,0.00424
1670654140,5,837,838,0.0749,0.615,2,0.00566
1670654141,5,838,839,0,0,3,0.00566
1670654142,5,839,840,0,0,1,0.00707
1670654143,5,840,841,0.0764,0.625,3,0.00283
1670654144,5,841,842,0,0,2,0.00424
1670654145,5,842,843,0.0693,0.568,1,0.00424
1670654146,5,843,844,0,0,1,0.00424
1670654147,5,844,845,0,0,0,0.00566
1670654148,5,845,846,0,0,1,0.00424
1670654149,5,846,847,0,0,2,0.00424
1670654150,5,847,848,0.0778,0.637,0,0.00566
1670654151,5,848,849,0,0,1,0.00707
1670654152,5,849,850,0,0,1,0.00707
1670654153,5,850,851,0.0749,0.614,1,0.00566
1670654154,5,851,852,0,0,1,0.00707
1670654155,5,852,853,0.0707,0.579,1,0.00848
1670654156,5,853,854,0.0778,0.637,0,0.0127
1670654157,5,854,855,0,0,2,0.00707
1670654158,5,855,856,0.0735,0.602,1,0.00566
1670654159,5,856,857,0,0,0,0.0099
1670654160,5,857,858,0.0806,0.661,2,0.00566
1670654161,5,858,859,0.0707,0.58,1,0.00566
1670654162,5,859,860,0,0,0,0.0099
1670654163,5,860,861,0.0679,0.556,2,0.00424
1670654164,5,861,862,0,0,0,0.0099
1670654165,5,862,863,0.0764,0.626,2,0.00566
1670654166,5,863,864,0.0792,0.649,1,0.00566
1670654167,5,864,865,0,0,1,0.00566
1670654168,5,865,866,0.0707,0.58,2,0.00707
1670654169,5,866,867,0,0,1,0.00566
1670654170,5,867,868,0,0,1,0.00707
1670654171,5,868,869,0.0693,0.568,2,0.00848
1670654172,5,869,870,0,0,2,0.00566
1670654173,5,870,871,0,0,1,0.00707
1670654174,5,871,872,0.0693,0.568,3,0.00424
1670654175,5,872,873,0,0,2,0.00566
1670654176,5,873,874,0.0693,0.567,1,0.00707
1670654177,5,874,875,0,0,2,0.00566
1670654178,5,875,876,0,0,1,0.00707
1670654179,5,876,877,0.0735,0.602,3,0.00424
1670654180,5,877,878,0,0,1,0.00566
1670654181,5,878,879,0.0749,0.614,2,0.00566
1670654182,5,879,880,0,0,1,0.00707
1670654183,5,880,881,0,0,3,0.00283
1670654184,5,881,882,0.0693,0.568,2,0.00424
1670654185,5,882,883,0,0,1,0.00424
1670654186,5,883,884,0.0707,0.58,2,0.00566
1670654187,5,884,885,0,0,1,0.00566
1670654188,5,885,886,0,0,1,0.00707
1670654189,5,886,887,0.0764,0.626,2,0.00848
1670654190,5,887,888,0,0,3,0.00566
1670654191,5,888,889,0.0735,0.603,1,0.00707
1670654192,5,889,890,0,0,2,0.00566
1670654193,5,890,891,0,0,1,0.00707
1670654194,5,891,892,0,0,3,0.00283
1670654195,5,892,893,0.0707,0.579,2,0.00424
1670654196,5,893,894,0,0,1,0.00424
1670654197,5,894,895,0.0764,0.626,2,0.00566
1670654198,5,895,896,0,0,1,0.00707
1670654199,5,896,897,0.0707,0.58,1,0.00707
1670654200,5,897,898,0,0,1,0.00707
1670654201,5,898,899,0.0707,0.58,1,0.00566
1670654202,5,899,900,0,0,2,0.00566
1670654203,5,900,901,0,0,1,0.00424
1670654204,5,901,902,0.0735,0.603,2,0.00566
1670654205,5,902,903,0,0,1,0.00707
1670654206,5,903,904,0,0,3,0.00283
1670654207,5,904,905,0.0693,0.568,0,0.00707
1670654208,5,905,906,0.0707,0.58,2,0.00566
1670654209,5,906,907,0,0,2,0.00566
1670654210,5,907,908,0,0,2,0.00424
1670654211,5,908,909,0.0764,0.626,2,0.00566
1670654212,5,909,910,0,0,1,0.00566
1670654213,5,910,911,0,0,1,0.00707
1670654214,5,911,912,0.0707,0.579,3,0.00283
1670654215,5,912,913,0,0,0,0.00848
1670654216,5,913,914,0.0693,0.568,4,0.00424
1670654217,5,914,915,0,0,2,0.00424
1670654218,5,915,916,0,0,1,0.00424
1670654219,5,916,917,0.0735,0.602,2,0.00566
1670654220,5,917,918,0,0,1,0.00707
1670654221,5,918,919,0,0,3,0.00283
1670654222,5,919,920,0.0707,0.579,2,0.00424
1670654223,5,920,921,0,0,1,0.00424
1670654224,5,921,922,0.0721,0.591,2,0.00566
1670654225,5,922,923,0,0,2,0.00424
1670654226,5,923,924,0.0721,0.591,2,0.00566
1670654227,5,924,925,0,0,1,0.00707
1670654228,5,925,926,0,0,3,0.00424
1670654229,5,926,927,0.0735,0.603,2,0.00424
1670654230,5,927,928,0,0,1,0.00424
1670654231,5,928,929,0,0,2,0.00424
1670654232,5,929,930,0,0,1,0.00283
1670654233,5,930,931,0.0749,0.614,1,0.00424
1670654234,5,931,932,0,0,2,0.00566
1670654235,5,932,933,0.0735,0.602,2,0.00424
1670654236,5,933,934,0,0,2,0.00566
1670654237,5,934,935,0.0707,0.58,1,0.00707
1670654238,5,935,936,0,0,3,0.00283
1670654239,5,936,937,0,0,1,0.00283
1670654240,5,937,938,0.0693,0.568,2,0.00424
1670654241,5,938,939,0,0,1,0.00424
1670654242,5,939,940,0.0778,0.638,1,0.00566
1670654243,5,940,941,0,0,3,0.00566
1670654244,5,941,942,0,0,1,0.00707
1670654245,5,942,943,0.0764,0.625,2,0.00566
1670654246,5,943,944,0,0,1,0.00707
1670654247,5,944,945,0.0693,0.568,3,0.00424
1670654248,5,945,946,0,0,2,0.00566
1670654249,5,946,947,0,0,1,0.00707
1670654250,5,947,948,0.0721,0.591,2,0.00848
1670654251,5,948,949,0,0,2,0.00566
1670654252,5,949,950,0.0721,0.591,1,0.00848
1670654253,5,950,951,0,0,2,0.00424
1670654254,5,951,952,0.0693,0.568,2,0.00424
1670654255,5,952,953,0,0,1,0.00424
1670654256,5,953,954,0,0,1,0.00424
1670654257,5,954,955,0.0778,0.638,2,0.00566
1670654258,5,955,956,0,0,3,0.00566
1670654259,5,956,957,0,0,1,0.00566
1670654260,5,957,958,0.0721,0.591,1,0.00707
1670654261,5,958,959,0,0,3,0.00283
1670654262,5,959,960,0.0749,0.614,2,0.00424
1670654263,5,960,961,0,0,1,0.00424
1670654264,5,961,962,0,0,2,0.00566
1670654265,5,962,963,0.0721,0.591,1,0.00707
1670654266,5,963,964,0,0,2,0.00848
1670654267,5,964,965,0.0707,0.579,3,0.00566
1670654268,5,965,966,0,0,1,0.00707
1670654269,5,966,967,0,0,3,0.00424
1670654270,5,967,968,0.0735,0.603,2,0.00566
1670654271,5,968,969,0,0,1,0.00424
1670654272,5,969,970,0.0693,0.568,1,0.00424
1670654273,5,970,971,0,0,2,0.00566
1670654274,5,971,972,0,0,1,0.00566
1670654275,5,972,973,0.0693,0.568,1,0.00707
1670654276,5,973,974,0,0,3,0.00283
1670654277,5,974,975,0,0,2,0.00424
1670654278,5,975,976,0.0749,0.614,1,0.00424
1670654279,5,976,977,0,0,2,0.00566
1670654280,5,977,978,0.0707,0.58,1,0.00566
1670654281,5,978,979,0,0,1,0.00707
1670654282,5,979,980,0,0,3,0.00283
1670654283,5,980,981,0.0693,0.568,0,0.00707
1670654284,5,981,982,0,0,3,0.00424
1670654285,5,982,983,0.0764,0.625,2,0.00566
1670654286,5,983,984,0,0,1,0.00707
1670654287,5,984,985,0,0,2,0.00566
1670654288,5,985,986,0.0693,0.568,1,0.00566
1670654289,5,986,987,0,0,1,0.00707
1670654290,5,987,988,0.0749,0.614,3,0.00424
1670654291,5,988,989,0,0,0,0.00707
1670654292,5,989,990,0,0,2,0.00566
1670654293,5,990,991,0,0,1,0.00707
1670654294,5,991,992,0.0749,0.614,3,0.00424
1670654295,5,992,993,0,0,2,0.00424
1670654296,5,993,994,0.0693,0.568,1,0.00707
1670654297,5,994,995,0,0,2,0.00566
1670654298,5,995,996,0,0,1,0.00707
1670654299,5,996,997,0.0749,0.614,3,0.00283
1670654300,5,997,998,0,0,2,0.00424
1670654301,5,998,999,0.0693,0.568,1,0.00424
1670654302,5,999,1000,0,0,2,0.00566
1670654303,5,1000,1001,0,0,1,0.00707
1670654304,5,1001,1002,0.0764,0.626,2,0.00566
1670654305,5,1002,1003,0,0,1,0.00707
1670654306,5,1003,1004,0.0693,0.568,3,0.00424
1670654307,5,1004,1005,0,0,2,0.00566
1670654308,5,1005,1006,0,0,1,0.00707
1670654309,5,1006,1007,0.0735,0.601,2,0.00566
1670654310,5,1007,1008,0,0,1,0.00707
1670654311,5,1008,1009,0.0721,0.592,1,0.00848
1670654312,5,1009,1010,0,0,4,0.00424
1670654313,5,1010,1011,0,0,2,0.00424
1670654314,5,1011,1012,0.0764,0.626,1,0.00424
1670654315,5,1012,1013,0,0,2,0.00566
1670654316,5,1013,1014,0.0693,0.568,1,0.00707
1670654317,5,1014,1015,0,0,2,0.00566
1670654318,5,1015,1016,0,0,1,0.00707
1670654319,5,1016,1017,0.0707,0.579,1,0.00848
1670654320,5,1017,1018,0,0,4,0.00424
1670654321,5,1018,1019,0.0679,0.556,1,0.00424
1670654322,5,1019,1020,0,0,2,0.00424
1670654323,5,1020,1021,0,0,1,0.00424
1670654324,5,1021,1022,0.0735,0.602,2,0.00566
1670654325,5,1022,1023,0,0,1,0.00707
1670654326,5,1023,1024,0,0,3,0.00283
1670654327,5,1024,1025,0.0707,0.579,1,0.00424
1670654328,5,1025,1026,0,0,2,0.00566
1670654329,5,1026,1027,0.0749,0.614,1,0.00707
1670654330,5,1027,1028,0,0,2,0.00566
1670654331,5,1028,1029,0.0693,0.568,1,0.00566
1670654332,5,1029,1030,0,0,1,0.00707
1670654333,5,1030,1031,0,0,3,0.00424
1670654334,5,1031,1032,0.0707,0.579,2,0.00424
1670654335,5,1032,1033,0,0,1,0.00424
1670654336,5,1033,1034,0.0721,0.591,1,0.00707
1670654337,5,1034,1035,0,0,1,0.00848
1670654338,5,1035,1036,0.0749,0.614,3,0.00283
1670654339,5,1036,1037,0,0,0,0.00848
1670654340,5,1037,1038,0.0721,0.591,1,0.00707
1670654341,5,1038,1039,0,0,3,0.00424
1670654342,5,1039,1040,0,0,2,0.00566
1670654343,5,1040,1041,0.0721,0.591,1,0.00707
1670654344,5,1041,1042,0,0,1,0.00707
1670654345,5,1042,1043,0.0735,0.602,1,0.00707
1670654346,5,1043,1044,0.0707,0.58,1,0.00848
1670654347,5,1044,1045,0,0,3,0.00424
1670654348,5,1045,1046,0.0749,0.614,0,0.00848
1670654349,5,1046,1047,0,0,4,0.00424
1670654350,5,1047,1048,0,0,0,0.00848
1670654351,5,1048,1049,0,0,3,0.00566
1670654352,5,1049,1050,0.0721,0.591,1,0.00566
1670654353,5,1050,1051,0,0,1,0.00707
1670654354,5,1051,1052,0.0764,0.626,2,0.00566
1670654355,5,1052,1053,0,0,1,0.00707
1670654356,5,1053,1054,0,0,3,0.00424
1670654357,5,1054,1055,0.0707,0.579,2,0.00424
1670654358,5,1055,1056,0,0,1,0.00424
1670654359,5,1056,1057,0.0693,0.568,2,0.00566
1670654360,5,1057,1058,0,0,1,0.00707
1670654361,5,1058,1059,0,0,3,0.00283
1670654362,5,1059,1060,0.0707,0.579,0,0.00707
1670654363,5,1060,1061,0,0,3,0.00424
1670654364,5,1061,1062,0.0735,0.602,2,0.00566
1670654365,5,1062,1063,0,0,1,0.00707
1670654366,5,1063,1064,0.0707,0.58,2,0.00848
1670654367,5,1064,1065,0,0,3,0.00566
1670654368,5,1065,1066,0,0,1,0.00707
1670654369,5,1066,1067,0.0721,0.591,3,0.00424
1670654370,5,1067,1068,0,0,2,0.00566
1670654371,5,1068,1069,0,0,1,0.00707
1670654372,5,1069,1070,0.0749,0.614,2,0.00566
1670654373,5,1070,1071,0,0,1,0.00707
1670654374,5,1071,1072,0.0679,0.556,3,0.00424
1670654375,5,1072,1073,0,0,1,0.00566
1670654376,5,1073,1074,0.0764,0.626,0,0.0099
1670654377,5,1074,1075,0,0,5,0.00283
1670654378,5,1075,1076,0,0,2,0.00424
1670654379,5,1076,1077,0.0665,0.545,1,0.00424
1670654380,5,1077,1078,0,0,2,0.00566
1670654381,5,1078,1079,0.0707,0.58,1,0.00566
1670654382,5,1079,1080,0,0,1,0.00707
1670654383,5,1080,1081,0,0,2,0.00848
1670654384,5,1081,1082,0.0764,0.626,4,0.00283
1670654385,5,1082,1083,0,0,2,0.00424
1670654386,5,1083,1084,0,0,1,0.00424
1670654387,5,1084,1085,0.0693,0.568,2,0.00566
1670654388,5,1085,1086,0,0,1,0.00707
1670654389,5,1086,1087,0.0707,0.58,2,0.00566
1670654390,5,1087,1088,0,0,1,0.00707
1670654391,5,1088,1089,0,0,3,0.00424
1670654392,5,1089,1090,0.0707,0.579,2,0.00566
1670654393,5,1090,1091,0,0,1,0.00707
1670654394,5,1091,1092,0.0693,0.568,2,0.00566
1670654395,5,1092,1093,0,0,1,0.00707
1670654396,5,1093,1094,0,0,3,0.00424
1670654397,5,1094,1095,0.0693,0.568,2,0.00566
1670654398,5,1095,1096,0,0,1,0.00707
1670654399,5,1096,1097,0.0721,0.593,2,0.00566
1670654400,5,1097,1098,0,0,1,0.00848
1670654401,5,1098,1099,0,0,3,0.00566
1670654402,5,1099,1100,0.0707,0.579,1,0.00707
1670654403,5,1100,1101,0,0,3,0.00424
1670654404,5,1101,1102,0.0707,0.579,2,0.00424
1670654405,5,1102,1103,0,0,1,0.00707
1670654406,5,1103,1104,0.0693,0.568,2,0.00566
1670654407,5,1104,1105,0,0,1,0.00707
1670654408,5,1105,1106,0,0,2,0.00848
1670654409,5,1106,1107,0.0792,0.649,4,0.00424
1670654410,5,1107,1108,0,0,0,0.00707
1670654411,5,1108,1109,0,0,2,0.00566
1670654412,5,1109,1110,0.0679,0.556,1,0.00707
1670654413,5,1110,1111,0,0,2,0.00566
1670654414,5,1111,1112,0.0735,0.603,1,0.00707
1670654415,5,1112,1113,0,0,3,0.00283
1670654416,5,1113,1114,0.0778,0.638,0,0.00848
1670654417,5,1114,1115,0,0,1,0.00707
1670654418,5,1115,1116,0.0707,0.58,1,0.00848
1670654419,5,1116,1117,0.082,0.672,3,0.00848
1670654420,5,1117,1118,0,0,5,0.00707
1670654421,5,1118,1119,0,0,2,0.00566
1670654422,5,1119,1120,0.0735,0.603,1,0.00707
1670654423,5,1120,1121,0,0,2,0.00566
1670654424,5,1121,1122,0,0,3,0.00424
1670654425,5,1122,1123,0.0679,0.557,1,0.00424
1670654426,5,1123,1124,0,0,2,0.00566
1670654427,5,1124,1125,0,0,1,0.00707
1670654428,5,1125,1126,0.0749,0.614,2,0.00566
1670654429,5,1126,1127,0,0,1,0.00707
1670654430,5,1127,1128,0.0679,0.556,3,0.00424
1670654431,5,1128,1129,0,0,1,0.00424
1670654432,5,1129,1130,0,0,1,0.00566
1670654433,5,1130,1131,0.0721,0.591,2,0.00566
1670654434,5,1131,1132,0,0,2,0.00424
1670654435,5,1132,1133,0.0735,0.603,0,0.00848
1670654436,5,1133,1134,0,0,2,0.00424
1670654437,5,1134,1135,0.0764,0.626,2,0.00566
1670654438,5,1135,1136,0,0,2,0.00424
