Time,Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB]
1669916858,4,1190,1191,0,0,0,0.00141
1669916859,4,1191,1192,0,0,0,0.00141
1669916860,4,1192,1193,0,0,0,0.00141
1669916861,4,1193,1194,0,0,0,0.00141
1669916862,4,1194,1195,0,0,0,0.00141
1669916863,4,1195,1196,0,0,0,0.00141
1669916864,4,1196,1197,0,0,0,0.00141
1669916865,4,1197,1198,0,0,0,0.00141
1669916866,4,1198,1199,0,0,0,0.00141
1669916867,4,1199,1200,0,0,0,0.00141
1669916868,4,1200,1201,0,0,0,0.00141
1669916869,4,1201,1202,0,0,0,0.00141
1669916870,4,1202,1203,0,0,0,0.00141
1669916871,4,1203,1204,0,0,0,0.00141
1669916872,4,1204,1205,0,0,0,0.00141
1669916873,4,1205,1206,0,0,0,0.00141
1669916874,4,1206,1207,0,0,0,0.00141
1669916875,4,1207,1208,0,0,0,0.00141
1669916876,4,1208,1209,0,0,0,0.00141
1669916877,4,1209,1210,0,0,0,0.00141
1669916878,4,1210,1211,0,0,0,0.00141
1669916879,4,1211,1212,0,0,1,0.00141
1669916880,4,1212,1213,0,0,0,0.00141
1669916881,4,1213,1214,0,0,0,0.00141
1669916882,4,1214,1215,0,0,0,0.00141
1669916883,4,1215,1216,0,0,0,0.00141
1669916884,4,1216,1217,0,0,0,0.00141
1669916885,4,1217,1218,0,0,0,0.00141
1669916886,4,1218,1219,0,0,0,0.00141
1669916887,4,1219,1220,0,0,0,0.00141
1669916888,4,1220,1221,0,0,0,0.00141
1669916889,4,1221,1222,0,0,0,0.00141
1669916890,4,1222,1223,0,0,0,0.00141
1669916891,4,1223,1224,0,0,0,0.00141
1669916892,4,1224,1225,0,0,0,0.00141
1669916893,4,1225,1226,0,0,0,0.00141
1669916894,4,1226,1227,0,0,0,0.00141
1669916895,4,1227,1228,0,0,0,0.00141
1669916896,4,1228,1229,0,0,0,0.00141
1669916897,4,1229,1230,0,0,0,0.00141
1669916898,4,1230,1231,0,0,0,0.00141
1669916899,4,1231,1232,0,0,0,0.00141
1669916900,4,1232,1233,0,0,0,0.00141
1669916901,4,1233,1234,0,0,0,0.00141
1669916902,4,1234,1235,0,0,0,0.00141
1669916903,4,1235,1236,0,0,0,0.00141
1669916904,4,1236,1237,0,0,0,0.00141
1669916905,4,1237,1238,0,0,0,0.00141
1669916906,4,1238,1239,0,0,0,0.00141
1669916907,4,1239,1240,0,0,0,0.00141
1669916908,4,1240,1241,0,0,0,0.00141
1669916909,4,1241,1242,0,0,0,0.00141
1669916910,4,1242,1243,0,0,0,0.00141
1669916911,4,1243,1244,0,0,0,0.00141
1669916912,4,1244,1245,0,0,0,0.00141
1669916913,4,1245,1246,0,0,0,0.00141
1669916914,4,1246,1247,0,0,0,0.00141
1669916915,4,1247,1248,0,0,0,0.00141
1669916916,4,1248,1249,0,0,0,0.00141
1669916917,4,1249,1250,0,0,0,0.00141
1669916918,4,1250,1251,0,0,0,0.00141
1669916919,4,1251,1252,0,0,0,0.00141
1669916920,4,1252,1253,0,0,0,0.00141
1669916921,4,1253,1254,0,0,0,0.00141
1669916922,4,1254,1255,0,0,0,0.00141
1669916923,4,1255,1256,0,0,0,0.00141
1669916924,4,1256,1257,0,0,0,0.00141
1669916925,4,1257,1258,0,0,0,0.00141
1669916926,4,1258,1259,0,0,0,0.00141
1669916927,4,1259,1260,0,0,0,0.00141
1669916928,4,1260,1261,0,0,0,0.00141
1669916929,4,1261,1262,0,0,0,0.00141
1669916930,4,1262,1263,0,0,0,0.00141
1669916931,4,1263,1264,0,0,0,0.00141
1669916932,4,1264,1265,0,0,0,0.00141
1669916933,4,1265,1266,0,0,1,0.00141
1669916934,4,1266,1267,0,0,0,0.00141
1669916935,4,1267,1268,0,0,0,0.00141
1669916936,4,1268,1269,0,0,0,0.00141
1669916937,4,1269,1270,0,0,0,0.00141
1669916938,4,1270,1271,0,0,0,0.00141
1669916939,4,1271,1272,0,0,0,0.00141
1669916940,4,1272,1273,0,0,0,0.00141
1669916941,4,1273,1274,0,0,0,0.00141
1669916942,4,1274,1275,0,0,0,0.00141
1669916943,4,1275,1276,0,0,0,0.00141
1669916944,4,1276,1277,0,0,0,0.00141
1669916945,4,1277,1278,0,0,0,0.00141
1669916946,4,1278,1279,0,0,0,0.00141
1669916947,4,1279,1280,0,0,0,0.00141
1669916948,4,1280,1281,0,0,0,0.00141
1669916949,4,1281,1282,0,0,0,0.00141
1669916950,4,1282,1283,0,0,0,0.00141
1669916951,4,1283,1284,0,0,0,0.00141
1669916952,4,1284,1285,0,0,0,0.00141
1669916953,4,1285,1286,0,0,0,0.00141
1669916954,4,1286,1287,0,0,0,0.00141
1669916955,4,1287,1288,0,0,0,0.00141
1669916956,4,1288,1289,0,0,0,0.00141
1669916957,4,1289,1290,0,0,0,0.00141
1669916958,4,1290,1291,0,0,0,0.00141
1669916959,4,1291,1292,0,0,0,0.00141
1669916960,4,1292,1293,0,0,0,0.00141
1669916961,4,1293,1294,0,0,0,0.00141
1669916962,4,1294,1295,0,0,0,0.00141
1669916963,4,1295,1296,0,0,0,0.00141
1669916964,4,1296,1297,0,0,0,0.00141
1669916965,4,1297,1298,0,0,0,0.00141
1669916966,4,1298,1299,0,0,0,0.00141
1669916967,4,1299,1300,0,0,0,0.00141
1669916968,4,1300,1301,0,0,0,0.00141
1669916969,4,1301,1302,0,0,0,0.00141
1669916970,4,1302,1303,0,0,0,0.00141
1669916971,4,1303,1304,0,0,0,0.00141
1669916972,4,1304,1305,0,0,0,0.00141
1669916973,4,1305,1306,0,0,0,0.00141
1669916974,4,1306,1307,0,0,0,0.00141
1669916975,4,1307,1308,0,0,0,0.00141
1669916976,4,1308,1309,0,0,0,0.00141
1669916977,4,1309,1310,0,0,0,0.00141
1669916978,4,1310,1311,0,0,0,0.00141
1669916979,4,1311,1312,0,0,0,0.00141
1669916980,4,1312,1313,0,0,0,0.00141
1669916981,4,1313,1314,0,0,0,0.00141
1669916982,4,1314,1315,0,0,0,0.00141
1669916983,4,1315,1316,0,0,0,0.00141
1669916984,4,1316,1317,0,0,0,0.00141
1669916985,4,1317,1318,0,0,0,0.00141
1669916986,4,1318,1319,0,0,0,0.00141
1669916987,4,1319,1320,0,0,0,0.00141
1669916988,4,1320,1321,0,0,0,0.00141
1669916989,4,1321,1322,0,0,0,0.00141
1669916990,4,1322,1323,0,0,0,0.00141
1669916991,4,1323,1324,0,0,0,0.00141
1669916992,4,1324,1325,0,0,0,0.00141
1669916993,4,1325,1326,0,0,0,0.00141
1669916994,4,1326,1327,0,0,0,0.00141
1669916995,4,1327,1328,0,0,0,0.00141
1669916996,4,1328,1329,0,0,0,0.00141
1669916997,4,1329,1330,0,0,0,0.00141
1669916998,4,1330,1331,0,0,0,0.00141
1669916999,4,1331,1332,0,0,0,0.00141
1669917000,4,1332,1333,0,0,0,0.00141
1669917001,4,1333,1334,0,0,0,0.00141
1669917002,4,1334,1335,0,0,0,0.00141
1669917003,4,1335,1336,0,0,0,0.00141
1669917004,4,1336,1337,0,0,0,0.00141
1669917005,4,1337,1338,0,0,0,0.00141
1669917006,4,1338,1339,0,0,0,0.00141
1669917007,4,1339,1340,0,0,0,0.00141
1669917008,4,1340,1341,0,0,0,0.00141
1669917009,4,1341,1342,0,0,0,0.00141
1669917010,4,1342,1343,0,0,0,0.00141
1669917011,4,1343,1344,0,0,0,0.00141
1669917012,4,1344,1345,0,0,0,0.00141
1669917013,4,1345,1346,0,0,0,0.00141
1669917014,4,1346,1347,0,0,0,0.00141
1669917015,4,1347,1348,0,0,0,0.00141
1669917016,4,1348,1349,0,0,0,0.00141
1669917017,4,1349,1350,0,0,0,0.00141
1669917018,4,1350,1351,0,0,0,0.00141
1669917019,4,1351,1352,0,0,0,0.00141
1669917020,4,1352,1353,0,0,0,0.00141
1669917021,4,1353,1354,0,0,0,0.00141
1669917022,4,1354,1355,0,0,0,0.00141
1669917023,4,1355,1356,0,0,0,0.00141
1669917024,4,1356,1357,0,0,0,0.00141
1669917025,4,1357,1358,0,0,0,0.00141
1669917026,4,1358,1359,0,0,0,0.00141
1669917027,4,1359,1360,0,0,0,0.00141
1669917028,4,1360,1361,0,0,0,0.00141
1669917029,4,1361,1362,0,0,0,0.00141
1669917030,4,1362,1363,0,0,0,0.00141
1669917031,4,1363,1364,0,0,0,0.00141
1669917032,4,1364,1365,0,0,0,0.00141
1669917033,4,1365,1366,0,0,0,0.00141
1669917034,4,1366,1367,0,0,0,0.00141
1669917035,4,1367,1368,0,0,0,0.00141
1669917036,4,1368,1369,0,0,0,0.00141
1669917037,4,1369,1370,0,0,0,0.00141
1669917038,4,1370,1371,0,0,0,0.00141
1669917039,4,1371,1372,0,0,0,0.00141
1669917040,4,1372,1373,0,0,1,0.00141
1669917041,4,1373,1374,0,0,0,0.00141
1669917042,4,1374,1375,0,0,0,0.00141
1669917043,4,1375,1376,0,0,0,0.00141
1669917044,4,1376,1377,0,0,0,0.00141
1669917045,4,1377,1378,0,0,0,0.00141
1669917046,4,1378,1379,0,0,0,0.00141
1669917047,4,1379,1380,0,0,0,0.00141
1669917048,4,1380,1381,0,0,0,0.00141
1669917049,4,1381,1382,0,0,0,0.00141
1669917050,4,1382,1383,0,0,0,0.00141
1669917051,4,1383,1384,0,0,0,0.00141
1669917052,4,1384,1385,0,0,0,0.00141
1669917053,4,1385,1386,0,0,0,0.00141
1669917054,4,1386,1387,0,0,0,0.00141
1669917055,4,1387,1388,0,0,0,0.00141
1669917056,4,1388,1389,0,0,0,0.00141
1669917057,4,1389,1390,0,0,0,0.00141
1669917058,4,1390,1391,0,0,0,0.00141
1669917059,4,1391,1392,0,0,0,0.00141
1669917060,4,1392,1393,0,0,0,0.00141
1669917061,4,1393,1394,0,0,0,0.00141
1669917062,4,1394,1395,0,0,0,0.00141
1669917063,4,1395,1396,0,0,0,0.00141
1669917064,4,1396,1397,0,0,0,0.00141
1669917065,4,1397,1398,0,0,0,0.00141
1669917066,4,1398,1399,0,0,0,0.00141
1669917067,4,1399,1400,0,0,0,0.00141
1669917068,4,1400,1401,0,0,0,0.00141
1669917069,4,1401,1402,0,0,0,0.00141
1669917070,4,1402,1403,0,0,0,0.00141
1669917071,4,1403,1404,0,0,0,0.00141
1669917072,4,1404,1405,0,0,0,0.00141
1669917073,4,1405,1406,0,0,0,0.00141
1669917074,4,1406,1407,0,0,0,0.00141
1669917075,4,1407,1408,0,0,0,0.00141
1669917076,4,1408,1409,0,0,0,0.00141
1669917077,4,1409,1410,0,0,0,0.00141
1669917078,4,1410,1411,0,0,0,0.00141
1669917079,4,1411,1412,0,0,0,0.00141
1669917080,4,1412,1413,0,0,0,0.00141
1669917081,4,1413,1414,0,0,0,0.00141
1669917082,4,1414,1415,0,0,0,0.00141
1669917083,4,1415,1416,0,0,0,0.00141
1669917084,4,1416,1417,0,0,0,0.00141
1669917085,4,1417,1418,0,0,0,0.00141
1669917086,4,1418,1419,0,0,0,0.00141
1669917087,4,1419,1420,0,0,0,0.00141
1669917088,4,1420,1421,0,0,0,0.00141
1669917089,4,1421,1422,0,0,0,0.00141
1669917090,4,1422,1423,0,0,0,0.00141
1669917091,4,1423,1424,0,0,0,0.00141
1669917092,4,1424,1425,0,0,0,0.00141
1669917093,4,1425,1426,0,0,0,0.00141
1669917094,4,1426,1427,0,0,0,0.00141
1669917095,4,1427,1428,0,0,0,0.00141
1669917096,4,1428,1429,0,0,0,0.00141
1669917097,4,1429,1430,0,0,0,0.00141
1669917098,4,1430,1431,0,0,0,0.00141
1669917099,4,1431,1432,0,0,0,0.00141
1669917100,4,1432,1433,0,0,0,0.00141
1669917101,4,1433,1434,0,0,0,0.00141
1669917102,4,1434,1435,0,0,0,0.00141
1669917103,4,1435,1436,0,0,0,0.00141
1669917104,4,1436,1437,0,0,0,0.00141
1669917105,4,1437,1438,0,0,0,0.00141
1669917106,4,1438,1439,0,0,0,0.00141
1669917107,4,1439,1440,0,0,0,0.00141
1669917108,4,1440,1441,0,0,0,0.00141
1669917109,4,1441,1442,0,0,0,0.00141
1669917110,4,1442,1443,0,0,0,0.00141
1669917111,4,1443,1444,0,0,0,0.00141
1669917112,4,1444,1445,0,0,0,0.00141
1669917113,4,1445,1446,0,0,0,0.00141
1669917114,4,1446,1447,0,0,0,0.00141
1669917115,4,1447,1448,0,0,0,0.00141
1669917116,4,1448,1449,0,0,0,0.00141
1669917117,4,1449,1450,0,0,0,0.00141
1669917118,4,1450,1451,0,0,0,0.00141
1669917119,4,1451,1452,0,0,0,0.00141
1669917120,4,1452,1453,0,0,0,0.00141
1669917121,4,1453,1454,0,0,0,0.00141
1669917122,4,1454,1455,0,0,0,0.00141
1669917123,4,1455,1456,0,0,0,0.00141
1669917124,4,1456,1457,0,0,0,0.00141
1669917125,4,1457,1458,0,0,0,0.00141
1669917126,4,1458,1459,0,0,0,0.00141
1669917127,4,1459,1460,0,0,0,0.00141
1669917128,4,1460,1461,0,0,0,0.00141
1669917129,4,1461,1462,0,0,0,0.00141
1669917130,4,1462,1463,0,0,0,0.00141
1669917131,4,1463,1464,0,0,0,0.00141
1669917132,4,1464,1465,0,0,0,0.00141
1669917133,4,1465,1466,0,0,0,0.00141
1669917134,4,1466,1467,0,0,0,0.00141
1669917135,4,1467,1468,0,0,0,0.00141
1669917136,4,1468,1469,0,0,0,0.00141
1669917137,4,1469,1470,0,0,0,0.00141
1669917138,4,1470,1471,0,0,0,0.00141
1669917139,4,1471,1472,0,0,0,0.00141
1669917140,4,1472,1473,0,0,0,0.00141
1669917141,4,1473,1474,0,0,0,0.00141
1669917142,4,1474,1475,0,0,0,0.00141
1669917143,4,1475,1476,0,0,0,0.00141
1669917144,4,1476,1477,0,0,0,0.00141
1669917145,4,1477,1478,0,0,0,0.00141
1669917146,4,1478,1479,0,0,0,0.00141
1669917147,4,1479,1480,0,0,0,0.00141
1669917148,4,1480,1481,0,0,0,0.00141
1669917149,4,1481,1482,0,0,0,0.00141
1669917150,4,1482,1483,0,0,0,0.00141
1669917151,4,1483,1484,0,0,0,0.00141
1669917152,4,1484,1485,0,0,0,0.00141
1669917153,4,1485,1486,0,0,0,0.00141
1669917154,4,1486,1487,0,0,0,0.00141
1669917155,4,1487,1488,0,0,0,0.00141
1669917156,4,1488,1489,0,0,0,0.00141
1669917157,4,1489,1490,0,0,0,0.00141
1669917158,4,1490,1491,0,0,0,0.00141
1669917159,4,1491,1492,0,0,0,0.00141
1669917160,4,1492,1493,0,0,0,0.00141
1669917161,4,1493,1494,0,0,0,0.00141
1669917162,4,1494,1495,0,0,0,0.00141
1669917163,4,1495,1496,0,0,1,0.00283
1669917164,4,1496,1497,0,0,2,0.00141
1669917165,4,1497,1498,0,0,1,0.00283
1669917166,4,1498,1499,0,0,2,0.00141
1669917167,4,1499,1500,0,0,3,0.00283
1669917168,4,1500,1501,0,0,2,0.00283
1669917169,4,1501,1502,0,0,2,0.00141
1669917170,4,1502,1503,0,0,2,0.00283
1669917171,4,1503,1504,0,0,2,0.00283
1669917172,4,1504,1505,0.0636,0.521,1,0.00283
1669917173,4,1505,1506,0,0,2,0.00283
1669917174,4,1506,1507,0,0,3,0.00283
1669917175,4,1507,1508,0,0,1,0.00141
1669917176,4,1508,1509,0,0,5,0.00283
1669917177,4,1509,1510,0,0,1,0.00141
1669917178,4,1510,1511,0.0636,0.521,2,0.00424
1669917179,4,1511,1512,0,0,5,0.00283
1669917180,4,1512,1513,0,0,0,0.00707
1669917181,4,1513,1514,0,0,4,0.00424
1669917182,4,1514,1515,0,0,0,0.00566
1669917183,4,1515,1516,0,0,4,0.00283
1669917184,4,1516,1517,0.0636,0.521,2,0.00283
1669917185,4,1517,1518,0,0,1,0.00707
1669917186,4,1518,1519,0.0636,0.521,0,0.0113
1669917187,4,1519,1520,0.127,1.04,0,0.017
1669917188,4,1520,1521,0.127,1.04,0,0.024
1669917189,4,1521,1522,0.255,2.08,0,0.0297
1669917190,4,1522,1523,0.191,1.56,0,0.0424
1669917191,4,1523,1524,0.191,1.56,0,0.0707
1669917192,4,1524,1525,0.318,2.61,0,0.117
1669917193,4,1525,1526,0.318,2.61,0,0.181
1669917194,4,1526,1527,0.382,3.13,0,0.263
1669917195,4,1527,1528,0.318,2.61,0,0.355
1669917196,4,1528,1529,0.382,3.13,0,0.475
1669917197,4,1529,1530,0,0,71,0.314
1669917198,4,1530,1531,0.827,6.77,8,0.339
1669917199,4,1531,1532,0.573,4.69,0,0.379
1669917200,4,1532,1533,0.445,3.65,7,0.379
1669917201,4,1533,1534,0.318,2.61,14,0.29
1669917202,4,1534,1535,0.954,7.82,0,0.209
1669917203,4,1535,1536,0.573,4.69,0,0.229
1669917204,4,1536,1537,0.573,4.69,0,0.24
1669917205,4,1537,1538,0.636,5.21,0,0.246
1669917206,4,1538,1539,0.573,4.69,0,0.246
1669917207,4,1539,1540,0.636,5.21,0,0.246
1669917208,4,1540,1541,0.573,4.69,0,0.25
1669917209,4,1541,1542,0.636,5.21,0,0.26
1669917210,4,1542,1543,0.573,4.69,0,0.277
1669917211,4,1543,1544,0.636,5.21,0,0.307
1669917212,4,1544,1545,0.636,5.21,0,0.352
1669917213,4,1545,1546,0.573,4.7,0,0.413
1669917214,4,1546,1547,0.191,1.56,31,0.301
1669917215,4,1547,1548,1.06,8.86,0,0.32
1669917216,4,1548,1549,0.573,4.69,0,0.361
1669917217,4,1549,1550,0.636,5.21,0,0.393
1669917218,4,1550,1551,0.191,1.56,10,0.281
1669917219,4,1551,1552,1.06,8.86,1,0.291
1669917220,4,1552,1553,0.636,5.21,0,0.314
1669917221,4,1553,1554,0.636,5.22,0,0.331
1669917222,4,1554,1555,0.573,4.69,0,0.339
1669917223,4,1555,1556,0.636,5.21,0,0.342
1669917224,4,1556,1557,0.636,5.21,0,0.342
1669917225,4,1557,1558,0.636,5.21,0,0.344
1669917226,4,1558,1559,0.636,5.21,0,0.351
1669917227,4,1559,1560,0.573,4.69,0,0.363
1669917228,4,1560,1561,0.636,5.21,0,0.387
1669917229,4,1561,1562,0.382,3.13,9,0.325
1669917230,4,1562,1563,0.891,7.3,6,0.293
1669917231,4,1563,1564,0.636,5.21,0,0.334
1669917232,4,1564,1565,0.636,5.21,0,0.366
1669917233,4,1565,1566,0.636,5.21,0,0.389
1669917234,4,1566,1567,0.255,2.09,6,0.298
1669917235,4,1567,1568,1.018,8.34,1,0.286
1669917236,4,1568,1569,0.636,5.21,0,0.31
1669917237,4,1569,1570,0.636,5.21,0,0.325
1669917238,4,1570,1571,0.573,4.69,0,0.334
1669917239,4,1571,1572,0.636,5.21,0,0.337
1669917240,4,1572,1573,0.636,5.21,0,0.337
1669917241,4,1573,1574,0.636,5.21,0,0.338
1669917242,4,1574,1575,0.573,4.69,0,0.344
1669917243,4,1575,1576,0.636,5.21,0,0.358
1669917244,4,1576,1577,0.636,5.21,0,0.38
1669917245,4,1577,1578,0.509,4.17,0,0.414
1669917246,4,1578,1579,0.127,1.04,19,0.29
1669917247,4,1579,1580,0.954,7.81,0,0.313
1669917248,4,1580,1581,0.509,4.17,0,0.351
1669917249,4,1581,1582,0.509,4.17,0,0.379
1669917250,4,1582,1583,0.509,4.17,0,0.397
1669917251,4,1583,1584,0.127,1.04,9,0.28
1669917252,4,1584,1585,1.06,8.86,0,0.296
1669917253,4,1585,1586,0.636,5.21,0,0.317
1669917254,4,1586,1587,0.636,5.22,0,0.331
1669917255,4,1587,1588,0.636,5.21,0,0.338
1669917256,4,1588,1589,0.636,5.21,0,0.339
1669917257,4,1589,1590,0.573,4.69,0,0.339
1669917258,4,1590,1591,0.636,5.21,0,0.342
1669917259,4,1591,1592,0.636,5.21,0,0.349
1669917260,4,1592,1593,0.636,5.21,0,0.366
1669917261,4,1593,1594,0.573,4.69,0,0.393
1669917262,4,1594,1595,0.191,1.56,14,0.286
1669917263,4,1595,1596,1.12,9.38,1,0.3
1669917264,4,1596,1597,0.573,4.69,0,0.341
1669917265,4,1597,1598,0.636,5.21,0,0.372
1669917266,4,1598,1599,0.636,5.21,0,0.392
1669917267,4,1599,1600,0.127,1.04,7,0.276
1669917268,4,1600,1601,1.12,9.39,1,0.287
1669917269,4,1601,1602,0.636,5.21,0,0.311
1669917270,4,1602,1603,0.636,5.21,0,0.327
1669917271,4,1603,1604,0.573,4.69,0,0.334
1669917272,4,1604,1605,0.636,5.21,0,0.337
1669917273,4,1605,1606,0.636,5.21,0,0.337
1669917274,4,1606,1607,0.636,5.21,0,0.338
1669917275,4,1607,1608,0.636,5.21,0,0.345
1669917276,4,1608,1609,0.636,5.21,0,0.359
1669917277,4,1609,1610,0.636,5.22,0,0.385
1669917278,4,1610,1611,0.382,3.13,8,0.344
1669917279,4,1611,1612,0.891,7.3,8,0.291
1669917280,4,1612,1613,0.636,5.21,0,0.331
1669917281,4,1613,1614,0.636,5.21,0,0.365
1669917282,4,1614,1615,0.573,4.69,0,0.389
1669917283,4,1614,1615,0.573,4.69,0,0.389
