Time,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps]
1669916666,5,998,999,0,0
1669916667,5,999,1000,0,0
1669916668,5,1000,1001,0,0
1669916669,5,1001,1002,0,0
1669916670,5,1002,1003,0,0
1669916671,5,1003,1004,0,0
1669916672,5,1004,1005,0,0
1669916673,5,1005,1006,0,0
1669916674,5,1006,1007,0,0
1669916675,5,1007,1008,0,0
1669916676,5,1008,1009,0,0
1669916677,5,1009,1010,0,0
1669916678,5,1010,1011,0,0
1669916679,5,1011,1012,0,0
1669916680,5,1012,1013,0,0
1669916681,5,1013,1014,0,0
1669916682,5,1014,1015,0,0
1669916683,5,1015,1016,0,0
1669916684,5,1016,1017,0,0
1669916685,5,1017,1018,0,0
1669916686,5,1018,1019,0,0
1669916687,5,1019,1020,0,0
1669916688,5,1020,1021,0,0
1669916689,5,1021,1022,0,0
1669916690,5,1022,1023,0,0
1669916691,5,1023,1024,0,0
1669916692,5,1024,1025,0,0
1669916693,5,1025,1026,0,0
1669916694,5,1026,1027,0,0
1669916695,5,1027,1028,0,0
1669916696,5,1028,1029,0.00141,0.0116
1669916697,5,1029,1030,0.00424,0.0348
1669916698,5,1030,1031,0.00283,0.0232
1669916699,5,1031,1032,0,0
1669916700,5,1032,1033,0.00848,0.0695
1669916701,5,1033,1034,0.00141,0.0116
1669916702,5,1034,1035,0.00424,0.0347
1669916703,5,1035,1036,0.00283,0.0232
1669916704,5,1036,1037,0.00283,0.0232
1669916705,5,1037,1038,0.00141,0.0116
1669916706,5,1038,1039,0,0
1669916707,5,1039,1040,0,0
1669916708,5,1040,1041,0.00141,0.0116
1669916709,5,1041,1042,0.017,0.139
1669916710,5,1042,1043,0.00424,0.0347
1669916711,5,1043,1044,0,0
1669916712,5,1044,1045,0.00848,0.0696
1669916713,5,1045,1046,0.00141,0.0116
1669916714,5,1046,1047,0.00848,0.0695
1669916715,5,1047,1048,0.00424,0.0347
1669916716,5,1048,1049,0.00283,0.0232
1669916717,5,1049,1050,0.00141,0.0116
1669916718,5,1050,1051,0.00283,0.0232
1669916719,5,1051,1052,0.00141,0.0116
1669916720,5,1052,1053,0.00141,0.0116
1669916721,5,1053,1054,0,0
1669916722,5,1054,1055,0.00283,0.0232
1669916723,5,1055,1056,0.00424,0.0348
1669916724,5,1056,1057,0.00141,0.0116
1669916725,5,1057,1058,0.00566,0.0463
1669916726,5,1058,1059,0.00141,0.0116
1669916727,5,1059,1060,0.00283,0.0231
1669916728,5,1060,1061,0.00707,0.058
1669916729,5,1061,1062,0.0113,0.0927
1669916730,5,1062,1063,0,0
1669916731,5,1063,1064,0,0
1669916732,5,1064,1065,0,0
1669916733,5,1065,1066,0,0
1669916734,5,1066,1067,0.00283,0.0232
1669916735,5,1067,1068,0,0
1669916736,5,1068,1069,0.00424,0.0348
1669916737,5,1069,1070,0.00141,0.0116
1669916738,5,1070,1071,0.00141,0.0116
1669916739,5,1071,1072,0.00141,0.0116
1669916740,5,1072,1073,0.00707,0.0579
1669916741,5,1073,1074,0.00283,0.0232
1669916742,5,1074,1075,0,0
1669916743,5,1075,1076,0,0
1669916744,5,1076,1077,0,0
1669916745,5,1077,1078,0,0
1669916746,5,1078,1079,0,0
1669916747,5,1079,1080,0,0
1669916748,5,1080,1081,0,0
1669916749,5,1081,1082,0,0
1669916750,5,1082,1083,0,0
1669916751,5,1083,1084,0,0
1669916752,5,1084,1085,0,0
1669916753,5,1085,1086,0,0
1669916754,5,1086,1087,0,0
1669916755,5,1087,1088,0,0
1669916756,5,1088,1089,0,0
1669916757,5,1089,1090,0,0
1669916758,5,1090,1091,0,0
1669916759,5,1091,1092,0,0
1669916760,5,1092,1093,0,0
1669916761,5,1093,1094,0,0
1669916762,5,1094,1095,0,0
1669916763,5,1095,1096,0,0
1669916764,5,1096,1097,0,0
1669916765,5,1097,1098,0,0
1669916766,5,1098,1099,0,0
1669916767,5,1099,1100,0,0
1669916768,5,1100,1101,0,0
1669916769,5,1101,1102,0,0
1669916770,5,1102,1103,0,0
1669916771,5,1103,1104,0,0
1669916772,5,1104,1105,0,0
1669916773,5,1105,1106,0,0
1669916774,5,1106,1107,0,0
1669916775,5,1107,1108,0,0
1669916776,5,1108,1109,0,0
1669916777,5,1109,1110,0,0
1669916778,5,1110,1111,0,0
1669916779,5,1111,1112,0,0
1669916780,5,1112,1113,0,0
1669916781,5,1113,1114,0,0
1669916782,5,1114,1115,0,0
1669916783,5,1115,1116,0,0
1669916784,5,1116,1117,0,0
1669916785,5,1117,1118,0,0
1669916786,5,1118,1119,0,0
1669916787,5,1119,1120,0,0
1669916788,5,1120,1121,0,0
1669916789,5,1121,1122,0,0
1669916790,5,1122,1123,0,0
1669916791,5,1123,1124,0,0
1669916792,5,1124,1125,0,0
1669916793,5,1125,1126,0,0
1669916794,5,1126,1127,0,0
1669916795,5,1127,1128,0,0
1669916796,5,1128,1129,0,0
1669916797,5,1129,1130,0,0
1669916798,5,1130,1131,0,0
1669916799,5,1131,1132,0,0
1669916800,5,1132,1133,0,0
1669916801,5,1133,1134,0,0
1669916802,5,1134,1135,0,0
1669916803,5,1135,1136,0,0
1669916804,5,1136,1137,0,0
1669916805,5,1137,1138,0,0
1669916806,5,1138,1139,0,0
1669916807,5,1139,1140,0,0
1669916808,5,1140,1141,0,0
1669916809,5,1141,1142,0,0
1669916810,5,1142,1143,0,0
1669916811,5,1143,1144,0,0
1669916812,5,1144,1145,0,0
1669916813,5,1145,1146,0,0
1669916814,5,1146,1147,0,0
1669916815,5,1147,1148,0,0
1669916816,5,1148,1149,0,0
1669916817,5,1149,1150,0,0
1669916818,5,1150,1151,0,0
1669916819,5,1151,1152,0.00141,0.0116
1669916820,5,1152,1153,0.00283,0.0232
1669916821,5,1153,1154,0.00141,0.0116
1669916822,5,1154,1155,0.00283,0.0232
1669916823,5,1155,1156,0.00141,0.0116
1669916824,5,1156,1157,0.00283,0.0232
1669916825,5,1157,1158,0.00141,0.0116
1669916826,5,1158,1159,0.00283,0.0232
1669916827,5,1159,1160,0.00141,0.0116
1669916828,5,1160,1161,0,0
1669916829,5,1161,1162,0,0
1669916830,5,1162,1163,0,0
1669916831,5,1163,1164,0,0
1669916832,5,1164,1165,0,0
1669916833,5,1165,1166,0,0
1669916834,5,1166,1167,0,0
1669916835,5,1167,1168,0,0
1669916836,5,1168,1169,0,0
1669916837,5,1169,1170,0,0
1669916838,5,1170,1171,0,0
1669916839,5,1171,1172,0,0
1669916840,5,1172,1173,0,0
1669916841,5,1173,1174,0,0
1669916842,5,1174,1175,0,0
1669916843,5,1175,1176,0,0
1669916844,5,1176,1177,0,0
1669916845,5,1177,1178,0,0
1669916846,5,1178,1179,0,0
1669916847,5,1179,1180,0,0
1669916848,5,1180,1181,0,0
1669916849,5,1181,1182,0,0
1669916850,5,1182,1183,0,0
1669916851,5,1183,1184,0,0
1669916852,5,1184,1185,0,0
1669916853,5,1185,1186,0,0
1669916854,5,1186,1187,0,0
1669916855,5,1187,1188,0,0
1669916856,5,1188,1189,0,0
1669916857,5,1189,1190,0,0
1669916858,5,1190,1191,0,0
1669916859,5,1191,1192,0,0
1669916860,5,1192,1193,0,0
1669916861,5,1193,1194,0,0
1669916862,5,1194,1195,0,0
1669916863,5,1195,1196,0,0
1669916864,5,1196,1197,0,0
1669916865,5,1197,1198,0,0
1669916866,5,1198,1199,0,0
1669916867,5,1199,1200,0,0
1669916868,5,1200,1201,0,0
1669916869,5,1201,1202,0,0
1669916870,5,1202,1203,0,0
1669916871,5,1203,1204,0,0
1669916872,5,1204,1205,0,0
1669916873,5,1205,1206,0,0
1669916874,5,1206,1207,0,0
1669916875,5,1207,1208,0,0
1669916876,5,1208,1209,0,0
1669916877,5,1209,1210,0,0
1669916878,5,1210,1211,0,0
1669916879,5,1211,1212,0,0
1669916880,5,1212,1213,0,0
1669916881,5,1213,1214,0,0
1669916882,5,1214,1215,0,0
1669916883,5,1215,1216,0,0
1669916884,5,1216,1217,0,0
1669916885,5,1217,1218,0,0
1669916886,5,1218,1219,0,0
1669916887,5,1219,1220,0,0
1669916888,5,1220,1221,0,0
1669916889,5,1221,1222,0,0
1669916890,5,1222,1223,0,0
1669916891,5,1223,1224,0,0
1669916892,5,1224,1225,0,0
1669916893,5,1225,1226,0,0
1669916894,5,1226,1227,0,0
1669916895,5,1227,1228,0,0
1669916896,5,1228,1229,0,0
1669916897,5,1229,1230,0,0
1669916898,5,1230,1231,0,0
1669916899,5,1231,1232,0,0
1669916900,5,1232,1233,0,0
1669916901,5,1233,1234,0,0
1669916902,5,1234,1235,0,0
1669916903,5,1235,1236,0,0
1669916904,5,1236,1237,0,0
1669916905,5,1237,1238,0,0
1669916906,5,1238,1239,0,0
1669916907,5,1239,1240,0,0
1669916908,5,1240,1241,0,0
1669916909,5,1241,1242,0,0
1669916910,5,1242,1243,0,0
1669916911,5,1243,1244,0,0
1669916912,5,1244,1245,0,0
1669916913,5,1245,1246,0,0
1669916914,5,1246,1247,0,0
1669916915,5,1247,1248,0,0
1669916916,5,1248,1249,0,0
1669916917,5,1249,1250,0,0
1669916918,5,1250,1251,0,0
1669916919,5,1251,1252,0,0
1669916920,5,1252,1253,0,0
1669916921,5,1253,1254,0,0
1669916922,5,1254,1255,0,0
1669916923,5,1255,1256,0,0
1669916924,5,1256,1257,0,0
1669916925,5,1257,1258,0,0
1669916926,5,1258,1259,0,0
1669916927,5,1259,1260,0,0
1669916928,5,1260,1261,0,0
1669916929,5,1261,1262,0,0
1669916930,5,1262,1263,0,0
1669916931,5,1263,1264,0,0
1669916932,5,1264,1265,0,0
1669916933,5,1265,1266,0,0
1669916934,5,1266,1267,0,0
1669916935,5,1267,1268,0,0
1669916936,5,1268,1269,0,0
1669916937,5,1269,1270,0,0
1669916938,5,1270,1271,0,0
1669916939,5,1271,1272,0,0
1669916940,5,1272,1273,0,0
1669916941,5,1273,1274,0,0
1669916942,5,1274,1275,0,0
1669916943,5,1275,1276,0,0
1669916944,5,1276,1277,0,0
1669916945,5,1277,1278,0,0
1669916946,5,1278,1279,0,0
1669916947,5,1279,1280,0,0
1669916948,5,1280,1281,0,0
1669916949,5,1281,1282,0,0
1669916950,5,1282,1283,0,0
1669916951,5,1283,1284,0,0
1669916952,5,1284,1285,0,0
1669916953,5,1285,1286,0,0
1669916954,5,1286,1287,0,0
1669916955,5,1287,1288,0,0
1669916956,5,1288,1289,0,0
1669916957,5,1289,1290,0,0
1669916958,5,1290,1291,0,0
1669916959,5,1291,1292,0,0
1669916960,5,1292,1293,0,0
1669916961,5,1293,1294,0,0
1669916962,5,1294,1295,0,0
1669916963,5,1295,1296,0,0
1669916964,5,1296,1297,0,0
1669916965,5,1297,1298,0,0
1669916966,5,1298,1299,0,0
1669916967,5,1299,1300,0,0
1669916968,5,1300,1301,0,0
1669916969,5,1301,1302,0,0
1669916970,5,1302,1303,0,0
1669916971,5,1303,1304,0,0
1669916972,5,1304,1305,0,0
1669916973,5,1305,1306,0,0
1669916974,5,1306,1307,0,0
1669916975,5,1307,1308,0,0
1669916976,5,1308,1309,0,0
1669916977,5,1309,1310,0,0
1669916978,5,1310,1311,0,0
1669916979,5,1311,1312,0,0
1669916980,5,1312,1313,0,0
1669916981,5,1313,1314,0,0
1669916982,5,1314,1315,0,0
1669916983,5,1315,1316,0,0
1669916984,5,1316,1317,0,0
1669916985,5,1317,1318,0,0
1669916986,5,1318,1319,0,0
1669916987,5,1319,1320,0,0
1669916988,5,1320,1321,0,0
1669916989,5,1321,1322,0,0
1669916990,5,1322,1323,0,0
1669916991,5,1323,1324,0,0
1669916992,5,1324,1325,0,0
1669916993,5,1325,1326,0,0
1669916994,5,1326,1327,0,0
1669916995,5,1327,1328,0,0
1669916996,5,1328,1329,0,0
1669916997,5,1329,1330,0,0
1669916998,5,1330,1331,0,0
1669916999,5,1331,1332,0,0
1669917000,5,1332,1333,0,0
1669917001,5,1333,1334,0,0
1669917002,5,1334,1335,0,0
1669917003,5,1335,1336,0,0
1669917004,5,1336,1337,0,0
1669917005,5,1337,1338,0,0
1669917006,5,1338,1339,0,0
1669917007,5,1339,1340,0,0
1669917008,5,1340,1341,0,0
1669917009,5,1341,1342,0,0
1669917010,5,1342,1343,0,0
1669917011,5,1343,1344,0,0
1669917012,5,1344,1345,0,0
1669917013,5,1345,1346,0,0
1669917014,5,1346,1347,0,0
1669917015,5,1347,1348,0,0
1669917016,5,1348,1349,0,0
1669917017,5,1349,1350,0,0
1669917018,5,1350,1351,0,0
1669917019,5,1351,1352,0,0
1669917020,5,1352,1353,0,0
1669917021,5,1353,1354,0,0
1669917022,5,1354,1355,0,0
1669917023,5,1355,1356,0,0
1669917024,5,1356,1357,0,0
1669917025,5,1357,1358,0,0
1669917026,5,1358,1359,0,0
1669917027,5,1359,1360,0,0
1669917028,5,1360,1361,0,0
1669917029,5,1361,1362,0,0
1669917030,5,1362,1363,0,0
1669917031,5,1363,1364,0,0
1669917032,5,1364,1365,0,0
1669917033,5,1365,1366,0,0
1669917034,5,1366,1367,0,0
1669917035,5,1367,1368,0,0
1669917036,5,1368,1369,0,0
1669917037,5,1369,1370,0,0
1669917038,5,1370,1371,0,0
1669917039,5,1371,1372,0,0
1669917040,5,1372,1373,0,0
1669917041,5,1373,1374,0,0
1669917042,5,1374,1375,0,0
1669917043,5,1375,1376,0,0
1669917044,5,1376,1377,0,0
1669917045,5,1377,1378,0,0
1669917046,5,1378,1379,0,0
1669917047,5,1379,1380,0,0
1669917048,5,1380,1381,0,0
1669917049,5,1381,1382,0,0
1669917050,5,1382,1383,0,0
1669917051,5,1383,1384,0,0
1669917052,5,1384,1385,0,0
1669917053,5,1385,1386,0,0
1669917054,5,1386,1387,0,0
1669917055,5,1387,1388,0,0
1669917056,5,1388,1389,0,0
1669917057,5,1389,1390,0,0
1669917058,5,1390,1391,0,0
1669917059,5,1391,1392,0,0
1669917060,5,1392,1393,0,0
1669917061,5,1393,1394,0,0
1669917062,5,1394,1395,0,0
1669917063,5,1395,1396,0,0
1669917064,5,1396,1397,0,0
1669917065,5,1397,1398,0,0
1669917066,5,1398,1399,0,0
1669917067,5,1399,1400,0,0
1669917068,5,1400,1401,0,0
1669917069,5,1401,1402,0,0
1669917070,5,1402,1403,0,0
1669917071,5,1403,1404,0,0
1669917072,5,1404,1405,0,0
1669917073,5,1405,1406,0,0
1669917074,5,1406,1407,0,0
1669917075,5,1407,1408,0,0
1669917076,5,1408,1409,0,0
1669917077,5,1409,1410,0,0
1669917078,5,1410,1411,0,0
1669917079,5,1411,1412,0,0
1669917080,5,1412,1413,0,0
1669917081,5,1413,1414,0,0
1669917082,5,1414,1415,0,0
1669917083,5,1415,1416,0,0
1669917084,5,1416,1417,0,0
1669917085,5,1417,1418,0,0
1669917086,5,1418,1419,0,0
1669917087,5,1419,1420,0,0
1669917088,5,1420,1421,0,0
1669917089,5,1421,1422,0,0
1669917090,5,1422,1423,0,0
1669917091,5,1423,1424,0,0
1669917092,5,1424,1425,0,0
1669917093,5,1425,1426,0,0
1669917094,5,1426,1427,0,0
1669917095,5,1427,1428,0,0
1669917096,5,1428,1429,0,0
1669917097,5,1429,1430,0,0
1669917098,5,1430,1431,0,0
1669917099,5,1431,1432,0,0
1669917100,5,1432,1433,0,0
1669917101,5,1433,1434,0,0
1669917102,5,1434,1435,0,0
1669917103,5,1435,1436,0,0
1669917104,5,1436,1437,0,0
1669917105,5,1437,1438,0,0
1669917106,5,1438,1439,0,0
1669917107,5,1439,1440,0,0
1669917108,5,1440,1441,0,0
1669917109,5,1441,1442,0,0
1669917110,5,1442,1443,0,0
1669917111,5,1443,1444,0,0
1669917112,5,1444,1445,0,0
1669917113,5,1445,1446,0,0
1669917114,5,1446,1447,0,0
1669917115,5,1447,1448,0,0
1669917116,5,1448,1449,0,0
1669917117,5,1449,1450,0,0
1669917118,5,1450,1451,0,0
1669917119,5,1451,1452,0,0
1669917120,5,1452,1453,0,0
1669917121,5,1453,1454,0,0
1669917122,5,1454,1455,0,0
1669917123,5,1455,1456,0,0
1669917124,5,1456,1457,0,0
1669917125,5,1457,1458,0,0
1669917126,5,1458,1459,0,0
1669917127,5,1459,1460,0,0
1669917128,5,1460,1461,0,0
1669917129,5,1461,1462,0,0
1669917130,5,1462,1463,0,0
1669917131,5,1463,1464,0,0
1669917132,5,1464,1465,0,0
1669917133,5,1465,1466,0,0
1669917134,5,1466,1467,0,0
1669917135,5,1467,1468,0,0
1669917136,5,1468,1469,0,0
1669917137,5,1469,1470,0,0
1669917138,5,1470,1471,0,0
1669917139,5,1471,1472,0,0
1669917140,5,1472,1473,0,0
1669917141,5,1473,1474,0,0
1669917142,5,1474,1475,0,0
1669917143,5,1475,1476,0,0
1669917144,5,1476,1477,0,0
1669917145,5,1477,1478,0,0
1669917146,5,1478,1479,0,0
1669917147,5,1479,1480,0,0
1669917148,5,1480,1481,0,0
1669917149,5,1481,1482,0,0
1669917150,5,1482,1483,0,0
1669917151,5,1483,1484,0,0
1669917152,5,1484,1485,0,0
1669917153,5,1485,1486,0,0
1669917154,5,1486,1487,0,0
1669917155,5,1487,1488,0,0
1669917156,5,1488,1489,0,0
1669917157,5,1489,1490,0,0
1669917158,5,1490,1491,0,0
1669917159,5,1491,1492,0,0
1669917160,5,1492,1493,0,0
1669917161,5,1493,1494,0,0
1669917162,5,1494,1495,0,0
1669917163,5,1495,1496,0.00141,0.0116
1669917164,5,1496,1497,0.00283,0.0232
1669917165,5,1497,1498,0.00283,0.0232
1669917166,5,1498,1499,0.00424,0.0347
1669917167,5,1499,1500,0.00424,0.0348
1669917168,5,1500,1501,0.00141,0.0116
1669917169,5,1501,1502,0.00283,0.0231
1669917170,5,1502,1503,0.0099,0.0812
1669917171,5,1503,1504,0.00707,0.0579
1669917172,5,1504,1505,0.0156,0.127
1669917173,5,1505,1506,0.0141,0.116
1669917174,5,1506,1507,0.00707,0.0579
1669917175,5,1507,1508,0.00848,0.0695
1669917176,5,1508,1509,0.00707,0.0579
1669917177,5,1509,1510,0.00848,0.0695
1669917178,5,1510,1511,0.0156,0.127
1669917179,5,1511,1512,0.00566,0.0463
1669917180,5,1512,1513,0.0269,0.22
1669917181,5,1513,1514,0.00141,0.0116
1669917182,5,1514,1515,0.0212,0.174
1669917183,5,1515,1516,0,0
1669917184,5,1516,1517,0.0184,0.151
1669917185,5,1517,1518,0.0368,0.301
1669917186,5,1518,1519,0.058,0.475
1669917187,5,1519,1520,0.0962,0.788
1669917188,5,1520,1521,0.177,1.45
1669917189,5,1521,1522,0.209,1.71
1669917190,5,1522,1523,0.212,1.74
1669917191,5,1523,1524,0.223,1.83
1669917192,5,1524,1525,0.305,2.5
1669917193,5,1525,1526,0.363,2.98
1669917194,5,1526,1527,0.404,3.31
1669917195,5,1527,1528,0.382,3.13
1669917196,5,1528,1529,0.441,3.61
1669917197,5,1529,1530,0.0424,0.347
1669917198,5,1530,1531,0.813,6.67
1669917199,5,1531,1532,0.502,4.11
1669917200,5,1532,1533,0.436,3.57
1669917201,5,1533,1534,0.386,3.16
1669917202,5,1534,1535,0.793,6.5
1669917203,5,1535,1536,0.592,4.85
1669917204,5,1536,1537,0.607,4.97
1669917205,5,1537,1538,0.592,4.85
1669917206,5,1538,1539,0.608,4.98
1669917207,5,1539,1540,0.595,4.88
1669917208,5,1540,1541,0.609,4.99
1669917209,5,1541,1542,0.624,5.11
1669917210,5,1542,1543,0.619,5.07
1669917211,5,1543,1544,0.607,4.97
1669917212,5,1544,1545,0.635,5.2
1669917213,5,1545,1546,0.621,5.09
1669917214,5,1546,1547,0.29,2.37
1669917215,5,1547,1548,0.95,7.78
1669917216,5,1548,1549,0.617,5.05
1669917217,5,1549,1550,0.632,5.18
1669917218,5,1550,1551,0.249,2.04
1669917219,5,1551,1552,0.991,8.12
1669917220,5,1552,1553,0.618,5.06
1669917221,5,1553,1554,0.629,5.15
1669917222,5,1554,1555,0.624,5.11
1669917223,5,1555,1556,0.628,5.14
1669917224,5,1556,1557,0.624,5.11
1669917225,5,1557,1558,0.634,5.19
1669917226,5,1558,1559,0.626,5.13
1669917227,5,1559,1560,0.625,5.12
1669917228,5,1560,1561,0.638,5.22
1669917229,5,1561,1562,0.389,3.19
1669917230,5,1562,1563,0.865,7.09
1669917231,5,1563,1564,0.632,5.18
1669917232,5,1564,1565,0.635,5.2
1669917233,5,1565,1566,0.617,5.05
1669917234,5,1566,1567,0.337,2.76
1669917235,5,1567,1568,0.936,7.67
1669917236,5,1568,1569,0.625,5.12
1669917237,5,1569,1570,0.625,5.12
1669917238,5,1570,1571,0.617,5.05
1669917239,5,1571,1572,0.624,5.11
1669917240,5,1572,1573,0.619,5.07
1669917241,5,1573,1574,0.622,5.1
1669917242,5,1574,1575,0.617,5.05
1669917243,5,1575,1576,0.638,5.22
1669917244,5,1576,1577,0.611,5
1669917245,5,1577,1578,0.527,4.32
1669917246,5,1578,1579,0.24,1.97
1669917247,5,1579,1580,0.823,6.74
1669917248,5,1580,1581,0.537,4.4
1669917249,5,1581,1582,0.523,4.29
1669917250,5,1582,1583,0.503,4.12
1669917251,5,1583,1584,0.216,1.77
1669917252,5,1584,1585,0.952,7.8
1669917253,5,1585,1586,0.638,5.22
1669917254,5,1586,1587,0.631,5.17
1669917255,5,1587,1588,0.626,5.13
1669917256,5,1588,1589,0.631,5.17
1669917257,5,1589,1590,0.629,5.15
1669917258,5,1590,1591,0.632,5.18
1669917259,5,1591,1592,0.628,5.14
1669917260,5,1592,1593,0.619,5.07
1669917261,5,1593,1594,0.619,5.07
1669917262,5,1594,1595,0.267,2.19
1669917263,5,1595,1596,0.981,8.04
1669917264,5,1596,1597,0.641,5.25
1669917265,5,1597,1598,0.628,5.14
1669917266,5,1598,1599,0.618,5.06
1669917267,5,1599,1600,0.239,1.96
1669917268,5,1600,1601,1.014,8.31
1669917269,5,1601,1602,0.639,5.24
1669917270,5,1602,1603,0.622,5.09
1669917271,5,1603,1604,0.622,5.1
1669917272,5,1604,1605,0.629,5.15
1669917273,5,1605,1606,0.617,5.05
1669917274,5,1606,1607,0.634,5.19
1669917275,5,1607,1608,0.645,5.28
1669917276,5,1608,1609,0.636,5.21
1669917277,5,1609,1610,0.634,5.19
1669917278,5,1610,1611,0.464,3.8
1669917279,5,1611,1612,0.817,6.7
1669917280,5,1612,1613,0.641,5.25
