Time,Number,Longitude,Latitude,Altitude,Voltage,Battery Level,Fix,Number of Satellites,UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%],eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670627193,701,-78.6975715,35.7279006,49.997,12.193,0,6,10,0,1,-87,87,6.6,0,40,0,0,0,2.6,22,0,8,0,46,15,0,0,0,0,0,0,58.5,24.1,40,23,7,67,0,0,5.08
1670627194,702,-78.6975704,35.7278562,49.999,12.193,0,6,10,0,1,-87,87,6.2,0,40,0,0,0,2.6,22,0,8.5,0,46,15,2,0,0,0,0,0,58.2,27.8,40,22,8.1,73,0,0,4.85
1670627195,703,-78.6975693,35.7278118,49.999,12.193,0,6,10,0,1,-87,87,6.1,0,40,0,0,0,2.6,22,17,8.1,0,46,15,0,0,0,0,0,0,58,35.9,40,22,8.5,80,0,0,243
1670627196,704,-78.6975681,35.7277673,50,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,17,8.5,0,46,15,2,0,0,0,0,0,58.4,36.1,40,22,9.5,86,0,0,0
1670627197,705,-78.6975669,35.7277231,49.999,12.193,0,6,10,0,1,-87,87,5.9,0,40,0,0,0,2.6,23,17,7.6,0,46,15,2,0,0,0,0,0,58.8,21.7,40,22,6.5,59,0,0,4.56
1670627198,706,-78.6975657,35.7276786,49.997,12.193,0,6,10,0,1,-87,87,5.6,0,40,0,0,0,2.6,22,19,7.6,0,46,15,0,0,0,0,0,0,58.8,30.3,40,23,9,77,0,0,0
1670627199,707,-78.6975645,35.7276343,49.998,12.193,0,6,10,0,1,-87,87,6.5,0,40,0,0,0,2.6,22,7.8,7.7,0,46,15,2,0,0,0,0,0,58.3,27.5,40,22,8.2,76,0,0,0
1670627200,708,-78.6975634,35.7275899,49.999,12.193,0,6,10,0,1,-87,87,5.4,0,40,0,0,0,2.6,22,0,9.1,0,46,15,0,0,0,0,0,0,58.5,36.1,40,23,8.3,73,0,0,0
1670627201,709,-78.6975622,35.7275456,49.999,12.193,0,6,10,0,1,-87,87,7.1,0,40,0,0,0,2.6,22,16,7.9,0,46,15,2,0,0,0,0,0,57.4,35.3,40,22,6.7,68,0,0,12.6
1670627202,710,-78.6975611,35.7275011,50.001,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,23,41,7.9,0,46,15,0,0,0,0,0,0,58.6,35.7,40,23,10,91,0,0,0
1670627203,711,-78.6975601,35.7274569,50.002,12.193,0,6,10,0,1,-87,87,5.5,0,40,0,0,0,2.6,22,0,9.5,0,46,15,2,0,0,0,0,0,58.5,31.1,40,22,7.6,69,0,0,0
1670627204,712,-78.697559,35.7274124,50.002,12.193,0,6,10,0,1,-87,87,6.5,0,40,0,0,0,2.6,22,0,8.2,0,46,15,2,0,0,0,0,0,58.6,35.1,40,23,8.9,78,0,0,0
1670627205,713,-78.6975581,35.7273792,50.003,12.193,0,6,10,0,1,-87,87,4.9,0,40,0,0,0,2.6,22,8.3,8.8,0,46,15,0,0,0,0,0,0,58.6,31.2,40,22,8.8,81,0,0,0
1670627206,714,-78.697557,35.7273348,50.003,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,8.3,7.9,0,46,15,2,0,0,0,0,0,58.4,31.8,40,22,7.1,63,0,0,0
1670627207,715,-78.6975559,35.7272906,49.999,12.193,0,6,10,0,1,-87,87,6.6,0,40,0,0,0,2.6,23,1.5,8.4,0,46,15,0,0,0,0,0,0,58.7,30.9,40,23,9.5,83,0,0,0
1670627208,716,-78.6975545,35.7272352,50,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,25,7.9,0,46,15,2,0,0,0,0,0,57.8,26.1,40,22,6.9,70,0,0,118
1670627209,717,-78.6975533,35.727191,50.001,12.193,0,6,10,0,1,-87,87,5.2,0,40,0,0,0,2.6,22,9.8,8.8,0,46,15,2,0,0,0,0,0,57.5,25.3,40,22,8.4,87,0,0,0
1670627210,718,-78.6975522,35.7271466,50,12.193,0,6,10,0,1,-87,87,7,0,40,0,0,0,2.6,22,0,8.7,0,46,15,0,0,0,0,0,0,58.5,27.1,40,22,10,82,0,0,0
1670627211,719,-78.6975511,35.7271024,50.001,12.193,0,6,10,0,1,-87,87,7.4,0,40,0,0,0,2.6,23,0,8.1,0,46,15,2,0,0,0,0,0,58.6,35.4,40,23,8.5,77,0,0,0
1670627212,720,-78.69755,35.727058,50.001,12.193,0,6,10,0,1,-87,87,6.8,0,40,0,0,0,2.6,22,8.3,9.2,0,46,15,0,0,0,0,0,0,58.2,30.9,40,22,8,74,0,0,0
1670627213,721,-78.6975488,35.7270139,50,12.193,0,6,10,0,1,-87,87,5.9,0,40,0,0,0,2.6,22,0,8.4,0,46,15,2,0,0,0,0,0,58.6,23.1,40,22,8.2,76,0,0,0
1670627214,722,-78.6975477,35.7269695,50,12.193,0,6,10,0,1,-87,87,6.8,0,40,0,0,0,2.6,23,0,7.6,0,46,15,0,0,0,0,0,0,58.6,33.5,40,22,8.2,73,0,0,0
1670627215,723,-78.6975466,35.7269252,50,12.193,0,6,10,0,1,-87,87,5.2,0,40,0,0,0,2.6,22,0,8.4,0,46,15,2,0,0,0,0,0,58.7,32.1,40,22,9,79,0,0,0
1670627216,724,-78.6975457,35.726892,50.003,12.193,0,6,10,0,1,-87,87,5.4,0,40,0,0,0,2.6,22,0,7.2,0,46,15,2,0,0,0,0,0,58.1,25.7,40,22,6.8,65,0,0,384
1670627217,725,-78.6975446,35.7268477,50.004,12.193,0,6,10,0,1,-87,87,6.9,0,40,0,0,0,2.6,22,17,8.6,0,46,15,0,0,0,0,0,0,58.4,27.8,40,22,7.8,74,0,0,0
1670627218,726,-78.6975435,35.7268035,50.003,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,0,8.1,0,46,15,2,0,0,0,0,0,58,29.1,40,22,8.6,78,0,0,0
1670627219,727,-78.697542,35.7267482,50.006,12.193,0,6,10,0,1,-87,87,6.6,0,40,0,0,0,2.6,22,17,9,0,46,15,0,0,0,0,0,0,58.9,27.4,40,23,9.4,82,0,0,0
1670627220,728,-78.6975412,35.7267151,50.007,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,23,42,11,0,46,15,2,0,0,0,0,0,58.8,26.2,40,23,9,55,0,0,10.1
1670627221,729,-78.6975401,35.7266708,50.006,12.193,0,6,10,0,1,-87,87,5.9,0,40,0,0,0,2.6,23,1.6,13,0,46,15,0,0,0,0,0,0,59.1,28.1,40,23,13,57,0,0,267
1670627222,730,-78.697539,35.7266267,50.007,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,22,7.3,12,0,46,15,0,0,0,0,0,0,58.4,23.9,40,23,11,57,0,0,0
1670627223,731,-78.6975379,35.7265824,50.008,12.193,0,6,10,0,1,-87,87,6.5,0,40,0,0,0,2.6,23,0,12,0,46,15,2,0,0,0,0,0,58.8,26,40,23,13,69,0,0,0
1670627224,732,-78.6975367,35.7265383,50.006,12.193,0,6,10,0,1,-87,87,6.9,0,40,0,0,0,2.6,23,17,14,0,46,15,0,0,0,0,0,0,58.9,36,40,23,9,42,0,0,22.1
1670627225,733,-78.6975355,35.726494,50.006,12.193,0,6,10,0,1,-87,87,5.8,0,40,0,0,0,2.6,23,27,8,0,46,15,0,0,0,0,0,0,59.1,28.1,40,23,13,63,0,0,14.2
1670627226,734,-78.6975345,35.7264499,50.006,12.193,0,6,10,0,1,-87,87,7.3,0,40,0,0,0,2.6,22,1.5,13,0,46,15,2,0,0,0,0,0,59.1,26.3,40,23,11,68,0,0,16.2
1670627227,735,-78.6975334,35.7264056,50.004,12.193,0,6,10,0,1,-87,87,5.6,0,40,0,0,0,2.6,23,17,8,0,46,15,0,0,0,0,0,0,58.1,21.6,40,22,9.5,76,0,0,0
1670627228,736,-78.6975323,35.7263615,50.005,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,23,0,9.2,0,46,15,2,0,0,0,0,0,58.7,36.9,40,23,8.9,77,0,0,0
1670627229,737,-78.6975311,35.7263173,50.006,12.193,0,6,10,0,1,-87,87,7,0,40,0,0,0,2.6,22,0,8.3,0,46,15,0,0,0,0,0,0,58.6,28.1,40,23,8.3,75,0,0,0
1670627230,738,-78.69753,35.7262733,50.005,12.193,0,6,10,0,1,-87,87,6.2,0,40,0,0,0,2.6,23,17,8.9,0,46,15,2,0,0,0,0,0,58.3,28.7,40,22,8.7,75,0,0,0
1670627231,739,-78.6975287,35.7262291,50.004,12.193,0,6,10,0,1,-87,87,7.2,0,40,0,0,0,2.6,22,17,11,0,46,15,0,0,0,0,0,0,58.7,24.8,40,23,9.1,57,0,0,6.98
1670627232,740,-78.6975276,35.726185,50.003,12.193,0,6,10,0,1,-87,87,6.8,0,40,0,0,0,2.6,22,19,8.1,0,46,15,2,0,0,0,0,0,57.1,24.3,40,22,11,86,0,0,0
1670627233,741,-78.6975265,35.7261408,50.003,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,22,0,9.2,0,46,15,0,0,0,0,0,0,57.5,28.3,40,22,7.2,70,0,0,758
1670627234,742,-78.6975254,35.7260968,50.001,12.193,0,6,10,0,1,-87,87,6.2,0,40,0,0,0,2.6,22,17,8.6,0,46,15,2,0,0,0,0,0,58.6,35.8,40,23,9.3,83,0,0,0
1670627235,743,-78.6975243,35.7260525,50,12.193,0,6,10,0,1,-87,87,5.3,0,40,0,0,0,2.6,22,33,7.1,0,46,15,2,0,0,0,0,0,58.2,35.2,40,22,8.7,82,0,0,0
1670627236,744,-78.6975232,35.7260085,50.001,12.193,0,6,10,0,1,-87,87,6.1,0,40,0,0,0,2.6,23,17,7.8,0,46,15,0,0,0,0,0,0,58.9,25.5,40,23,7.6,65,0,0,0
1670627237,745,-78.6975221,35.7259643,50.003,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,22,0,8.9,0,46,15,2,0,0,0,0,0,58.4,35.3,40,23,7.7,72,0,0,0
1670627238,746,-78.697521,35.7259202,50.004,12.193,0,6,10,0,1,-87,87,6.7,0,40,0,0,0,2.6,22,22,7.8,0,46,15,0,0,0,0,0,0,58.1,35.4,40,22,8.6,79,0,0,0
1670627239,747,-78.6975199,35.7258762,50.005,12.193,0,6,10,0,1,-87,87,6.9,0,40,0,0,0,2.6,22,0,8.3,0,46,15,2,0,0,0,0,0,58.1,30,40,22,7.7,76,0,0,0
1670627240,748,-78.6975188,35.7258321,50.004,12.193,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,22,0,8.1,0,46,15,0,0,0,0,0,0,58.3,28.5,40,22,8.2,75,0,0,0
1670627241,749,-78.6975176,35.725788,50.003,12.193,0,6,10,0,1,-87,87,4.8,0,40,0,0,0,2.6,22,0,8.4,0,46,15,2,0,0,0,0,0,57.2,25.1,40,22,7.9,83,0,0,0
1670627242,750,-78.6975165,35.7257438,50.003,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,25,8.8,0,46,15,2,0,0,0,0,0,58.2,35,40,22,9.1,82,0,0,0
1670627243,751,-78.6975153,35.7256999,50.003,12.193,0,6,10,0,1,-87,87,6.1,0,40,0,0,0,2.6,22,25,8.2,0,46,15,0,0,0,0,0,0,57.8,29.8,40,22,7,67,0,0,314
1670627244,752,-78.6975142,35.7256557,50.003,12.193,0,6,10,0,1,-87,87,5.8,0,40,0,0,0,2.6,22,17,8.3,0,46,15,2,0,0,0,0,0,58.6,35.7,40,22,9.4,83,0,0,0
1670627245,753,-78.6975133,35.7256227,50.002,12.193,0,6,10,0,1,-87,87,6.6,0,40,0,0,0,2.6,22,0,8.3,0,46,15,0,0,0,0,0,0,57.8,29.7,40,22,7.7,78,0,0,0
1670627246,754,-78.6975119,35.7255675,50.001,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,22,0,7.4,0,46,15,2,0,0,0,0,0,58.2,35.8,40,22,8.6,78,0,0,0
1670627247,755,-78.6975108,35.7255235,50,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,22,8.3,9.6,0,46,15,0,0,0,0,0,0,58.8,31.5,40,22,7.8,70,0,0,249
1670627248,756,-78.6975096,35.7254794,50.001,12.193,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,23,0,8.7,0,46,15,2,0,0,0,0,0,58.6,35,40,22,9.8,81,0,0,0
1670627249,757,-78.6975085,35.7254355,50,12.193,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,22,17,7.9,0,46,15,2,0,0,0,0,0,58.4,27.5,40,23,8.1,77,0,0,0
1670627250,758,-78.6975074,35.7253914,50.001,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,23,0,7.4,0,46,15,0,0,0,0,0,0,58.5,30.6,40,22,7.7,70,0,0,0
1670627251,759,-78.6975065,35.7253585,50.003,12.193,0,6,10,0,1,-87,87,6.1,0,40,0,0,0,2.6,22,25,8.5,0,46,15,2,0,0,0,0,0,58.9,31.3,40,23,8,71,0,0,0
1670627252,760,-78.6975054,35.7253144,50.004,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,22,16,7.8,0,46,15,0,0,0,0,0,0,58,21.6,40,22,8.7,80,0,0,0
1670627253,761,-78.6975041,35.7252596,50.004,12.193,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,23,17,9.3,0,46,15,2,0,0,0,0,0,58.3,30.6,40,23,7.8,71,0,0,0
1670627254,762,-78.697503,35.7252156,50.003,12.193,0,6,10,0,1,-87,87,5.6,0,40,0,0,0,2.6,23,0,7.8,0,46,15,0,0,0,0,0,0,58.8,36.3,40,23,8.7,76,0,0,0
1670627255,763,-78.6975019,35.7251717,50.004,12.193,0,6,10,0,1,-87,87,5.5,0,40,0,0,0,2.6,22,0,8.6,0,46,15,2,0,0,0,0,0,58.6,29,40,22,8.3,76,0,0,0
1670627256,764,-78.6975007,35.7251277,50.005,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,7.8,7.7,0,46,15,2,0,0,0,0,0,58.1,31.5,40,22,7.7,71,0,0,3.06
1670627257,765,-78.6974999,35.7250948,50.007,12.193,0,6,10,0,1,-87,87,7.1,0,40,0,0,0,2.6,22,25,8.5,0,46,15,0,0,0,0,0,0,57.9,28.1,40,22,8,80,0,0,0
1670627258,766,-78.6974987,35.7250509,50.007,12.193,0,6,10,0,1,-87,87,5.5,0,40,0,0,0,2.6,22,7.8,7.4,0,46,15,2,0,0,0,0,0,58.2,22.6,40,22,9.1,82,0,0,0
1670627259,767,-78.6974976,35.725007,50.006,12.193,0,6,10,0,1,-87,87,5.5,0,40,0,0,0,2.6,22,0,9.2,0,46,15,0,0,0,0,0,0,58.9,31.3,40,23,7.8,69,0,0,0
1670627260,768,-78.6974964,35.724963,50.005,12.193,0,6,10,0,1,-87,87,5.9,0,40,0,0,0,2.6,22,30,6.4,0,46,15,2,0,0,0,0,0,58.4,26.7,40,22,8,74,0,0,0
1670627261,769,-78.6974953,35.7249191,50.003,12.193,0,6,10,0,1,-87,87,5.4,0,40,0,0,0,2.6,23,19,7.4,0,46,15,2,0,0,0,0,0,58.5,30.9,40,23,7.8,68,0,0,0
1670627262,770,-78.6974941,35.7248752,50.003,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,22,0,10,0,46,15,0,0,0,0,0,0,58.5,29.9,40,22,7.5,69,0,0,0
1670627263,771,-78.697493,35.724831,50.002,12.193,0,6,10,0,1,-87,87,5.5,0,40,0,0,0,2.6,22,17,7.7,0,46,15,2,0,0,0,0,0,58.1,25.8,40,22,6.9,64,0,0,4.56
1670627264,772,-78.6974919,35.7247871,50,12.193,0,6,10,0,1,-87,87,6.7,0,40,0,0,0,2.6,22,17,8.5,0,46,15,0,0,0,0,0,0,58.2,25.2,40,22,9.9,90,0,0,0
1670627265,773,-78.6974908,35.7247429,50.001,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,23,0,12,0,46,15,2,0,0,0,0,0,58.8,35.5,40,22,8.8,57,0,0,10.6
1670627266,774,-78.6974896,35.7246991,50,12.193,0,6,10,0,1,-87,87,8,0,40,0,0,0,2.6,22,4.1,12,0,46,15,0,0,0,0,0,0,58.2,36.9,40,22,14,67,0,0,974
1670627267,775,-78.6974885,35.7246552,50.001,12.193,0,6,10,0,1,-87,87,6.9,0,40,0,0,0,2.6,22,18,12,0,46,15,0,0,0,0,0,0,57.5,36.2,40,22,12,68,0,0,229
1670627268,776,-78.6974874,35.7246115,50,12.193,0,6,10,0,1,-87,87,5.4,0,40,0,0,0,2.6,23,17,14,0,46,15,2,0,0,0,0,0,57.8,34.8,40,22,11,59,0,0,6.61
1670627269,777,-78.6974863,35.7245676,50,12.193,0,6,10,0,1,-87,87,7.4,0,40,0,0,0,2.6,22,17,11,0,46,15,0,0,0,0,0,0,58.8,36,40,23,13,68,0,0,0
1670627270,778,-78.6974852,35.724524,50,12.193,0,6,10,0,1,-87,87,5.4,0,40,0,0,0,2.6,23,22,11,0,46,15,0,0,0,0,0,0,58.7,35.5,40,22,11,65,0,0,0
1670627271,779,-78.6974841,35.7244801,49.999,12.193,0,6,10,0,1,-87,87,8,0,40,0,0,0,2.6,22,19,11,0,46,15,2,0,0,0,0,0,57.8,34.9,40,22,11,78,0,0,0
1670627272,780,-78.697483,35.7244362,49.999,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,0,6.6,0,46,15,0,0,0,0,0,0,57.4,24.2,40,22,8,70,0,0,197
1670627273,781,-78.6974818,35.7243922,50,12.193,0,6,10,0,1,-87,87,5.9,0,40,0,0,0,2.6,22,25,9.5,0,46,15,2,0,0,0,0,0,58,35.1,40,22,8.9,80,0,0,0
1670627274,782,-78.6974808,35.7243484,50.001,12.193,0,6,10,0,1,-87,87,5.8,0,40,0,0,0,2.6,22,0,8.2,0,46,15,0,0,0,0,0,0,58.1,35,40,22,7.7,74,0,0,0
1670627275,783,-78.6974796,35.7243045,50.001,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,22,8.3,9.8,0,46,15,2,0,0,0,0,0,58.5,34.5,40,22,9,70,0,0,249
1670627276,784,-78.6974785,35.7242608,50.001,12.193,0,6,10,0,1,-87,87,6.7,0,40,0,0,0,2.6,22,17,10,0,46,15,0,0,0,0,0,0,58.4,35.6,40,22,11,68,0,0,1.2
1670627277,785,-78.6974774,35.7242169,50.001,12.193,0,6,10,0,1,-87,87,6.7,0,40,0,0,0,2.6,22,0,8.4,0,46,15,2,0,0,0,0,0,58.4,27.8,40,22,8.1,62,0,0,0
1670627278,786,-78.6974762,35.7241732,50,12.193,0,6,10,0,1,-87,87,5.9,0,40,0,0,0,2.6,22,17,7.3,0,46,15,0,0,0,0,0,0,58.4,26,40,22,8.2,73,0,0,0
1670627279,787,-78.6974751,35.7241294,50.001,12.193,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,22,0,8.3,0,46,15,2,0,0,0,0,0,58.1,30.9,40,22,8.8,83,0,0,0
1670627280,788,-78.697474,35.7240857,50.001,12.193,0,6,10,0,1,-87,87,6.2,0,40,0,0,0,2.6,22,7.8,8.6,0,46,15,2,0,0,0,0,0,58,26.7,40,22,6.8,66,0,0,6.1
1670627281,789,-78.6974728,35.7240419,50.001,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,22,17,8.4,0,46,15,0,0,0,0,0,0,58.5,30,40,22,8.6,81,0,0,0
1670627282,790,-78.6974717,35.7239981,50.001,12.193,0,6,10,0,1,-87,87,6.6,0,40,0,0,0,2.6,23,8.3,8,0,46,15,2,0,0,0,0,0,58.8,30.9,40,23,8,68,0,0,243
1670627283,791,-78.6974709,35.7239653,50.001,12.193,0,6,10,0,1,-87,87,7.1,0,40,0,0,0,2.6,22,0,8.7,0,46,15,0,0,0,0,0,0,58.8,28.9,40,23,8.7,77,0,0,0
1670627284,792,-78.6974694,35.7239106,50.001,12.193,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,23,0,7.6,0,46,15,2,0,0,0,0,0,58.5,36.2,40,22,8.5,77,0,0,0
1670627285,793,-78.6974683,35.7238668,50.001,12.193,0,6,10,0,1,-87,87,5.8,0,40,0,0,0,2.6,23,17,8.3,0,46,15,0,0,0,0,0,0,58.7,27.3,40,22,7.4,66,0,0,16.4
1670627286,794,-78.6974672,35.723823,50.001,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,22,0,7.6,0,46,15,2,0,0,0,0,0,58.8,25.8,40,23,8.5,74,0,0,0
1670627287,795,-78.6974663,35.7237903,50.001,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,23,0,8,0,46,15,2,0,0,0,0,0,58.4,30.4,40,22,8.2,75,0,0,0
1670627288,796,-78.6974652,35.7237465,50.004,12.193,0,6,10,0,1,-87,87,5,0,40,0,0,0,2.6,22,17,7.7,0,46,15,0,0,0,0,0,0,58.7,24.5,40,23,6.6,60,0,0,17.9
1670627289,797,-78.6974641,35.7237028,50.003,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,22,0,7.4,0,46,15,2,0,0,0,0,0,58.5,27.8,40,23,8,71,0,0,9.78
1670627290,798,-78.697463,35.7236589,50.004,12.193,0,6,10,0,1,-87,87,6.1,0,40,0,0,0,2.6,23,0,9.1,0,46,15,0,0,0,0,0,0,58.9,24.8,40,22,8.4,65,0,0,4.56
1670627291,799,-78.6974619,35.7236153,50.004,12.193,0,6,10,0,1,-87,87,6.5,0,40,0,0,0,2.6,23,7.8,10,0,46,15,2,0,0,0,0,0,58.9,35.7,40,23,12,75,0,0,0
1670627292,800,-78.6974608,35.7235714,50.004,12.193,0,6,10,0,1,-87,87,6.2,0,40,0,0,0,2.6,22,0,10,0,46,15,0,0,0,0,0,0,57.8,35.1,40,22,11,80,0,0,0
1670627293,801,-78.6974597,35.7235277,50.005,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,22,17,8.7,0,46,15,2,0,0,0,0,0,58.7,30.4,40,22,8.7,75,0,0,0
1670627294,802,-78.6974586,35.7234839,50.005,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,0,9.1,0,46,15,0,0,0,0,0,0,58.6,31.3,40,22,7.8,71,0,0,4.85
1670627295,803,-78.6974575,35.7234403,50.006,12.193,0,6,10,0,1,-87,87,7.1,0,40,0,0,0,2.6,22,5,6.7,0,46,15,2,0,0,0,0,0,58.4,31,40,22,9.6,86,0,0,0
1670627296,804,-78.6974564,35.7233964,50.007,12.193,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,22,17,10,0,46,15,0,0,0,0,0,0,58.2,28.2,40,22,7.8,73,0,0,0
1670627297,805,-78.6974552,35.7233528,50.007,12.193,0,6,10,0,1,-87,87,5.3,0,40,0,0,0,2.6,22,0,7.8,0,46,15,2,0,0,0,0,0,58.7,35.2,40,22,8.2,74,0,0,0
1670627298,806,-78.697454,35.7233103,50.01,12.242,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,22,25,8.9,0,46,15,2,0,0,0,0,0,57.4,19.8,40,22,8.1,83,0,0,247
1670627299,807,-78.6974528,35.7232724,50.009,12.242,0,6,10,0,1,-87,87,6.1,0,40,0,0,0,2.6,22,17,8,0,46,15,0,0,0,0,0,0,58.1,34.9,40,22,8.8,82,0,0,0
1670627300,808,-78.6974515,35.7232424,50.004,12.242,0,6,10,0,1,-87,87,6.1,0,40,0,0,0,2.6,22,0,8.1,0,46,15,2,0,0,0,0,0,58.7,35.8,40,23,8.5,73,0,0,5.93
1670627301,809,-78.69745,35.7232226,49.999,12.242,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,23,0,9.7,0,46,15,0,0,0,0,0,0,58,35.4,40,22,8.9,83,0,0,0
1670627302,810,-78.6974489,35.7232149,49.992,12.242,0,6,10,0,1,-87,87,5.9,0,40,0,0,0,2.6,22,2.1,7.5,0,46,15,2,0,0,0,0,0,58.1,30.9,40,22,8.4,83,0,0,0
1670627303,811,-78.6974488,35.7232168,49.984,12.242,0,6,10,0,1,-87,87,5.8,0,40,0,0,0,2.6,22,17,8.1,0,46,15,2,0,0,0,0,0,58.5,29.5,40,22,7.5,70,0,0,0
1670627304,812,-78.6974498,35.7232265,49.983,12.242,0,6,10,0,1,-87,87,6.5,0,40,0,0,0,2.6,23,25,7.8,0,46,15,0,0,0,0,0,0,58.1,35.9,40,22,6.8,65,0,0,4.56
1670627305,813,-78.697452,35.7232429,49.982,12.242,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,22,0,8.5,0,46,15,2,0,0,0,0,0,59,27.4,40,23,9.1,78,0,0,0
1670627306,814,-78.6974554,35.7232668,49.98,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,8.3,8.7,0,46,15,0,0,0,0,0,0,58.5,33.1,40,22,8.3,77,0,0,0
1670627307,815,-78.6974596,35.7232973,49.981,12.193,0,6,10,0,1,-87,87,5.1,0,40,0,0,0,2.6,22,0,8.6,0,46,15,2,0,0,0,0,0,58.8,32.3,40,23,8.8,76,0,0,0
1670627308,816,-78.6974643,35.723332,49.984,12.193,0,6,10,0,1,-87,87,5.7,0,40,0,0,0,2.6,22,17,7.4,0,46,15,0,0,0,0,0,0,57.9,32.3,40,22,8.1,78,0,0,0
1670627309,817,-78.6974692,35.7233697,49.989,12.193,0,6,10,0,1,-87,87,6.3,0,40,0,0,0,2.6,22,17,7.5,0,46,15,2,0,0,0,0,0,58.2,28.3,40,22,7.6,72,0,0,3.06
1670627310,818,-78.6974742,35.7234092,49.993,12.193,0,6,10,0,1,-87,87,6.7,0,40,0,0,0,2.6,22,0,9.6,0,46,15,2,0,0,0,0,0,57.8,35.2,40,22,8.8,74,0,0,0
1670627311,819,-78.6974793,35.7234501,49.994,12.193,0,6,10,0,1,-87,87,6.1,0,40,0,0,0,2.6,23,19,10,0,46,15,0,0,0,0,0,0,59,31.6,40,23,9.2,69,0,0,0
1670627312,820,-78.6974845,35.7234917,49.995,12.193,0,6,10,0,1,-87,87,5.4,0,40,0,0,0,2.6,22,17,8.7,0,46,15,2,0,0,0,0,0,58.2,30,40,22,9,76,0,0,0
1670627313,821,-78.6974898,35.7235342,49.993,12.193,0,6,10,0,1,-87,87,6.2,0,40,0,0,0,2.6,22,0,8.1,0,46,15,0,0,0,0,0,0,58.7,29.1,40,23,8.2,67,0,0,16.7
1670627314,822,-78.6974953,35.723577,49.994,12.193,0,6,10,0,1,-87,87,6.4,0,40,0,0,0,2.6,22,25,9.8,0,46,15,2,0,0,0,0,0,58.3,34.9,40,22,10,81,0,0,0
1670627315,823,-78.6975008,35.7236204,49.995,12.193,0,6,10,0,1,-87,87,6,0,40,0,0,0,2.6,22,0,7.9,0,46,15,0,0,0,0,0,0,58.2,31.9,40,22,8.2,78,0,0,0
1670627316,824,-78.6975065,35.723664,49.994,12.193,0,6,10,0,1,-87,87,6.5,0,40,0,0,0,2.6,23,17,7.2,0,46,15,2,0,0,0,0,0,58.6,24.3,40,23,6.5,59,0,0,12.6
