Time,Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB]
1669413796,4,596,597,0.0636,0.521,0,0.341
1669413797,4,597,598,0,0,3,0.321
1669413798,4,598,599,0,0,0,0.297
1669413799,4,599,600,0,0,0,0.274
1669413800,4,600,601,0,0,0,0.252
1669413801,4,601,602,0.318,2.61,0,0.24
1669413802,4,602,603,0.0636,0.521,0,0.247
1669413803,4,603,604,0.0636,0.521,0,0.259
1669413804,4,604,605,0.0636,0.521,0,0.276
1669413805,4,605,606,0.127,1.04,0,0.288
1669413806,4,606,607,0,0,1,0.274
1669413807,4,607,608,0,0,1,0.256
1669413808,4,608,609,0,0,0,0.24
1669413809,4,609,610,0,0,2,0.221
1669413810,4,610,611,0,0,1,0.202
1669413811,4,611,612,0,0,2,0.199
1669413812,4,612,613,0.127,1.04,1,0.202
1669413813,4,613,614,0.0636,0.521,6,0.201
1669413814,4,614,615,0.0636,0.521,2,0.199
1669413815,4,615,616,0.127,1.04,3,0.182
1669413816,4,616,617,0,0,1,0.164
1669413817,4,617,618,0.0636,0.521,5,0.147
1669413818,4,618,619,0.0636,0.521,6,0.141
1669413819,4,619,620,0,0,4,0.136
1669413820,4,620,621,0,0,5,0.129
1669413821,4,621,622,0,0,4,0.124
1669413822,4,622,623,0.0636,0.521,2,0.139
1669413823,4,623,624,0,0,10,0.126
1669413824,4,624,625,0.0636,0.521,9,0.115
1669413825,4,625,626,0,0,7,0.109
1669413826,4,626,627,0,0,11,0.0962
1669413827,4,627,628,0,0,10,0.0834
1669413828,4,628,629,0,0,13,0.0665
1669413829,4,629,630,0,0,12,0.0551
1669413830,4,630,631,0.255,2.08,6,0.0509
1669413831,4,631,632,0.0636,0.522,15,0.0269
1669413832,4,632,633,0.0636,0.521,12,0.0141
1669413833,4,633,634,0.0636,0.521,14,0.00283
1669413834,4,634,635,0,0,2,0.00283
1669413835,4,635,636,0,0,0,0.00283
1669413836,4,636,637,0,0,0,0.00283
1669413837,4,637,638,0.0636,0.521,2,0.00424
1669413838,4,638,639,0,0,0,0.00424
1669413839,4,639,640,0,0,0,0.00424
1669413840,4,640,641,0,0,0,0.00424
1669413841,4,641,642,0,0,0,0.00424
1669413842,4,642,643,0,0,0,0.00424
1669413843,4,643,644,0,0,1,0.00283
1669413844,4,644,645,0,0,2,0.00283
1669413845,4,645,646,0,0,0,0.00283
1669413846,4,646,647,0,0,0,0.00283
1669413847,4,647,648,0,0,3,0.00283
1669413848,4,648,649,0,0,0,0.00283
1669413849,4,649,650,0,0,0,0.00283
1669413850,4,650,651,0,0,3,0.00283
1669413851,4,651,652,0,0,0,0.00283
1669413852,4,652,653,0,0,0,0.00283
1669413853,4,653,654,0,0,2,0.00283
1669413854,4,654,655,0,0,0,0.00283
1669413855,4,655,656,0,0,0,0.00283
1669413856,4,656,657,0,0,1,0.00141
1669413857,4,657,658,0,0,1,0.00283
1669413858,4,658,659,0,0,0,0.00283
1669413859,4,659,660,0,0,0,0.00283
1669413860,4,660,661,0,0,0,0.00283
1669413861,4,661,662,0,0,1,0.00141
1669413862,4,662,663,0,0,0,0.00141
1669413863,4,663,664,0,0,0,0.00141
1669413864,4,664,665,0,0,0,0.00141
1669413865,4,665,666,0,0,0,0.00141
1669413866,4,666,667,0,0,1,0.00141
1669413867,4,667,668,0,0,0,0.00141
1669413868,4,668,669,0,0,0,0.00141
1669413869,4,669,670,0,0,0,0.00141
1669413870,4,670,671,0,0,0,0.00141
1669413871,4,671,672,0,0,0,0.00141
1669413872,4,672,673,0,0,0,0.00141
1669413873,4,673,674,0,0,0,0.00141
1669413874,4,674,675,0,0,0,0.00141
1669413875,4,675,676,0,0,0,0.00141
1669413876,4,676,677,0,0,0,0.00141
1669413877,4,677,678,0,0,1,0.00141
1669413878,4,678,679,0,0,2,0.00283
1669413879,4,679,680,0,0,0,0.00283
1669413880,4,680,681,0,0,2,0.00283
1669413881,4,681,682,0,0,0,0.00283
1669413882,4,682,683,0,0,2,0.00283
1669413883,4,683,684,0,0,1,0.00141
1669413884,4,684,685,0,0,0,0.00141
1669413885,4,685,686,0,0,2,0.00283
1669413886,4,686,687,0,0,1,0.00566
1669413887,4,687,688,0,0,3,0.00283
1669413888,4,688,689,0,0,2,0.00283
1669413889,4,689,690,0,0,2,0.00283
1669413890,4,690,691,0,0,1,0.00141
1669413891,4,691,692,0,0,1,0.00283
1669413892,4,692,693,0.0636,0.521,3,0.00141
1669413893,4,693,694,0,0,0,0.00424
1669413894,4,694,695,0,0,5,0.00424
1669413895,4,695,696,0,0,3,0.00283
1669413896,4,696,697,0,0,4,0.00283
1669413897,4,697,698,0,0,3,0.00283
1669413898,4,698,699,0.0636,0.522,3,0.00283
1669413899,4,699,700,0,0,1,0.00141
1669413900,4,700,701,0,0,4,0.00283
1669413901,4,701,702,0,0,2,0.00283
1669413902,4,702,703,0,0,4,0.00283
1669413903,4,703,704,0,0,2,0.00141
1669413904,4,704,705,0.0636,0.521,3,0.00283
1669413905,4,705,706,0,0,2,0.00283
1669413906,4,706,707,0,0,2,0.00141
1669413907,4,707,708,0.0636,0.521,2,0.00424
1669413908,4,708,709,0,0,3,0.00283
1669413909,4,709,710,0,0,4,0.00141
1669413910,4,710,711,0,0,3,0.00141
1669413911,4,711,712,0,0,4,0.00283
1669413912,4,712,713,0,0,2,0.00283
1669413913,4,713,714,0.0636,0.521,3,0.00707
1669413914,4,714,715,0,0,2,0.00707
1669413915,4,715,716,0.0636,0.521,1,0.00707
1669413916,4,716,717,0.0636,0.521,0,0.0113
1669413917,4,717,718,0.0636,0.522,0,0.0141
1669413918,4,718,719,0.0636,0.521,0,0.017
1669413919,4,719,720,0.0636,0.521,1,0.0141
1669413920,4,720,721,0.0636,0.521,0,0.017
1669413921,4,721,722,0.0636,0.521,0,0.0184
1669413922,4,722,723,0.0636,0.521,0,0.0212
1669413923,4,723,724,0.0636,0.521,0,0.024
1669413924,4,724,725,0.0636,0.521,0,0.0339
1669413925,4,725,726,0.0636,0.521,0,0.0509
1669413926,4,726,727,0,0,4,0.0438
1669413927,4,727,728,0.0636,0.521,0,0.0396
1669413928,4,728,729,0.0636,0.521,1,0.0269
1669413929,4,729,730,0.0636,0.521,0,0.0311
1669413930,4,730,731.01,0.0636,0.519,0,0.0325
1669413931,4,731.01,732,0.0636,0.524,0,0.0325
1669413932,4,732,733,0.0636,0.521,0,0.0354
1669413933,4,733,734,0.0636,0.522,0,0.0424
1669413934,4,734,735,0.0636,0.521,0,0.0551
1669413935,4,735,736,0,0,0,0.0778
1669413936,4,736,737,0.0636,0.521,0,0.102
1669413937,4,737,738,0.0636,0.521,0,0.129
1669413938,4,738,739,0,0,0,0.157
1669413939,4,739,740,0.0636,0.521,0,0.184
1669413940,4,740,741,0.0636,0.522,0,0.223
1669413941,4,741,742,0,0,0,0.249
1669413942,4,742,743,0.0636,0.522,1,0.264
1669413943,4,743,744,0,0,1,0.249
1669413944,4,744,745,0,0,1,0.229
1669413945,4,745,746,0,0,2,0.212
1669413946,4,746,747,0,0,0,0.197
1669413947,4,747,748,0,0,4,0.187
1669413948,4,748,749,0,0,4,0.181
1669413949,4,749,750,0,0,3,0.177
1669413950,4,750,751,0,0,5,0.17
1669413951,4,751,752,0.318,2.61,1,0.156
1669413952,4,752,753,0.0636,0.521,0,0.141
1669413953,4,753,754,0.0636,0.522,6,0.13
1669413954,4,754,755,0.127,1.04,2,0.13
1669413955,4,755,756,0,0,2,0.127
1669413956,4,756,757,0,0,4,0.126
1669413957,4,757,758,0,0,3,0.122
1669413958,4,758,759,0,0,6,0.113
1669413959,4,759,760,0.191,1.56,8,0.0947
1669413960,4,760,761,0.0636,0.522,8,0.0905
1669413961,4,761,762,0,0,6,0.082
1669413962,4,762,763,0,0,6,0.0735
1669413963,4,763,764,0.0636,0.521,5,0.0693
1669413964,4,764,765,0.0636,0.521,14,0.0537
1669413965,4,765,766,0,0,8,0.0438
1669413966,4,766,767,0,0,9,0.0354
1669413967,4,767,768,0.0636,0.521,7,0.0269
1669413968,4,768,769,0,0,11,0.00848
1669413969,4,769,770,0.127,1.04,7,0.00424
1669413970,4,770,771,0,0,0,0.00424
1669413971,4,771,772,0,0,3,0.00283
1669413972,4,772,773,0,0,0,0.00283
1669413973,4,773,774,0,0,1,0.00141
1669413974,4,774,775,0,0,0,0.00141
1669413975,4,775,776,0,0,0,0.00141
1669413976,4,776,777,0,0,1,0.00283
1669413977,4,777,778,0,0,0,0.00283
1669413978,4,778,779,0,0,3,0.00283
1669413979,4,779,780,0,0,1,0.00141
1669413980,4,780,781,0,0,0,0.00141
1669413981,4,781,782,0,0,0,0.00141
1669413982,4,782,783,0,0,0,0.00141
1669413983,4,783,784,0,0,1,0.00283
1669413984,4,784,785,0,0,1,0.00141
1669413985,4,785,786,0,0,0,0.00141
1669413986,4,786,787,0,0,0,0.00141
1669413987,4,787,788,0,0,1,0.00141
1669413988,4,788,789,0,0,0,0.00141
1669413989,4,789,790,0,0,0,0.00141
1669413990,4,790,791,0,0,0,0.00141
1669413991,4,791,792,0,0,0,0.00141
1669413992,4,792,793,0,0,0,0.00141
1669413993,4,793,794,0,0,0,0.00141
1669413994,4,794,795,0,0,1,0.00141
1669413995,4,795,796,0,0,0,0.00141
1669413996,4,796,797,0,0,0,0.00141
1669413997,4,797,798,0,0,0,0.00141
1669413998,4,798,799,0,0,0,0.00141
1669413999,4,799,800,0,0,0,0.00141
1669414000,4,800,801,0,0,0,0.00141
1669414001,4,801,802,0,0,0,0.00141
1669414002,4,802,803,0,0,0,0.00141
1669414003,4,803,804,0,0,0,0.00141
1669414004,4,804,805,0,0,0,0.00141
1669414005,4,805,806,0,0,0,0.00141
1669414006,4,806,807,0,0,1,0.00141
1669414007,4,807,808,0,0,0,0.00141
1669414008,4,808,809,0,0,0,0.00141
1669414009,4,809,810,0,0,0,0.00141
1669414010,4,810,811,0,0,0,0.00141
1669414011,4,811,812,0,0,0,0.00141
1669414012,4,812,813,0,0,0,0.00141
1669414013,4,813,814,0,0,0,0.00141
1669414014,4,814,815,0,0,0,0.00141
1669414015,4,815,816,0,0,0,0.00141
1669414016,4,816,817,0,0,0,0.00141
1669414017,4,817,818,0,0,0,0.00141
1669414018,4,818,819,0,0,0,0.00141
1669414019,4,819,820,0,0,0,0.00141
1669414020,4,820,821,0,0,0,0.00141
1669414021,4,821,822,0,0,0,0.00141
1669414022,4,822,823,0,0,0,0.00141
1669414023,4,823,824,0,0,0,0.00141
1669414024,4,824,825,0,0,0,0.00141
1669414025,4,825,826,0,0,0,0.00141
1669414026,4,826,827,0,0,0,0.00141
1669414027,4,827,828,0,0,0,0.00141
1669414028,4,828,829,0,0,0,0.00141
1669414029,4,829,830,0,0,0,0.00141
1669414030,4,830,831,0,0,1,0.00141
1669414031,4,831,832,0,0,0,0.00141
1669414032,4,832,833,0,0,0,0.00141
1669414033,4,833,834,0,0,0,0.00141
1669414034,4,834,835,0,0,0,0.00141
1669414035,4,835,836,0,0,0,0.00141
1669414036,4,836,837,0,0,0,0.00141
1669414037,4,837,838,0,0,0,0.00141
1669414038,4,838,839,0,0,0,0.00141
1669414039,4,839,840,0,0,0,0.00141
1669414040,4,840,841,0,0,0,0.00141
1669414041,4,841,842,0,0,0,0.00141
1669414042,4,842,843,0,0,0,0.00141
1669414043,4,843,844,0,0,0,0.00141
1669414044,4,844,845,0,0,0,0.00141
1669414045,4,845,846,0,0,0,0.00141
1669414046,4,846,847,0,0,0,0.00141
1669414047,4,847,848,0,0,0,0.00141
1669414048,4,848,849,0,0,0,0.00141
1669414049,4,849,850,0,0,0,0.00141
1669414050,4,850,851,0,0,0,0.00141
1669414051,4,851,852,0,0,0,0.00141
1669414052,4,852,853,0,0,0,0.00141
1669414053,4,853,854,0,0,0,0.00141
1669414054,4,854,855,0,0,0,0.00141
1669414055,4,855,856,0,0,0,0.00141
1669414056,4,856,857,0,0,0,0.00141
1669414057,4,857,858,0,0,0,0.00141
1669414058,4,858,859,0,0,0,0.00141
1669414059,4,859,860,0,0,0,0.00141
1669414060,4,860,861,0,0,0,0.00141
1669414061,4,861,862,0,0,0,0.00141
1669414062,4,862,863,0,0,0,0.00141
1669414063,4,863,864,0,0,0,0.00141
1669414064,4,864,865,0,0,0,0.00141
1669414065,4,865,866,0,0,0,0.00141
1669414066,4,866,867,0,0,0,0.00141
1669414067,4,867,868,0,0,0,0.00141
1669414068,4,868,869,0,0,0,0.00141
1669414069,4,869,870,0,0,0,0.00141
1669414070,4,870,871,0,0,0,0.00141
1669414071,4,871,872,0,0,0,0.00141
1669414072,4,872,873,0,0,0,0.00141
1669414073,4,873,874,0,0,0,0.00141
1669414074,4,874,875,0,0,0,0.00141
1669414075,4,875,876,0,0,0,0.00141
1669414076,4,876,877,0,0,0,0.00141
1669414077,4,877,878,0,0,0,0.00141
1669414078,4,878,879,0,0,0,0.00141
1669414079,4,879,880,0,0,0,0.00141
1669414080,4,880,881,0,0,1,0.00283
1669414081,4,881,882,0,0,0,0.00283
1669414082,4,882,883,0,0,1,0.00141
1669414083,4,883,884,0,0,0,0.00141
1669414084,4,884,885,0,0,0,0.00141
1669414085,4,885,886,0,0,1,0.00141
1669414086,4,886,887,0,0,0,0.00141
1669414087,4,887,888,0,0,0,0.00141
1669414088,4,888,889,0,0,0,0.00141
1669414089,4,889,890,0,0,0,0.00141
1669414090,4,890,891,0,0,0,0.00141
1669414091,4,891,892,0,0,5,0.00283
1669414092,4,892,893,0.0636,0.521,2,0.00424
1669414093,4,893,894,0,0,1,0.00141
1669414094,4,894,895,0,0,4,0.00283
1669414095,4,895,896,0,0,2,0.00283
1669414096,4,896,897,0,0,2,0.00283
1669414097,4,897,898,0,0,4,0.00283
1669414098,4,898,899,0,0,2,0.00283
1669414099,4,899,900,0,0,4,0.00283
1669414100,4,900,901,0,0,2,0.00566
1669414101,4,901,902,0,0,6,0.00283
1669414102,4,902,903,0.0636,0.521,3,0.00283
1669414103,4,903,904,0,0,4,0.00283
1669414104,4,904,905,0,0,3,0.00283
1669414105,4,905,906,0,0,4,0.00283
1669414106,4,906,907,0,0,3,0.00424
1669414107,4,907,908,0,0,3,0.00141
1669414108,4,908,909,0,0,6,0.00283
1669414109,4,909,910,0.0636,0.521,2,0.00283
1669414110,4,910,911,0,0,2,0.00283
1669414111,4,911,912,0,0,5,0.00283
1669414112,4,912,913,0,0,3,0.00141
1669414113,4,913,914,0,0,1,0.00707
1669414114,4,914,915,0.0636,0.521,0,0.0113
1669414115,4,915,916,0,0,4,0.00848
1669414116,4,916,917,0,0,4,0.00283
1669414117,4,917,918,0,0,1,0.00141
1669414118,4,918,919,0.0636,0.521,3,0.00424
1669414119,4,919,920,0,0,3,0.00283
1669414120,4,920,921,0,0,2,0.00141
1669414121,4,921,922,0.0636,0.521,3,0.00283
1669414122,4,922,923,0,0,4,0.00283
1669414123,4,923,924,0,0,2,0.00283
1669414124,4,924,925,0,0,2,0.00141
1669414125,4,925,926,0,0,1,0.00141
1669414126,4,926,927,0,0,3,0.00283
1669414127,4,927,928,0,0,2,0.00424
1669414128,4,928,929,0,0,4,0.00283
1669414129,4,929,930,0,0,2,0.00141
1669414130,4,930,931,0,0,2,0.00141
1669414131,4,931,932,0,0,4,0.00141
1669414132,4,932,933,0.0636,0.521,4,0.00141
1669414133,4,933,934,0,0,3,0.00283
1669414134,4,934,935,0,0,4,0.00141
1669414135,4,935,936,0,0,2,0.00141
1669414136,4,936,937,0,0,0,0.00141
1669414137,4,937,938,0,0,1,0.00283
1669414138,4,938,939,0,0,2,0.00283
1669414139,4,939,940,0,0,2,0.00283
1669414140,4,940,941,0,0,2,0.00283
1669414141,4,941,942,0,0,2,0.00283
1669414142,4,942,943,0,0,3,0.00283
1669414143,4,943,944,0,0,1,0.00283
1669414144,4,944,945,0,0,1,0.00141
1669414145,4,945,946,0,0,4,0.00283
1669414146,4,946,947,0,0,4,0.00141
1669414147,4,947,948,0,0,5,0.00141
1669414148,4,948,949,0,0,1,0.00141
1669414149,4,949,950,0,0,0,0.00141
1669414150,4,950,951,0,0,1,0.00141
1669414151,4,951,952,0,0,0,0.00141
1669414152,4,952,953,0,0,0,0.00141
1669414153,4,953,954,0,0,1,0.00141
1669414154,4,954,955,0,0,0,0.00141
1669414155,4,955,956,0,0,0,0.00141
1669414156,4,956,957,0,0,0,0.00141
1669414157,4,957,958,0,0,0,0.00141
1669414158,4,958,959,0,0,1,0.00141
1669414159,4,959,960,0,0,0,0.00141
1669414160,4,960,961,0,0,0,0.00141
1669414161,4,961,962,0,0,0,0.00141
1669414162,4,962,963,0,0,0,0.00141
1669414163,4,963,964,0,0,0,0.00141
1669414164,4,964,965,0,0,0,0.00141
1669414165,4,965,966,0,0,0,0.00141
1669414166,4,966,967,0,0,0,0.00141
1669414167,4,967,968,0,0,0,0.00141
1669414168,4,968,969,0,0,0,0.00141
1669414169,4,969,970,0,0,0,0.00141
1669414170,4,970,971,0,0,1,0.00141
1669414171,4,971,972,0,0,0,0.00141
1669414172,4,972,973,0,0,0,0.00141
1669414173,4,973,974,0,0,0,0.00141
1669414174,4,974,975,0,0,0,0.00141
1669414175,4,975,976,0,0,0,0.00141
1669414176,4,976,977,0,0,0,0.00141
1669414177,4,977,978,0,0,0,0.00141
1669414178,4,978,979,0,0,0,0.00141
1669414179,4,979,980,0,0,0,0.00141
1669414180,4,980,981,0,0,0,0.00141
1669414181,4,981,982,0,0,0,0.00141
1669414182,4,982,983,0,0,0,0.00141
1669414183,4,983,984,0,0,0,0.00141
1669414184,4,984,985,0,0,0,0.00141
1669414185,4,985,986,0,0,0,0.00141
1669414186,4,986,987,0,0,0,0.00141
1669414187,4,987,988,0,0,0,0.00141
1669414188,4,988,989,0,0,0,0.00141
1669414189,4,989,990,0,0,0,0.00141
1669414190,4,990,991,0,0,0,0.00141
1669414191,4,991,992,0,0,0,0.00141
1669414192,4,992,993,0,0,0,0.00141
1669414193,4,993,994,0,0,1,0.00141
1669414194,4,994,995,0,0,0,0.00141
1669414195,4,995,996,0,0,0,0.00141
1669414196,4,996,997,0,0,0,0.00141
1669414197,4,997,998,0,0,0,0.00141
1669414198,4,998,999,0,0,0,0.00141
1669414199,4,999,1000,0,0,0,0.00141
1669414200,4,1000,1001,0,0,0,0.00141
1669414201,4,1001,1002,0,0,0,0.00141
1669414202,4,1002,1003,0,0,0,0.00141
1669414203,4,1003,1004,0,0,0,0.00141
1669414204,4,1004,1005,0,0,0,0.00141
1669414205,4,1005,1006,0,0,0,0.00141
1669414206,4,1006,1007,0,0,0,0.00141
1669414207,4,1007,1008,0,0,0,0.00141
1669414208,4,1008,1009,0,0,0,0.00141
1669414209,4,1009,1010,0,0,0,0.00141
1669414210,4,1010,1011,0,0,0,0.00141
1669414211,4,1011,1012,0,0,0,0.00141
1669414212,4,1012,1013,0,0,0,0.00141
1669414213,4,1013,1014,0,0,0,0.00141
1669414214,4,1014,1015,0,0,0,0.00141
1669414215,4,1015,1016,0,0,0,0.00141
1669414216,4,1016,1017,0,0,0,0.00141
1669414217,4,1017,1018,0,0,0,0.00141
1669414218,4,1018,1019,0,0,0,0.00141
1669414219,4,1019,1020,0,0,0,0.00141
1669414220,4,1020,1021,0,0,0,0.00141
1669414221,4,1021,1022,0,0,0,0.00141
1669414222,4,1022,1023,0,0,0,0.00141
1669414223,4,1023,1024,0,0,0,0.00141
1669414224,4,1024,1025,0,0,0,0.00141
1669414225,4,1025,1026,0,0,0,0.00141
1669414226,4,1026,1027,0,0,0,0.00141
1669414227,4,1027,1028,0,0,0,0.00141
1669414228,4,1028,1029,0,0,0,0.00141
1669414229,4,1029,1030,0,0,0,0.00141
1669414230,4,1030,1031,0,0,0,0.00141
1669414231,4,1031,1032,0,0,0,0.00141
1669414232,4,1032,1033,0,0,0,0.00141
1669414233,4,1033,1034,0,0,0,0.00141
1669414234,4,1034,1035,0,0,0,0.00141
1669414235,4,1035,1036,0,0,0,0.00141
1669414236,4,1036,1037,0,0,0,0.00141
1669414237,4,1037,1038,0,0,0,0.00141
1669414238,4,1038,1039,0,0,0,0.00141
1669414239,4,1039,1040,0,0,0,0.00141
1669414240,4,1040,1041,0,0,2,0.00283
1669414241,4,1041,1042,0,0,5,0.00283
1669414242,4,1042,1043,0.0636,0.521,2,0.00141
1669414243,4,1043,1044,0,0,2,0.00283
1669414244,4,1044,1045,0,0,5,0.00141
1669414245,4,1045,1046,0,0,4,0.00141
1669414246,4,1046,1047,0,0,4,0.00141
1669414247,4,1047,1048,0,0,3,0.00141
1669414248,4,1048,1049,0,0,5,0.00283
1669414249,4,1049,1050,0,0,5,0.00141
1669414250,4,1050,1051,0,0,5,0.00283
1669414251,4,1051,1052,0,0,6,0.00283
1669414252,4,1052,1053,0.0636,0.521,5,0.00141
1669414253,4,1053,1054,0,0,5,0.00283
1669414254,4,1054,1055,0,0,4,0.00141
1669414255,4,1055,1056,0,0,2,0.00141
1669414256,4,1056,1057,0,0,5,0.00283
1669414257,4,1057,1058,0,0,4,0.00283
1669414258,4,1058,1059,0,0,4,0.00283
1669414259,4,1059,1060,0,0,4,0.00283
1669414260,4,1060,1061,0,0,5,0.00141
1669414261,4,1061,1062,0,0,5,0.00283
1669414262,4,1062,1063,0,0,4,0.00283
1669414263,4,1063,1064,0,0,5,0.00141
1669414264,4,1064,1065,0.0636,0.521,3,0.00283
1669414265,4,1065,1066,0,0,4,0.00283
1669414266,4,1066,1067,0,0,3,0.00283
1669414267,4,1067,1068,0,0,3,0.00283
1669414268,4,1068,1069,0,0,3,0.00283
1669414269,4,1069,1070,0,0,2,0.00141
1669414270,4,1070,1071,0,0,2,0.00283
1669414271,4,1071,1072,0,0,2,0.00141
1669414272,4,1072,1073,0,0,0,0.00283
1669414273,4,1073,1074,0,0,0,0.00283
1669414274,4,1074,1075,0,0,3,0.00283
1669414275,4,1075,1076,0,0,0,0.00283
1669414276,4,1076,1077,0,0,2,0.00283
1669414277,4,1077,1078,0,0,0,0.00283
1669414278,4,1078,1079,0,0,1,0.00141
1669414279,4,1079,1080,0,0,1,0.00283
1669414280,4,1080,1081,0,0,0,0.00283
1669414281,4,1081,1082,0,0,2,0.00283
1669414282,4,1082,1083,0,0,0,0.00283
1669414283,4,1083,1084,0,0,2,0.00283
1669414284,4,1084,1085,0,0,0,0.00283
1669414285,4,1085,1086,0,0,2,0.00283
1669414286,4,1086,1087,0,0,2,0.00283
1669414287,4,1087,1088,0,0,0,0.00283
1669414288,4,1088,1089,0.0636,0.521,2,0.00283
1669414289,4,1089,1090,0,0,1,0.00141
1669414290,4,1090,1091,0,0,1,0.00283
1669414291,4,1091,1092,0,0,1,0.00141
1669414292,4,1092,1093,0,0,0,0.00141
1669414293,4,1093,1094,0,0,1,0.00283
1669414294,4,1094,1095,0,0,3,0.00141
1669414295,4,1095,1096,0,0,2,0.00283
1669414296,4,1096,1097,0,0,1,0.00141
1669414297,4,1097,1098,0,0,1,0.00141
1669414298,4,1098,1099,0,0,0,0.00141
1669414299,4,1099,1100,0,0,0,0.00141
1669414300,4,1100,1101,0,0,1,0.00283
1669414301,4,1101,1102,0,0,3,0.00283
1669414302,4,1102,1103,0,0,2,0.00283
1669414303,4,1103,1104,0,0,2,0.00283
1669414304,4,1104,1105,0,0,2,0.00283
1669414305,4,1105,1106,0,0,4,0.00283
1669414306,4,1106,1107,0,0,2,0.00283
1669414307,4,1107,1108,0,0,3,0.00141
1669414308,4,1108,1109,0,0,3,0.00283
1669414309,4,1109,1110,0,0,4,0.00283
1669414310,4,1110,1111,0,0,3,0.00141
1669414311,4,1111,1112,0,0,3,0.00141
1669414312,4,1112,1113,0,0,1,0.00141
1669414313,4,1113,1114,0,0,0,0.00141
1669414314,4,1114,1115,0,0,1,0.00141
1669414315,4,1115,1116,0,0,0,0.00141
1669414316,4,1116,1117,0,0,0,0.00141
1669414317,4,1117,1118,0,0,1,0.00141
1669414318,4,1118,1119,0,0,0,0.00141
1669414319,4,1119,1120,0,0,0,0.00141
1669414320,4,1120,1121,0,0,0,0.00141
1669414321,4,1121,1122,0,0,0,0.00141
1669414322,4,1122,1123,0,0,0,0.00141
1669414323,4,1123,1124,0,0,1,0.00141
1669414324,4,1124,1125,0,0,0,0.00141
1669414325,4,1125,1126,0,0,0,0.00141
1669414326,4,1126,1127,0,0,0,0.00141
1669414327,4,1127,1128,0,0,0,0.00141
1669414328,4,1128,1129,0,0,0,0.00141
1669414329,4,1129,1130,0,0,0,0.00141
1669414330,4,1130,1131,0,0,0,0.00141
1669414331,4,1131,1132,0,0,0,0.00141
1669414332,4,1132,1133,0,0,0,0.00141
1669414333,4,1133,1134,0,0,0,0.00141
1669414334,4,1134,1135,0,0,0,0.00141
1669414335,4,1135,1136,0,0,0,0.00141
1669414336,4,1136,1137,0,0,1,0.00141
1669414337,4,1137,1138,0,0,0,0.00141
1669414338,4,1138,1139,0,0,0,0.00141
1669414339,4,1139,1140,0,0,0,0.00141
1669414340,4,1140,1141,0,0,0,0.00141
1669414341,4,1141,1142,0,0,0,0.00141
1669414342,4,1142,1143,0,0,0,0.00141
1669414343,4,1143,1144,0,0,0,0.00141
1669414344,4,1144,1145,0,0,0,0.00141
1669414345,4,1145,1146,0,0,0,0.00141
1669414346,4,1146,1147,0,0,0,0.00141
1669414347,4,1147,1148,0,0,0,0.00141
1669414348,4,1148,1149,0,0,0,0.00141
1669414349,4,1149,1150,0,0,0,0.00141
1669414350,4,1150,1151,0,0,0,0.00141
1669414351,4,1151,1152,0,0,0,0.00141
1669414352,4,1152,1153,0,0,0,0.00141
1669414353,4,1153,1154,0,0,0,0.00141
1669414354,4,1154,1155,0,0,0,0.00141
1669414355,4,1155,1156,0,0,0,0.00141
1669414356,4,1156,1157,0,0,0,0.00141
1669414357,4,1157,1158,0,0,0,0.00141
1669414358,4,1158,1159,0,0,0,0.00141
1669414359,4,1159,1160,0,0,0,0.00141
1669414360,4,1160,1161,0,0,1,0.00141
1669414361,4,1161,1162,0,0,0,0.00141
1669414362,4,1162,1163,0,0,0,0.00141
1669414363,4,1163,1164,0,0,0,0.00141
1669414364,4,1164,1165,0,0,0,0.00141
1669414365,4,1165,1166,0,0,0,0.00141
1669414366,4,1166,1167,0,0,0,0.00141
1669414367,4,1167,1168,0,0,0,0.00141
1669414368,4,1168,1169,0,0,0,0.00141
1669414369,4,1169,1170,0,0,0,0.00141
1669414370,4,1170,1171,0,0,0,0.00141
1669414371,4,1171,1172,0,0,0,0.00141
1669414372,4,1172,1173,0,0,0,0.00141
1669414373,4,1173,1174,0,0,0,0.00141
1669414374,4,1174,1175,0,0,0,0.00141
1669414375,4,1175,1176,0,0,0,0.00141
1669414376,4,1176,1177,0,0,0,0.00141
1669414377,4,1177,1178,0,0,0,0.00141
1669414378,4,1178,1179,0,0,0,0.00141
1669414379,4,1179,1180,0,0,0,0.00141
1669414380,4,1180,1181,0,0,0,0.00141
1669414381,4,1181,1182,0,0,0,0.00141
1669414382,4,1182,1183,0,0,0,0.00141
1669414383,4,1183,1184,0,0,0,0.00141
1669414384,4,1184,1185,0,0,0,0.00141
1669414385,4,1185,1186,0,0,0,0.00141
1669414386,4,1186,1187,0,0,0,0.00141
1669414387,4,1187,1188,0,0,0,0.00141
1669414388,4,1188,1189,0,0,0,0.00141
1669414389,4,1189,1190,0,0,0,0.00141
1669414390,4,1190,1191,0,0,0,0.00141
1669414391,4,1191,1192,0,0,0,0.00141
1669414392,4,1192,1193,0,0,0,0.00141
1669414393,4,1193,1194,0,0,0,0.00141
1669414394,4,1194,1195,0,0,0,0.00141
1669414395,4,1195,1196,0,0,0,0.00141
