Time,eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670644445,46,15,0,17,0.921,12,2,14,46.3,32.3,40,15,0.229,28,0,0,0
1670644446,46,15,2,10,0.439,6,6,50,44.8,23.2,40,14,0.073,11,0,0,0
1670644447,46,15,2,20,0.435,7,0,0,46.1,28,40,16,0.13,15,0,0,0
1670644448,46,15,0,20,0.75,11,0,0,45.3,28.6,40,15,0.155,21,0,0,0
1670644449,46,15,2,12,0.508,7,4,36,45.3,25.2,40,15,0.092,12,0,0,0
1670644450,46,15,0,20,0.465,5,0,0,47,22.6,40,17,0.096,7,0,0,14
1670644451,46,15,2,13,0.633,6,4,40,44.3,26.4,40,13,0.101,11,0,0,0
1670644452,46,15,0,11,0.338,4,4,50,45,24.1,40,13,0.073,9,0,0,0
1670644453,46,15,2,21,0.451,7,0,0,44.9,21.2,40,16,0.117,15,0,0,0
1670644454,46,15,0,15,0.533,7,4,36,46.3,30.6,40,16,0.166,17,0,0,0
1670644455,46,15,2,13,1,8,4,33,44.7,33.8,40,13,0.137,12,0,0,0
1670644456,46,15,0,21,0.476,3,0,0,44.1,27.3,40,13,0.084,7,0,0,0
1670644457,46,15,0,13,0.773,4,4,50,46.4,29.4,40,18,0.171,12,0,0,0
1670644458,46,15,2,20,0.457,4,0,0,44.8,25.7,40,12,0.082,6,0,0,0
1670644459,46,15,0,11,0.493,4,4,50,45.2,28.7,40,15,0.111,9,0,0,0
1670644460,46,15,2,12,0.438,4,4,50,45.7,24.7,40,14,0.094,9,0,0,0
1670644461,46,15,0,20,0.344,4,0,0,45.4,25,40,16,0.093,9,0,0,0
1670644462,46,15,2,20,0.526,8,0,0,45.3,25.8,40,15,0.141,18,0,0,0
1670644463,46,15,0,20,0.327,5,0,0,45.3,23.5,40,15,0.093,12,0,0,0
1670644464,46,15,2,12,0.446,6,4,40,44.9,26.6,40,16,0.117,15,0,0,0
1670644465,46,15,0,13,0.606,6,4,40,46.1,27.1,40,15,0.093,8,0,0,0
1670644466,46,15,2,20,0.479,5,0,0,44.1,24.7,40,14,0.103,10,0,0,0
1670644467,46,15,0,10,0.364,4,4,50,45.5,23.1,40,14,0.078,8,0,0,0
1670644468,46,15,2,10,0.455,5,8,61,44.8,25.9,40,15,0.121,15,0,0,0
1670644469,46,15,0,13,0.446,6,4,40,45.4,28.9,40,15,0.116,14,0,0,0
1670644470,46,15,2,20,0.728,11,0,0,45.6,28,40,15,0.173,23,0,0,0
1670644471,46,15,2,10,0.521,5,8,61,45.6,24.8,40,14,0.096,12,0,0,0
1670644472,46,15,0,20,0.465,7,0,0,45.5,26.5,40,15,0.119,15,0,0,0
1670644473,46,15,2,16,0.705,10,4,28,46.2,31.6,40,15,0.165,20,0,0,0
1670644474,46,15,0,11,0.631,8,8,50,45.3,26.8,40,14,0.134,19,0,0,0
1670644475,46,15,2,16,0.871,12,4,25,46.2,34.7,40,15,0.225,27,0,0,0
1670644476,46,15,2,12,0.59,8,4,33,46.1,27.6,40,16,0.107,13,0,0,0
1670644477,46,15,0,9,0.498,6,8,57,45.5,23.3,40,15,0.091,12,0,0,14
1670644478,46,15,2,13,0.519,7,4,36,45.1,24.6,40,14,0.108,15,0,0,0
1670644479,46,15,0,20,0.653,10,0,0,45,28.2,40,14,0.155,20,0,0,0
1670644480,46,15,2,18,1.3,14,4,22,46,34.2,40,15,0.234,30,0,0,0
1670644481,46,15,2,12,0.629,8,8,50,46.5,24.8,40,14,0.115,15,0,0,0
1670644482,46,15,0,10,0.511,6,6,50,45.5,24,40,15,0.117,14,0,0,0
1670644483,46,15,2,17,0.324,5,2,28,44.3,22.1,40,15,0.072,11,0,0,0
1670644484,46,15,0,20,0.594,9,0,0,45.8,25.3,40,15,0.154,19,0,0,0
1670644485,46,15,2,20,0.462,7,0,0,45,22.8,40,12,0.105,13,0,0,0
1670644486,46,15,2,13,0.73,10,4,28,46.1,29.6,40,15,0.172,20,0,0,0
1670644487,46,15,0,16,0.816,11,4,26,46.1,32.5,40,15,0.176,21,0,0,0
1670644488,46,15,2,16,0.587,8,4,33,45.5,27,40,15,0.136,18,0,0,0
1670644489,46,15,0,14,0.838,8,6,42,46.2,29.8,40,16,0.167,19,0,0,0
1670644490,46,15,2,10,0.377,5,6,54,44.6,25.8,40,14,0.073,11,0,0,0
1670644491,46,15,2,13,0.513,7,4,36,46.5,25,40,15,0.115,14,0,0,0
1670644492,46,15,0,20,0.333,5,0,0,44.8,21.8,40,15,0.096,13,0,0,0
1670644493,46,15,2,16,0.836,12,4,25,46,30.5,40,15,0.189,23,0,0,0
1670644494,46,15,0,14,0.524,7,3,30,46.3,25.9,40,15,0.095,12,0,0,0
1670644495,46,15,2,20,0.387,6,1,14,44.8,25.8,40,14,0.091,12,0,0,0
1670644496,46,15,2,20,0.847,13,0,0,45.5,29.6,40,15,0.173,24,0,0,0
1670644497,46,15,0,13,0.439,6,4,40,45.4,27.1,40,16,0.114,14,0,0,0
1670644498,46,15,2,11,0.446,5,6,54,45.2,24,40,13,0.092,11,0,0,0
1670644499,46,15,0,12,0.662,7,6,46,45.5,25.8,40,15,0.137,18,0,0,0
1670644500,46,15,2,20,0.546,4,0,0,45.9,24.1,40,14,0.098,6,0,0,0
1670644501,46,15,0,10,0.528,4,4,50,44.7,26.2,40,15,0.119,9,0,0,0
1670644502,46,15,0,20,0.236,2,0,0,44.5,17.8,40,11,0.04,3,0,0,0
1670644503,46,15,2,11,0.414,3,4,57,45.7,24.3,40,15,0.112,8,0,0,0
1670644504,46,15,0,0,0.412,4,0,0,45.3,26.8,40,16,0.111,9,0,0,0
1670644505,46,15,2,14,0.534,5,4,44,45.2,27.2,40,16,0.132,12,0,0,0
1670644506,46,15,0,10,0.435,4,4,50,45.2,26.8,40,16,0.127,12,0,0,0
1670644507,46,15,2,0,0.267,4,0,0,45.6,24.7,40,16,0.095,11,0,0,0
1670644508,46,15,0,12,0.505,7,4,36,45,28,40,15,0.115,16,0,0,0
1670644509,46,15,2,13,0.325,4,4,50,45.7,28.4,40,16,0.118,14,0,0,0
1670644510,46,15,0,10,0.606,6,4,40,45.4,29.3,40,15,0.096,10,0,0,0
1670644511,46,15,2,12,0.332,3,4,57,44.3,25.2,40,13,0.061,6,0,0,0
1670644512,46,15,0,20,0.961,13,0,0,45.8,32.5,40,15,0.218,24,0,0,0
1670644513,46,15,2,20,0.668,10,0,0,46.1,25.2,40,15,0.15,20,0,0,0
1670644514,46,15,0,17,1.4,16,4,20,46.1,34.3,40,15,0.276,35,0,0,0
1670644515,46,15,2,12,0.693,9,8,47,45.5,28.3,40,15,0.154,20,0,0,0
1670644516,46,15,2,20,0.723,11,0,0,46.1,28.4,40,15,0.168,20,0,0,0
1670644517,46,15,0,16,0.994,14,4,22,45.7,31.9,40,15,0.202,27,0,0,0
1670644518,46,15,2,20,0.669,10,0,0,46.1,30,40,15,0.157,18,0,0,0
1670644519,46,15,2,0,0.384,6,0,0,45.1,23.3,40,15,0.073,11,0,0,0
1670644520,46,15,0,20,0.51,8,0,0,45.7,24.6,40,15,0.112,14,0,0,0
1670644521,46,15,2,14,0.603,6,4,40,45.6,30.2,40,16,0.149,19,0,0,0
1670644522,46,15,0,20,0.453,7,0,0,46.1,23.7,40,15,0.114,13,0,0,0
1670644523,46,15,2,10,0.441,5,8,61,44.6,22.4,40,14,0.072,11,0,0,0
1670644524,46,15,2,20,0.455,7,0,0,45.2,26,40,15,0.117,16,0,0,0
1670644525,46,15,0,12,0.976,13,8,38,45.8,33.7,40,15,0.21,26,0,0,0
1670644526,46,15,2,20,0.458,7,0,0,44.9,25,40,15,0.117,14,0,0,0
1670644527,46,15,0,12,0.37,5,4,44,45,26.6,40,14,0.089,12,0,0,0
1670644528,46,15,2,14,0.726,10,4,28,45.5,31.6,40,14,0.175,23,0,0,0
1670644529,46,15,2,20,0.593,9,0,0,46.7,26,40,16,0.154,18,0,0,0
1670644530,46,15,0,21,1.2,15,0,0,46.2,31.7,40,15,0.237,29,0,0,0
1670644531,46,15,2,12,0.947,10,8,44,45.4,28,40,13,0.154,23,0,0,0
1670644532,46,15,0,10,0.437,5,8,61,45.8,26.1,40,14,0.116,15,0,0,0
1670644533,46,15,2,13,0.59,8,4,33,45.9,24.6,40,15,0.13,15,0,0,0
1670644534,46,15,2,20,0.646,10,0,0,45.3,27.2,40,14,0.145,20,0,0,0
1670644535,46,15,0,20,0.704,11,0,0,46,28.5,40,15,0.153,20,0,0,0
1670644536,46,15,2,20,0.893,13,0,0,46.3,29.3,40,15,0.178,21,0,0,0
1670644537,46,15,0,14,0.716,10,4,28,45.6,31.3,40,15,0.171,23,0,0,0
1670644538,46,15,2,20,0.718,11,0,0,45.9,29.7,40,15,0.156,20,0,0,0
1670644539,46,15,2,16,0.63,9,4,30,46.2,32.3,40,15,0.163,20,0,0,0
1670644540,46,15,0,12,0.448,6,4,40,44.4,23.9,40,14,0.072,11,0,0,0
1670644541,46,15,2,12,0.511,7,4,36,44.8,22.2,40,14,0.092,12,0,0,0
1670644542,46,15,0,20,0.723,11,0,0,45.5,29.3,40,14,0.177,22,0,0,0
1670644543,46,15,2,12,0.759,10,8,44,46.3,31.9,40,15,0.179,22,0,0,0
1670644544,46,15,2,15,0.845,12,4,25,45.6,29.9,40,15,0.172,24,0,0,0
1670644545,46,15,0,20,0.652,4,0,0,46.5,26.8,40,17,0.115,5,0,0,0
1670644546,46,15,0,20,0.469,4,0,0,45.5,25.1,40,15,0.085,7,0,0,0
1670644547,46,15,2,21,0.426,4,0,0,45.3,22.3,40,14,0.076,6,0,0,0
1670644548,46,15,0,18,1,5,1,16,47.1,32.1,40,18,0.168,11,0,0,0
1670644549,46,15,0,15,0.399,4,3,42,45,22.8,40,14,0.076,7,0,0,0
1670644550,46,15,2,12,0.494,5,3,37,45.7,29,40,14,0.149,13,0,0,0
1670644551,46,15,0,8,0.224,2,5,71,46.2,20.5,40,15,0.057,6,0,0,0
1670644552,46,15,2,11,0.456,6,4,40,44.8,27.2,40,15,0.097,14,0,0,0
1670644553,46,15,2,13,0.448,6,3,33,45.3,30,40,15,0.138,16,0,0,0
1670644554,46,15,0,20,0.333,5,1,16,44.2,23.6,40,15,0.074,11,0,0,0
1670644555,46,15,2,16,0.949,10,4,28,46.5,35.4,40,16,0.223,20,0,0,0
1670644556,46,15,0,15,0.885,9,4,30,45,29.9,40,14,0.187,20,0,0,0
1670644557,46,15,2,14,0.583,7,4,36,45.1,23.8,40,14,0.122,13,0,0,0
1670644558,46,15,0,16,0.468,6,2,25,45.9,28.8,40,16,0.144,16,0,0,0
1670644559,46,15,2,16,0.321,5,2,28,44.9,23.1,40,15,0.071,11,0,0,0
1670644560,46,15,0,21,0.793,11,0,0,45.9,30.9,40,16,0.192,24,0,0,0
1670644561,46,15,2,17,1.2,13,4,23,45.6,28.9,40,14,0.155,23,0,0,0
1670644562,46,15,2,20,0.326,5,0,0,46.8,21.7,40,16,0.09,10,0,0,0
1670644563,46,15,0,14,0.787,10,5,33,45.6,29.5,40,16,0.172,23,0,0,0
1670644564,46,15,2,16,0.663,10,3,23,46.1,30.4,40,15,0.159,19,0,0,0
1670644565,46,15,0,0,0.507,8,0,0,45.3,22,40,15,0.094,14,0,0,0
1670644566,46,15,2,20,0.255,4,0,0,45.5,21,40,14,0.068,9,0,0,0
1670644567,46,15,2,14,0.511,7,4,36,45.4,27,40,16,0.139,18,0,0,0
1670644568,46,15,0,20,0.399,6,0,0,44.6,26.3,40,14,0.096,13,0,0,0
1670644569,46,15,2,21,1.1,16,0,0,46.8,32.2,40,16,0.267,32,0,0,0
1670644570,46,15,0,13,1.3,9,8,47,46.1,31.7,40,15,0.176,18,0,0,0
1670644571,46,15,2,11,0.344,3,4,57,45.6,21.6,40,15,0.094,9,0,0,0
1670644572,46,15,0,20,0.515,7,0,0,46.3,28.1,40,16,0.156,15,0,0,0
1670644573,46,15,2,20,0.34,5,0,0,44.4,22,40,14,0.074,11,0,0,0
1670644574,46,15,0,12,0.503,7,4,36,45.1,28,40,15,0.137,18,0,0,0
1670644575,46,15,2,19,0.762,12,0,0,46.4,28.3,40,16,0.163,21,0,0,0
1670644576,46,15,2,15,0.59,8,4,33,45.4,27.5,40,14,0.137,18,0,0,0
1670644577,46,15,0,13,0.587,8,4,33,45.3,26.2,40,13,0.13,16,0,0,0
1670644578,46,15,2,20,0.692,10,0,0,46.2,28.6,40,15,0.155,19,0,0,0
1670644579,46,15,0,20,0.718,11,0,0,45.5,28,40,15,0.156,20,0,0,0
1670644580,46,15,2,20,0.526,8,0,0,45.7,27.1,40,14,0.151,17,0,0,0
1670644581,46,15,2,20,0.319,5,0,0,45.1,23.8,40,16,0.071,11,0,0,0
1670644582,46,15,0,20,1.1,17,0,0,46.4,32.2,40,16,0.245,29,0,0,0
1670644583,46,15,2,14,0.458,6,2,25,44.8,24.4,40,14,0.087,13,0,0,0
1670644584,46,15,0,14,0.731,10,6,37,45.8,30.8,40,15,0.174,22,0,0,0
1670644585,46,15,2,17,0.907,13,4,23,46.2,32.2,40,15,0.203,23,0,0,0
1670644586,46,15,2,21,0.465,7,0,0,45.2,24.3,40,15,0.086,13,0,0,0
1670644587,46,15,0,17,1.1,14,4,22,46.1,34.5,40,15,0.238,30,0,0,0
1670644588,46,15,2,16,0.524,7,1,12,44.6,22.4,40,14,0.073,10,0,0,0
1670644589,46,15,0,13,0.5,7,4,36,45.1,25.2,40,14,0.09,12,0,0,0
1670644590,46,15,2,14,0.4,5,3,37,45.4,21.6,40,16,0.086,10,0,0,0
1670644591,46,15,0,13,0.646,8,4,33,46.3,25.5,40,16,0.154,15,0,0,0
1670644592,46,15,2,14,0.931,12,4,25,45.4,30.7,40,15,0.18,24,0,0,0
1670644593,46,15,2,20,0.564,8,0,0,46.4,27.8,40,16,0.15,15,0,0,0
1670644594,46,15,0,13,0.874,11,8,42,45.5,32,40,14,0.171,24,0,0,0
1670644595,46,15,2,22,1.6,15,0,0,45.7,34.5,40,14,0.28,35,0,0,0
1670644596,46,15,0,7,0.644,6,14,70,44.7,32.4,40,12,0.079,13,0,0,0
1670644597,46,15,2,18,0.314,5,2,28,46,23.9,40,15,0.091,12,0,0,0
1670644598,46,15,2,20,0.814,12,0,0,45.4,30,40,16,0.175,23,0,0,0
1670644599,46,15,0,16,0.663,9,4,30,45.8,29.1,40,14,0.161,19,0,0,0
1670644600,46,15,2,0,0.599,7,0,0,44.7,22.1,40,14,0.094,11,0,0,0
1670644601,46,15,0,11,0.426,4,4,50,44.8,22.6,40,14,0.062,6,0,0,0
1670644602,46,15,2,20,0.689,9,0,0,46,30,40,15,0.166,18,0,0,0
1670644603,46,15,0,14,0.574,8,4,33,45.7,23.5,40,14,0.118,15,0,0,0
1670644604,46,15,2,9,0.451,5,8,61,45.4,27.9,40,15,0.133,17,0,0,0
1670644605,46,15,0,0,0.515,8,0,0,45.8,23,40,16,0.092,12,0,0,0
1670644606,46,15,2,20,0.612,9,0,0,45.7,26.4,40,15,0.144,15,0,0,0
1670644607,46,15,2,20,0.826,13,0,0,45.5,28.5,40,14,0.159,24,0,0,0
1670644608,46,15,0,16,0.79,11,4,26,46.1,29.4,40,15,0.193,23,0,0,0
1670644609,46,15,2,19,0.738,11,0,0,46,27.2,40,15,0.137,18,0,0,46
1670644610,46,15,0,11,0.573,7,8,53,45.5,27.7,40,15,0.135,18,0,0,0
1670644611,46,15,2,19,0.869,13,0,0,46.1,32.4,40,15,0.222,27,0,0,0
1670644612,46,15,2,20,0.856,13,0,0,46,29.6,40,16,0.148,20,0,0,0
1670644613,46,15,0,16,0.782,11,4,26,45.7,29.9,40,15,0.191,23,0,0,0
1670644614,46,15,2,16,0.453,6,1,14,45.2,22.2,40,14,0.097,13,0,0,0
1670644615,46,15,0,14,0.708,10,7,41,45.5,31.4,40,15,0.169,23,0,0,0
1670644616,46,15,2,15,0.715,10,4,28,45.3,28.6,40,14,0.157,20,0,0,0
1670644617,46,15,2,20,0.459,7,0,0,46.2,24.8,40,16,0.119,14,0,0,0
1670644618,46,15,0,13,0.971,13,8,38,45.6,33.2,40,14,0.185,25,0,0,0
1670644619,46,15,2,20,0.444,7,0,0,45.9,26.1,40,16,0.114,15,0,0,0
1670644620,46,15,0,15,0.6,6,4,40,45.7,23.4,40,15,0.136,16,0,0,0
1670644621,46,15,2,8,0.558,6,11,64,45.5,26.9,40,15,0.117,15,0,0,0
1670644622,46,15,2,11,0.311,4,5,55,44.7,22.5,40,13,0.067,9,0,0,0
1670644623,46,15,0,16,1.1,16,2,11,46.1,33.5,40,15,0.234,29,0,0,0
1670644624,46,15,2,12,0.444,6,6,50,45.7,25.8,40,15,0.105,14,0,0,0
1670644625,46,15,2,12,0.511,7,4,36,45.1,25.6,40,14,0.092,12,0,0,0
1670644626,46,15,0,19,0.738,11,0,0,45.2,28.9,40,15,0.153,21,0,0,0
1670644627,46,15,2,13,0.503,7,4,36,45.9,27,40,15,0.091,12,0,0,0
1670644628,46,15,0,15,0.684,9,4,30,46.2,29.6,40,16,0.147,16,0,0,0
1670644629,46,15,2,21,1.1,14,0,0,45.6,32.1,40,14,0.219,30,0,0,0
1670644630,46,15,0,15,1.2,10,4,28,45.1,27.9,40,15,0.135,15,0,0,0
1670644631,46,15,2,11,0.498,4,5,55,46.2,27.8,40,14,0.125,11,0,0,0
1670644632,46,15,0,11,0.365,5,3,37,45.1,26.1,40,16,0.105,13,0,0,0
1670644633,46,15,2,9,0.439,5,6,54,45.8,29,40,16,0.116,15,0,0,0
1670644634,46,15,2,10,0.32,4,6,60,44.7,24.8,40,15,0.094,12,0,0,0
1670644635,46,15,0,19,1,15,1,6,46.1,32.5,40,15,0.241,28,0,0,0
1670644636,46,15,2,16,0.455,7,3,30,45.1,25.9,40,14,0.086,15,0,0,0
1670644637,46,15,0,14,1,14,8,36,45.8,32.6,40,15,0.234,29,0,0,0
1670644638,46,15,2,15,0.666,9,4,30,45.5,30.8,40,15,0.137,18,0,0,0
1670644639,46,15,2,20,0.9,14,0,0,46.2,29,40,16,0.192,24,0,0,0
1670644640,46,15,0,14,0.683,10,4,28,45,27.8,40,14,0.15,20,0,0,0
1670644641,46,15,2,20,0.515,8,0,0,44.8,22.5,40,14,0.092,12,0,0,0
1670644642,46,15,0,11,0.514,6,8,57,45.3,26.4,40,15,0.094,12,0,0,0
1670644643,46,15,2,15,0.533,7,4,36,45.9,27.8,40,15,0.122,14,0,0,0
1670644644,46,15,2,19,0.919,14,0,0,45.3,30.9,40,14,0.185,25,0,0,0
1670644645,46,15,0,15,0.697,10,4,28,45.7,27.4,40,15,0.163,21,0,0,0
1670644646,46,15,2,21,1.3,14,0,0,46.2,33.1,40,14,0.247,30,0,0,0
1670644647,46,15,0,12,1.2,12,8,40,45.5,25.5,40,14,0.131,22,0,0,0
1670644648,46,15,2,10,0.25,3,4,57,45.5,23.8,40,14,0.068,9,0,0,0
1670644649,46,15,2,14,0.527,7,4,36,45.7,28.9,40,15,0.144,17,0,0,0
1670644650,46,15,0,16,0.946,13,4,23,45.6,32.2,40,15,0.192,25,0,0,0
1670644651,46,15,2,13,0.707,10,4,28,45.7,29.5,40,15,0.155,20,0,0,0
1670644652,46,15,0,14,0.387,5,4,44,45.8,25.6,40,15,0.092,11,0,0,0
1670644653,46,15,2,20,0.704,11,0,0,45.6,27.4,40,15,0.168,23,0,0,0
1670644654,46,15,2,22,1.4,16,0,0,45.8,33.8,40,15,0.229,32,0,0,0
1670644655,46,15,0,14,0.465,6,4,40,47.2,21.6,40,15,0.092,10,0,0,14
1670644656,46,15,2,13,0.446,6,4,40,44.4,25.1,40,14,0.095,14,0,0,0
1670644657,46,15,0,20,0.449,7,0,0,45.3,29.1,40,15,0.138,17,0,0,0
1670644658,46,15,2,20,0.387,6,0,0,45.7,23.6,40,15,0.09,11,0,0,0
1670644659,46,15,2,20,1.1,16,0,0,45.7,33.4,40,14,0.227,28,0,0,0
1670644660,46,15,0,20,0.399,6,0,0,45,21.7,40,13,0.097,15,0,0,0
1670644661,46,15,2,20,0.523,8,0,0,45.7,22.7,40,14,0.131,15,0,0,0
1670644662,46,15,0,19,1.7,18,2,10,45.4,36.2,40,14,0.267,36,0,0,0
1670644663,46,15,2,7,0.444,5,10,66,44.7,29.7,40,12,0.078,14,0,0,0
1670644664,46,15,2,0,0.327,5,0,0,46.3,24,40,15,0.092,11,0,0,0
1670644665,46,15,0,20,0.446,7,0,0,45.2,24.5,40,16,0.116,16,0,0,0
1670644666,46,15,2,20,0.442,7,0,0,45.2,26.4,40,16,0.136,17,0,0,0
1670644667,46,15,2,20,0.738,11,0,0,45.6,27.2,40,14,0.15,20,0,0,0
1670644668,46,15,0,20,0.726,11,0,0,45.7,30.9,40,15,0.168,21,0,0,0
1670644669,46,15,2,20,0.677,10,0,0,46,28.5,40,15,0.163,19,0,0,14
1670644670,46,15,0,16,0.7,10,4,28,45,27.7,40,14,0.133,19,0,0,0
1670644671,46,15,2,19,0.634,10,0,0,45.9,31.5,40,16,0.16,21,0,0,244
1670644672,46,15,2,20,0.616,9,0,0,46.6,25.1,40,16,0.125,14,0,0,0
1670644673,46,15,0,12,0.448,6,4,40,44.4,23.2,40,13,0.072,11,0,0,0
1670644674,46,15,2,12,0.904,12,7,36,46.1,30.8,40,16,0.193,24,0,0,0
1670644675,46,15,0,13,0.644,8,7,46,45.5,31.3,40,14,0.156,19,0,0,0
1670644676,46,15,2,16,0.314,5,2,28,45,25.9,40,15,0.091,12,0,0,0
1670644677,46,15,2,20,1.1,17,0,0,45.3,33.3,40,14,0.22,30,0,0,0
1670644678,46,15,0,21,0.718,10,0,0,46,27.3,40,15,0.145,18,0,0,0
1670644679,46,15,2,11,0.535,6,8,57,45.9,26.8,40,15,0.122,14,0,0,0
1670644680,46,15,0,10,0.327,4,4,50,44.3,24.3,40,14,0.074,11,0,0,0
1670644681,46,15,2,13,0.919,12,8,40,46,33.9,40,15,0.197,25,0,0,0
1670644682,46,15,2,20,0.529,8,0,0,45.9,23.1,40,14,0.106,12,0,0,0
1670644683,46,15,0,20,0.397,6,0,0,45.3,21.1,40,15,0.093,11,0,0,0
1670644684,46,15,2,17,1.1,15,2,11,45.9,32.4,40,15,0.223,28,0,0,0
1670644685,46,15,0,17,0.711,11,2,15,45.7,28.5,40,15,0.146,20,0,0,0
1670644686,46,15,2,14,0.723,10,4,28,45.5,31.5,40,15,0.173,23,0,0,0
1670644687,46,15,2,19,1.5,16,2,11,45.7,34.3,40,14,0.27,35,0,0,0
1670644688,46,15,0,10,0.435,6,6,50,44.9,21.6,40,12,0.071,11,0,0,0
1670644689,46,15,2,13,0.458,6,4,40,46.2,30.3,40,15,0.141,16,0,0,0
1670644690,46,15,0,0,0.451,5,0,0,45.1,20.8,40,15,0.068,8,0,0,0
1670644691,46,15,2,20,0.451,5,0,0,45.3,24,40,15,0.093,7,0,0,0
1670644692,46,15,0,20,0.875,12,0,0,45.3,29.8,40,14,0.192,24,0,0,0
1670644693,46,15,2,20,0.331,5,0,0,45.8,22.9,40,16,0.093,11,0,0,0
1670644694,46,15,0,13,0.453,6,4,40,44.9,25.8,40,15,0.12,16,0,0,0
1670644695,46,15,2,19,0.81,12,0,0,46,30.5,40,15,0.173,21,0,0,0
1670644696,46,15,2,11,0.567,7,8,53,45.4,26.9,40,15,0.134,18,0,0,0
1670644697,46,15,0,20,0.681,10,0,0,46.3,31.4,40,16,0.169,19,0,0,0
1670644698,46,15,2,15,0.79,11,4,26,45.3,29,40,14,0.166,23,0,0,0
1670644699,46,15,0,20,0.465,7,0,0,45.3,25.4,40,15,0.119,15,0,0,0
1670644700,46,15,2,20,0.515,8,0,0,46.2,24.5,40,15,0.128,17,0,0,0
1670644701,46,15,2,10,0.644,8,8,50,45.7,29.3,40,14,0.146,18,0,0,0
1670644702,46,15,0,20,0.927,14,0,0,46.1,33.1,40,15,0.22,27,0,0,0
1670644703,46,15,2,9,0.576,7,8,53,45.6,26.2,40,15,0.107,14,0,0,46
1670644704,46,15,0,16,1,13,4,23,46.1,34.4,40,16,0.229,29,0,0,236
1670644705,46,15,2,15,1.2,13,7,35,46.3,29.6,40,14,0.259,31,0,0,0
1670644706,46,15,2,20,0.456,7,1,12,44.8,19.1,40,15,0.072,11,0,0,0
1670644707,46,15,0,10,0.496,6,8,57,44.9,25.9,40,14,0.091,12,0,0,0
1670644708,46,15,2,13,0.511,7,4,36,45.2,25.7,40,14,0.092,12,0,0,0
1670644709,46,15,0,15,0.583,8,4,33,45.7,23.3,40,14,0.129,16,0,0,0
1670644710,46,15,2,0,0.517,6,7,53,46.4,27.8,40,17,0.094,11,0,0,0
1670644711,46,15,2,12,0.442,6,4,40,45.7,25.3,40,14,0.089,11,0,0,0
1670644712,46,15,0,14,0.49,7,4,36,45,25.2,40,15,0.091,13,0,0,0
1670644713,46,15,2,20,0.416,6,1,14,44.9,20.2,40,13,0.073,9,0,0,0
1670644714,46,15,0,21,0.456,7,0,0,45.1,24.6,40,16,0.095,12,0,0,0
1670644715,46,15,2,12,0.883,8,8,50,46,32.5,40,16,0.154,17,0,0,0
1670644716,46,15,2,13,0.446,6,4,40,44.6,27.4,40,14,0.117,16,0,0,0
1670644717,46,15,0,12,0.524,7,3,30,45.8,27.5,40,15,0.094,11,0,0,0
1670644718,46,15,2,12,0.495,7,5,41,45.3,24.8,40,15,0.089,12,0,0,0
1670644719,46,15,0,20,0.458,7,0,0,46.8,20.9,40,14,0.09,10,0,0,0
1670644720,46,15,2,16,0.516,7,1,12,45,23.7,40,15,0.072,10,0,0,0
1670644721,46,15,2,13,0.731,10,7,41,45.8,31.3,40,15,0.174,23,0,0,0
1670644722,46,15,0,20,0.806,12,0,0,45.9,31.7,40,15,0.186,22,0,0,0
1670644723,46,15,2,9,0.57,7,8,53,45.7,26,40,15,0.106,14,0,0,0
1670644724,46,15,0,21,0.903,12,0,0,46.1,30.1,40,15,0.206,26,0,0,0
1670644725,46,15,2,16,1.2,12,4,25,45.2,29.6,40,13,0.167,24,0,0,0
1670644726,46,15,2,20,0.329,5,0,0,45,19.4,40,14,0.069,9,0,0,0
1670644727,46,15,0,20,0.529,8,0,0,45.6,28,40,16,0.142,17,0,0,0
1670644728,46,15,2,20,0.383,6,0,0,45.5,19.8,40,15,0.09,12,0,0,256
1670644729,46,15,0,20,0.449,7,0,0,45.6,23.4,40,15,0.105,13,0,0,0
1670644730,46,15,2,20,0.856,13,0,0,45.5,31.1,40,14,0.195,25,0,0,0
1670644731,46,15,2,20,0.397,6,0,0,45.2,26.3,40,14,0.093,12,0,0,256
1670644732,46,15,0,16,0.7,10,4,28,45.7,29.2,40,15,0.168,22,0,0,0
1670644733,46,15,2,16,1.2,14,4,22,46,34.4,40,15,0.221,28,0,0,0
1670644734,46,15,0,20,0.471,7,0,0,46.4,22.6,40,15,0.092,10,0,0,0
1670644735,46,15,2,16,0.957,13,4,23,46.1,28.5,40,15,0.219,26,0,0,0
1670644736,46,15,2,20,0.324,5,0,0,44.6,20.8,40,12,0.069,10,0,0,0
1670644737,46,15,0,12,0.448,6,4,40,45.8,29,40,16,0.138,16,0,0,0
1670644738,46,15,2,20,0.324,5,0,0,45.1,22.8,40,16,0.072,11,0,0,0
1670644739,46,15,0,10,0.514,6,8,57,45.3,25.5,40,15,0.094,12,0,0,0
1670644740,46,15,2,20,0.52,8,0,0,45.5,23.6,40,15,0.093,12,0,0,0
1670644741,46,15,2,12,0.511,7,4,36,45.3,27,40,15,0.116,15,0,0,0
