Time,Number,Longitude,Latitude,Altitude,Voltage,Battery Level,Fix,Number of Satellites,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps],Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB],UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%],eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670644558,394,-78.6969781,35.726935,50.003,12.193,30,6,10,4,400,401,0.00424,0.0347,5,400,401,0,0,1,0.00283,0,1,-19,19,6.1,10,40,0.7,0.456,40,2.6,16,0,0.056,40,46,15,0,16,0.468,6,2,25,45.9,28.8,40,16,0.144,16,0,0,0
1670644559,395,-78.6969775,35.7268908,50.004,12.193,30,6,10,4,401,402,0.00848,0.0695,5,401,402,0.0792,0.649,2,0.00283,0,1,-19,19,5,10,40,0.6,0.265,57,2.6,14,69,0.032,57,46,15,2,16,0.321,5,2,28,44.9,23.1,40,15,0.071,11,0,0,0
1670644560,396,-78.6969768,35.7268466,50.006,12.193,30,6,10,4,402,403,0.0099,0.0811,5,402,403,0,0,2,0.00283,0,1,-19,19,5.1,17,40,1,0.518,0,2.6,16,0,0.059,0,46,15,0,21,0.793,11,0,0,45.9,30.9,40,16,0.192,24,0,0,0
1670644561,397,-78.6969762,35.7268024,50.005,12.193,30,6,10,4,403,404,0.0297,0.243,5,403,404,0,0,1,0.00424,0,1,-19,19,5.1,21,40,1,1.3,0,2.6,15,0,0.206,0,46,15,2,17,1.2,13,4,23,45.6,28.9,40,14,0.155,23,0,0,0
1670644562,398,-78.6969755,35.7267582,50.003,12.193,30,6,10,4,404,405,0.00566,0.0463,5,404,405,0,0,2,0.00283,0,1,-19,19,2,13,40,0.7,0.575,36,2.6,13,0,0.075,36,46,15,2,20,0.326,5,0,0,46.8,21.7,40,16,0.09,10,0,0,0
1670644563,399,-78.6969749,35.726714,50.002,12.193,29,6,10,4,405,406,0.0099,0.0811,5,405,406,0,0,2,0.00283,0,1,-19,19,6.1,10,40,0.7,0.433,40,2.6,16,0,0.054,40,46,15,0,14,0.787,10,5,33,45.6,29.5,40,16,0.172,23,0,0,0
1670644564,400,-78.6969742,35.7266698,50,12.193,29,6,10,4,406,407,0.0156,0.127,5,406,407,0,0,1,0.00424,0,1,-19,19,3.1,15,40,0.8,0.803,26,2.6,15,115,0.17,26,46,15,2,16,0.663,10,3,23,46.1,30.4,40,15,0.159,19,0,0,0
1670644565,401,-78.6969735,35.7266256,50,12.193,29,6,10,4,407,408,0.00848,0.0695,5,407,408,0.0834,0.684,2,0.00424,0,1,-19,19,8.9,17,40,1,0.597,0,2.6,14,69,0.127,0,46,15,0,0,0.507,8,0,0,45.3,22,40,15,0.094,14,0,0,0
1670644566,402,-78.6969728,35.7265814,49.999,12.193,29,6,10,4,408,409,0.00424,0.0347,5,408,409,0,0,2,0.00283,0,1,-19,19,6.2,16,40,1,0.38,0,2.6,15,57,0.052,0,46,15,2,20,0.255,4,0,0,45.5,21,40,14,0.068,9,0,0,0
1670644567,403,-78.6969721,35.7265372,50.002,12.193,29,6,10,4,409,410,0.00848,0.0695,5,409,410,0,0,2,0.00141,0,1,-19,19,5.2,10,40,0.7,0.437,40,2.6,16,0,0.055,40,46,15,2,14,0.511,7,4,36,45.4,27,40,16,0.139,18,0,0,0
1670644568,404,-78.6969714,35.7264931,50.001,12.193,28,6,10,4,410,411,0.00424,0.0347,5,410,411,0,0,1,0.00283,0,1,-19,19,4.3,17,40,1,0.453,0,2.6,16,57,0.055,0,46,15,0,20,0.399,6,0,0,44.6,26.3,40,14,0.096,13,0,0,0
1670644569,405,-78.6969707,35.726449,49.999,12.193,28,6,10,4,411,412,0.0198,0.162,5,411,412,0,0,2,0.00283,0,1,-19,19,9.2,19,40,1,0.732,0,2.6,14,0,0.151,0,46,15,2,21,1.1,16,0,0,46.8,32.2,40,16,0.267,32,0,0,0
1670644570,406,-78.69697,35.7264049,49.999,12.193,28,6,10,4,412,413,0.0226,0.185,5,412,413,0,0,0,0.00707,0,1,-19,19,2.9,21,40,1,1.5,6,2.6,15,103,0.235,6,46,15,0,13,1.3,9,8,47,46.1,31.7,40,15,0.176,18,0,0,0
1670644571,407,-78.6969693,35.7263607,49.998,12.193,28,6,10,4,413,414,0.00707,0.0579,5,413,414,0,0,2,0.00424,0,1,-19,19,8.6,12,40,0.7,0.628,61,2.6,14,57,0.167,61,46,15,2,11,0.344,3,4,57,45.6,21.6,40,15,0.094,9,0,0,0
1670644572,408,-78.6969686,35.7263166,49.997,12.193,28,6,10,4,414,415,0.00424,0.0347,5,414,415,0,0,2,0.00283,0,1,-19,19,7,16,40,0.9,0.433,37,2.6,14,0,0.045,37,46,15,0,20,0.515,7,0,0,46.3,28.1,40,16,0.156,15,0,0,0
1670644573,409,-78.696968,35.7262724,49.997,12.193,28,6,10,4,415,416,0.00848,0.0695,5,415,416,0.0792,0.649,2,0.00283,0,1,-19,19,5.2,17,40,1,0.273,0,2.6,16,0,0.053,0,46,15,2,20,0.34,5,0,0,44.4,22,40,14,0.074,11,0,0,0
1670644574,410,-78.6969673,35.7262283,49.998,12.193,27,6,10,4,416,417,0.00707,0.0579,5,416,417,0,0,2,0.00141,0,1,-19,19,5.8,17,40,1,0.52,0,2.6,15,0,0.059,0,46,15,0,12,0.503,7,4,36,45.1,28,40,15,0.137,18,0,0,0
1670644575,411,-78.6969666,35.7261842,49.999,12.193,27,6,10,4,417,418,0.0127,0.104,5,417,418,0,0,1,0.00424,0,1,-19,19,4.7,13,40,0.7,0.443,40,2.6,16,57,0.064,40,46,15,2,19,0.762,12,0,0,46.4,28.3,40,16,0.163,21,0,0,0
1670644576,412,-78.696966,35.7261401,50,12.193,27,6,10,4,418,419,0.0141,0.116,5,418,419,0,0,2,0.00283,0,1,-19,19,7.7,15,40,0.8,0.973,22,2.6,15,0,0.228,22,46,15,2,15,0.59,8,4,33,45.4,27.5,40,14,0.137,18,0,0,0
1670644577,413,-78.6969653,35.726096,50,12.193,27,6,10,4,419,420,0.0099,0.0811,5,419,420,0,0,2,0.00283,0,1,-19,19,8.6,10,40,0.7,0.456,40,2.6,15,0,0.054,40,46,15,0,13,0.587,8,4,33,45.3,26.2,40,13,0.13,16,0,0,0
1670644578,414,-78.6969647,35.7260519,50.001,12.193,27,6,10,4,420,421,0.0113,0.0927,5,420,421,0,0,1,0.00424,0,1,-19,19,5.1,18,40,1,0.534,0,2.6,15,57,0.087,0,46,15,2,20,0.692,10,0,0,46.2,28.6,40,15,0.155,19,0,0,0
1670644579,415,-78.6969639,35.7260079,50.002,12.193,26,6,10,4,421,422,0.0141,0.116,5,421,422,0,0,2,0.00283,0,1,-19,19,3.3,18,40,1,1,0,2.6,15,0,0.238,0,46,15,0,20,0.718,11,0,0,45.5,28,40,15,0.156,20,0,0,0
1670644580,416,-78.6969632,35.7259638,50.005,12.193,26,6,10,4,422,423,0.00424,0.0347,5,422,423,0,0,1,0.00283,0,1,-19,19,5.7,15,40,1,0.442,0,2.6,16,0,0.053,0,46,15,2,20,0.526,8,0,0,45.7,27.1,40,14,0.151,17,0,0,0
1670644581,417,-78.6969626,35.7259198,50.005,12.193,26,6,10,4,423,424,0.0099,0.0811,5,423,424,0.0792,0.649,2,0.00283,0,1,-19,19,5.6,18,40,1,0.331,0,2.6,13,0,0.053,0,46,15,2,20,0.319,5,0,0,45.1,23.8,40,16,0.071,11,0,0,0
1670644582,418,-78.6969619,35.7258757,50.004,12.193,26,6,10,4,424,425,0.0113,0.0927,5,424,425,0,0,2,0.00283,0,1,-19,19,4.3,18,40,1,0.847,0,2.6,15,0,0.169,0,46,15,0,20,1.1,17,0,0,46.4,32.2,40,16,0.245,29,0,0,0
1670644583,419,-78.6969612,35.7258316,50.004,12.193,26,6,10,4,425,426,0.0141,0.116,5,425,426,0,0,1,0.00283,0,1,-19,19,7.9,18,40,1,0.718,0,2.6,14,57,0.145,0,46,15,2,14,0.458,6,2,25,44.8,24.4,40,14,0.087,13,0,0,0
1670644584,420,-78.6969605,35.7257875,50.004,12.193,26,6,10,4,426,427,0.0156,0.127,5,426,427,0,0,2,0.00424,0,1,-19,19,9,11,40,0.6,0.332,50,2.6,14,69,0.032,50,46,15,0,14,0.731,10,6,37,45.8,30.8,40,15,0.174,22,0,0,0
1670644585,421,-78.6969598,35.7257435,50.005,12.193,25,6,10,4,427,428,0.0099,0.0811,5,427,428,0,0,1,0.00424,0,1,-19,19,5.1,15,40,0.8,1.1,26,2.6,16,57,0.248,26,46,15,2,17,0.907,13,4,23,46.2,32.2,40,15,0.203,23,0,0,0
1670644586,422,-78.6969591,35.7256994,50.005,12.193,25,6,10,4,428,429,0.0141,0.116,5,428,429,0,0,2,0.00283,0,1,-19,19,4.9,16,40,0.8,0.66,23,2.6,14,137,0.148,23,46,15,2,21,0.465,7,0,0,45.2,24.3,40,15,0.086,13,0,0,0
1670644587,423,-78.6969584,35.7256554,50.008,12.193,25,6,10,4,429,430,0.0212,0.174,5,429,430,0.0778,0.637,1,0.00566,0,1,-19,19,6.3,20,40,1,0.975,0,2.6,15,103,0.172,0,46,15,0,17,1.1,14,4,22,46.1,34.5,40,15,0.238,30,0,0,0
1670644588,424,-78.6969578,35.7256114,50.006,12.193,25,6,10,4,430,431,0.0099,0.0811,5,430,431,0,0,2,0.00283,0,1,-19,19,7.1,13,40,0.7,0.616,33,2.6,14,0,0.089,33,46,15,2,16,0.524,7,1,12,44.6,22.4,40,14,0.073,10,0,0,0
1670644589,425,-78.6969571,35.7255675,50.003,12.193,25,6,10,4,431,432,0.00848,0.0695,5,431,432,0,0,2,0.00283,0,1,-19,19,2.2,10,40,0.7,0.442,40,2.6,14,69,0.052,40,46,15,0,13,0.5,7,4,36,45.1,25.2,40,14,0.09,12,0,0,0
1670644590,426,-78.6969565,35.7255235,50,12.193,24,6,10,4,432,433,0.00848,0.0695,5,432,433,0,0,2,0.00283,0,1,-19,19,10,12,40,0.7,0.59,36,2.6,15,0,0.06,36,46,15,2,14,0.4,5,3,37,45.4,21.6,40,16,0.086,10,0,0,0
1670644591,427,-78.6969559,35.7254795,50.002,12.193,24,6,10,4,433,434,0.00424,0.0348,5,433,434,0,0,2,0.00283,0,1,-19,19,7.6,12,40,0.7,0.583,36,2.6,16,0,0.058,36,46,15,0,13,0.646,8,4,33,46.3,25.5,40,16,0.154,15,0,0,0
1670644592,428,-78.6969552,35.7254356,50.003,12.193,24,6,10,4,434,435,0.0212,0.174,5,434,435,0,0,1,0.00424,0,1,-19,19,5.4,18,40,1,0.692,0,2.6,14,0,0.153,0,46,15,2,14,0.931,12,4,25,45.4,30.7,40,15,0.18,24,0,0,0
1670644593,429,-78.6969546,35.7254026,50.002,12.193,24,6,10,4,435,436,0.00424,0.0347,5,435,436,0,0,1,0.00283,0,1,-19,19,5.9,13,40,0.8,0.775,28,2.6,15,0,0.158,28,46,15,2,20,0.564,8,0,0,46.4,27.8,40,16,0.15,15,0,0,0
1670644594,430,-78.6969538,35.7253477,50.003,12.193,24,6,10,4,436,437,0.0212,0.174,5,436,437,0.0778,0.637,2,0.00424,0,1,-19,19,7.4,14,40,0.8,0.711,30,2.6,15,0,0.159,30,46,15,0,13,0.874,11,8,42,45.5,32,40,14,0.171,24,0,0,0
1670644595,431,-78.6969533,35.7253147,50.004,12.193,24,6,10,4,437,438,0.024,0.197,5,437,438,0,0,1,0.00424,0,1,-19,19,3.3,16,40,0.8,0.943,25,2.6,16,0,0.218,25,46,15,2,22,1.6,15,0,0,45.7,34.5,40,14,0.28,35,0,0,0
1670644596,432,-78.6969524,35.7252598,50.003,12.193,23,6,10,4,438,439,0.017,0.139,5,438,439,0,0,1,0.00424,0,1,-19,19,3.3,12,40,0.6,1.6,46,2.6,13,69,0.18,46,46,15,0,7,0.644,6,14,70,44.7,32.4,40,12,0.079,13,0,0,0
1670644597,433,-78.6969518,35.7252158,50.002,12.193,23,6,10,4,439,440,0.00848,0.0695,5,439,440,0,0,4,0.00283,0,1,-19,19,5.8,11,40,0.6,0.256,57,2.6,14,77,0.054,57,46,15,2,18,0.314,5,2,28,46,23.9,40,15,0.091,12,0,0,0
1670644598,434,-78.6969513,35.7251828,50.002,12.193,23,6,10,4,440,441,0.0099,0.0811,5,440,441,0,0,2,0.00283,0,1,-19,19,5.9,17,40,1,0.515,0,2.6,14,0,0.059,0,46,15,2,20,0.814,12,0,0,45.4,30,40,16,0.175,23,0,0,0
1670644599,435,-78.6969506,35.7251389,50.002,12.193,23,6,10,4,441,442,0.0156,0.127,5,441,442,0.0806,0.661,1,0.00424,0,1,-19,19,3.3,19,40,1,0.738,0,2.6,15,69,0.147,0,46,15,0,16,0.663,9,4,30,45.8,29.1,40,14,0.161,19,0,0,0
1670644600,436,-78.69695,35.725095,49.999,12.193,23,6,10,4,442,443,0.00848,0.0695,5,442,443,0,0,2,0.00283,0,1,-19,19,4.2,13,40,0.8,0.718,30,2.6,14,0,0.163,30,46,15,2,0,0.599,7,0,0,44.7,22.1,40,14,0.094,11,0,0,0
1670644601,437,-78.6969492,35.725051,50.001,12.193,23,6,10,4,443,444,0.00424,0.0348,5,443,444,0,0,1,0.00283,0,1,-19,19,4.5,18,40,1,0.43,0,2.6,16,0,0.034,0,46,15,0,11,0.426,4,4,50,44.8,22.6,40,14,0.062,6,0,0,0
1670644602,438,-78.6969485,35.7250071,50.001,12.193,22,6,10,4,444,445,0.00848,0.0695,5,444,445,0,0,2,0.00283,0,1,-19,19,5.6,10,40,0.7,0.594,40,2.6,14,0,0.07,40,46,15,2,20,0.689,9,0,0,46,30,40,15,0.166,18,0,0,0
1670644603,439,-78.6969478,35.7249632,50,12.193,22,6,10,4,445,446,0.0113,0.0927,5,445,446,0,0,1,0.00283,0,1,-19,19,4.4,18,40,1,0.692,0,2.6,15,137,0.152,0,46,15,0,14,0.574,8,4,33,45.7,23.5,40,14,0.118,15,0,0,0
1670644604,440,-78.6969471,35.7249193,49.999,12.193,22,6,10,4,446,447,0.0099,0.0811,5,446,447,0,0,2,0.00283,0,1,-19,19,1.5,8,40,0.5,0.517,57,2.6,14,0,0.079,57,46,15,2,9,0.451,5,8,61,45.4,27.9,40,15,0.133,17,0,0,0
1670644605,441,-78.6969464,35.7248755,49.999,12.193,22,6,10,4,447,448,0.00848,0.0695,5,447,448,0,0,2,0.00283,0,1,-19,19,3.5,12,40,0.7,0.519,36,2.6,16,0,0.056,36,46,15,0,0,0.515,8,0,0,45.8,23,40,16,0.092,12,0,0,0
1670644606,442,-78.6969457,35.7248316,50.001,12.193,22,6,10,4,448,449,0.00424,0.0347,5,448,449,0,0,1,0.00283,0,1,-19,19,6,17,40,1,0.463,0,2.6,15,0,0.051,0,46,15,2,20,0.612,9,0,0,45.7,26.4,40,15,0.144,15,0,0,0
1670644607,443,-78.6969451,35.7247877,50.002,12.193,21,6,10,4,449,450,0.0212,0.174,5,449,450,0.0806,0.661,2,0.00424,0,1,-19,19,6.6,19,40,1,0.727,0,2.6,15,0,0.148,0,46,15,2,20,0.826,13,0,0,45.5,28.5,40,14,0.159,24,0,0,0
1670644608,444,-78.6969444,35.7247439,50.001,12.193,21,6,10,4,450,451,0.0113,0.0927,5,450,451,0,0,2,0.00283,0,1,-19,19,8.4,13,40,0.8,0.68,28,2.6,15,0,0.139,28,46,15,0,16,0.79,11,4,26,46.1,29.4,40,15,0.193,23,0,0,0
1670644609,445,-78.6969438,35.7247,50.002,12.193,21,6,10,4,451,452,0.0141,0.116,5,451,452,0,0,1,0.00424,0,1,-19,19,6.2,19,40,1,0.823,0,2.6,15,115,0.172,0,46,15,2,19,0.738,11,0,0,46,27.2,40,15,0.137,18,0,0,46
1670644610,446,-78.6969431,35.7246561,50.002,12.193,21,6,10,4,452,453,0.0141,0.116,5,452,453,0,0,2,0.00283,0,1,-19,19,1.5,15,40,0.8,0.911,23,2.6,15,0,0.218,23,46,15,0,11,0.573,7,8,53,45.5,27.7,40,15,0.135,18,0,0,0
1670644611,447,-78.6969424,35.7246122,50,12.193,21,6,10,4,453,454,0.0113,0.0927,5,453,454,0,0,1,0.00424,0,1,-19,19,5.1,13,40,0.8,0.595,33,2.6,16,105,0.121,33,46,15,2,19,0.869,13,0,0,46.1,32.4,40,15,0.222,27,0,0,0
1670644612,448,-78.6969417,35.7245683,50.001,12.193,21,6,10,4,454,455,0.0198,0.162,5,454,455,0,0,2,0.00424,0,1,-19,19,2.2,17,40,1,0.761,0,2.6,14,137,0.167,0,46,15,2,20,0.856,13,0,0,46,29.6,40,16,0.148,20,0,0,0
1670644613,449,-78.696941,35.7245244,50.001,12.193,20,6,10,4,455,456,0.0113,0.0927,5,455,456,0.0792,0.649,2,0.00283,0,1,-19,19,4.4,13,40,0.8,0.734,28,2.6,15,0,0.15,28,46,15,0,16,0.782,11,4,26,45.7,29.9,40,15,0.191,23,0,0,0
1670644614,450,-78.6969403,35.7244807,50,12.193,20,6,10,4,456,457,0.00848,0.0695,5,456,457,0,0,1,0.00283,0,1,-19,19,8.5,18,40,1,0.777,0,2.6,15,47,0.165,0,46,15,2,16,0.453,6,1,14,45.2,22.2,40,14,0.097,13,0,0,0
1670644615,451,-78.6969396,35.7244369,50.001,12.193,20,6,10,4,457,458,0.0141,0.116,5,457,458,0,0,2,0.00283,0,1,-19,19,6.6,11,40,0.6,0.327,50,2.6,16,69,0.035,50,46,15,0,14,0.708,10,7,41,45.5,31.4,40,15,0.169,23,0,0,0
1670644616,452,-78.696939,35.7243931,50.001,12.193,20,6,10,4,458,459,0.0113,0.0926,5,458,459,0,0,1,0.00424,0,1,-19,19,2.9,15,40,0.8,1,26,2.6,16,57,0.23,26,46,15,2,15,0.715,10,4,28,45.3,28.6,40,14,0.157,20,0,0,0
1670644617,453,-78.6969383,35.7243493,50.001,12.193,20,6,10,4,459,460,0.00848,0.0695,5,459,460,0,0,2,0.00283,0,1,-19,19,0.787,14,40,0.8,0.52,27,2.6,13,0,0.076,27,46,15,2,20,0.459,7,0,0,46.2,24.8,40,16,0.119,14,0,0,0
1670644618,454,-78.6969376,35.7243054,50.002,12.193,19,6,10,4,460,461,0.0212,0.174,5,460,461,0,0,2,0.00424,0,1,-19,19,3.7,14,40,0.8,0.701,28,2.6,15,0,0.145,28,46,15,0,13,0.971,13,8,38,45.6,33.2,40,14,0.185,25,0,0,0
1670644619,455,-78.696937,35.7242616,50.003,12.193,19,6,10,4,461,462,0.00707,0.0579,5,461,462,0,0,2,0.00141,0,1,-19,19,4.1,13,40,0.8,0.722,28,2.6,15,0,0.148,28,46,15,2,20,0.444,7,0,0,45.9,26.1,40,16,0.114,15,0,0,0
1670644620,456,-78.6969363,35.7242177,50.004,12.193,19,6,10,4,462,463,0.0141,0.116,5,462,463,0.0778,0.637,1,0.00566,0,1,-19,19,6.1,19,40,1,0.512,0,2.6,15,113,0.074,0,46,15,0,15,0.6,6,4,40,45.7,23.4,40,15,0.136,16,0,0,0
1670644621,457,-78.6969356,35.7241739,50.002,12.193,19,6,10,4,463,464,0.00848,0.0695,5,463,464,0,0,3,0.00283,0,1,-19,19,11,10,40,0.5,0.585,57,2.6,15,0,0.045,57,46,15,2,8,0.558,6,11,64,45.5,26.9,40,15,0.117,15,0,0,0
1670644622,458,-78.6969349,35.72413,50,12.193,19,6,10,4,464,465,0.00566,0.0463,5,464,465,0,0,2,0.00283,0,1,-19,19,5.5,8,40,0.5,0.424,61,2.6,15,0,0.051,61,46,15,2,11,0.311,4,5,55,44.7,22.5,40,13,0.067,9,0,0,0
1670644623,459,-78.6969342,35.7240862,50.001,12.193,19,6,10,4,465,466,0.0113,0.0926,5,465,466,0,0,2,0.00283,0,1,-19,19,2.7,13,40,0.8,0.774,26,2.6,15,0,0.166,26,46,15,0,16,1.1,16,2,11,46.1,33.5,40,15,0.234,29,0,0,0
1670644624,460,-78.6969335,35.7240424,49.999,12.193,18,6,10,4,466,467,0.0141,0.116,5,466,467,0,0,1,0.00283,0,1,-19,19,7.2,13,40,0.7,0.683,40,2.6,14,47,0.141,40,46,15,2,12,0.444,6,6,50,45.7,25.8,40,15,0.105,14,0,0,0
1670644625,461,-78.6969329,35.7239986,49.998,12.193,18,6,10,4,467,468,0.00848,0.0695,5,467,468,0,0,2,0.00283,0,1,-19,19,3.6,15,40,0.9,0.519,30,2.6,16,57,0.052,30,46,15,2,12,0.511,7,4,36,45.1,25.6,40,14,0.092,12,0,0,0
1670644626,462,-78.6969322,35.7239548,49.998,12.193,18,6,10,4,468,469,0.0156,0.127,5,468,469,0,0,2,0.00424,0,1,-19,19,5.2,16,40,0.9,0.326,37,2.6,15,0,0.031,37,46,15,0,19,0.738,11,0,0,45.2,28.9,40,15,0.153,21,0,0,0
1670644627,463,-78.6969316,35.723911,49.998,12.193,18,6,10,4,469,470,0.0099,0.081,5,469,470,0.0834,0.684,2,0.00283,0,1,-19,19,4.6,15,40,0.8,0.972,23,2.6,14,0,0.182,23,46,15,2,13,0.503,7,4,36,45.9,27,40,15,0.091,12,0,0,0
1670644628,464,-78.6969308,35.7238673,49.996,12.193,18,6,10,4,470,471,0.00848,0.0695,5,470,471,0,0,2,0.00283,0,1,-19,19,8.5,11,40,0.7,0.49,36,2.6,15,0,0.05,36,46,15,0,15,0.684,9,4,30,46.2,29.6,40,16,0.147,16,0,0,0
1670644629,465,-78.6969302,35.7238235,49.995,12.193,17,6,10,4,471,472,0.0198,0.162,5,471,472,0,0,1,0.00424,0,1,-19,19,5.5,18,40,1,0.696,0,2.6,15,137,0.153,0,46,15,2,21,1.1,14,0,0,45.6,32.1,40,14,0.219,30,0,0,0
1670644630,466,-78.6969295,35.7237797,49.996,12.193,17,6,10,4,472,473,0.0184,0.151,5,472,473,0,0,0,0.00707,0,1,-19,19,5.7,17,40,0.9,1.7,18,2.6,15,0,0.253,18,46,15,0,15,1.2,10,4,28,45.1,27.9,40,15,0.135,15,0,0,0
1670644631,467,-78.6969288,35.723736,49.996,12.193,17,6,10,4,473,474,0.00566,0.0463,5,473,474,0,0,3,0.00424,0,1,-19,19,5.5,11,40,0.6,0.441,50,2.6,14,0,0.071,50,46,15,2,11,0.498,4,5,55,46.2,27.8,40,14,0.125,11,0,0,0
1670644632,468,-78.6969281,35.7236922,49.996,12.193,17,6,10,4,474,475,0.0099,0.0811,5,474,475,0,0,3,0.00283,0,1,-19,19,4.6,10,40,0.6,0.344,57,2.6,15,0,0.041,57,46,15,0,11,0.365,5,3,37,45.1,26.1,40,16,0.105,13,0,0,0
1670644633,469,-78.6969275,35.7236485,49.994,12.193,17,6,10,4,475,476,0.00424,0.0347,5,475,476,0,0,1,0.00283,0,1,-19,19,6.7,14,40,0.9,0.448,25,2.6,16,0,0.056,25,46,15,2,9,0.439,5,6,54,45.8,29,40,16,0.116,15,0,0,0
1670644634,470,-78.6969268,35.7236047,49.995,12.193,17,6,10,4,476,477,0.00848,0.0695,5,476,477,0.0778,0.638,2,0.00283,0,1,-19,19,5.2,11,40,0.6,0.312,60,2.6,16,69,0.033,60,46,15,2,10,0.32,4,6,60,44.7,24.8,40,15,0.094,12,0,0,0
1670644635,471,-78.6969261,35.7235609,49.997,12.193,16,6,10,4,477,478,0.0113,0.0926,5,477,478,0,0,1,0.00424,0,1,-19,19,5,14,40,0.8,0.681,30,2.6,16,55,0.128,30,46,15,0,19,1,15,1,6,46.1,32.5,40,15,0.241,28,0,0,0
1670644636,472,-78.6969254,35.7235171,49.998,12.193,16,6,10,4,478,479,0.0141,0.116,5,478,479,0,0,2,0.00283,0,1,-19,19,6.8,13,40,0.8,0.77,26,2.6,15,0,0.17,26,46,15,2,16,0.455,7,3,30,45.1,25.9,40,14,0.086,15,0,0,0
1670644637,473,-78.6969247,35.7234734,49.999,12.193,16,6,10,4,479,480,0.0184,0.151,5,479,480,0,0,2,0.00283,0,1,-19,19,5.7,14,40,0.8,0.858,25,2.6,14,0,0.173,25,46,15,0,14,1,14,8,36,45.8,32.6,40,15,0.234,29,0,0,0
1670644638,474,-78.6969241,35.7234296,49.999,12.193,16,6,10,4,480,481,0.0127,0.104,5,480,481,0,0,1,0.00424,0,1,-19,19,9.6,15,40,0.8,0.712,28,2.6,15,57,0.154,28,46,15,2,15,0.666,9,4,30,45.5,30.8,40,15,0.137,18,0,0,0
1670644639,475,-78.6969234,35.7233859,49.996,12.193,16,6,10,4,481,482,0.0198,0.162,5,481,482,0,0,2,0.00424,0,1,-19,19,-0.79,14,40,0.8,0.845,25,2.6,15,137,0.204,25,46,15,2,20,0.9,14,0,0,46.2,29,40,16,0.192,24,0,0,0
1670644640,476,-78.6969227,35.7233423,49.996,12.193,15,6,10,4,482,483,0.0141,0.116,5,482,483,0.0834,0.684,2,0.00283,0,1,-19,19,8.1,18,40,1,0.965,0,2.6,15,0,0.209,0,46,15,0,14,0.683,10,4,28,45,27.8,40,14,0.15,20,0,0,0
1670644641,477,-78.6969219,35.7233006,49.998,12.242,15,6,10,4,483,484,0.00848,0.0695,5,483,484,0,0,2,0.00283,0,1,-19,19,7.4,12,40,0.7,0.511,36,2.6,15,0,0.077,36,46,15,2,20,0.515,8,0,0,44.8,22.5,40,14,0.092,12,0,0,0
1670644642,478,-78.696921,35.7232643,49.999,12.242,15,6,10,4,484,485,0.00848,0.0695,5,484,485,0,0,2,0.00283,0,1,-19,19,3.9,13,40,0.8,0.498,30,2.6,14,0,0.051,30,46,15,0,11,0.514,6,8,57,45.3,26.4,40,15,0.094,12,0,0,0
1670644643,479,-78.6969198,35.7232365,49.995,12.242,15,6,10,4,485,486,0.00424,0.0347,5,485,486,0,0,1,0.00283,0,1,-19,19,0.198,10,40,0.6,0.448,58,2.6,14,0,0.051,58,46,15,2,15,0.533,7,4,36,45.9,27.8,40,15,0.122,14,0,0,0
1670644644,480,-78.6969183,35.7232196,49.988,12.242,15,6,10,4,486,487,0.0212,0.174,5,486,487,0,0,2,0.00424,0,1,-19,19,7.8,17,40,0.9,0.734,15,2.6,15,0,0.151,15,46,15,2,19,0.919,14,0,0,45.3,30.9,40,14,0.185,25,0,0,0
1670644645,481,-78.6969174,35.7232146,49.98,12.242,15,6,10,4,487,488,0.0099,0.0811,5,487,488,0,0,2,0.00283,0,1,-19,19,6.7,13,40,0.8,0.718,28,2.6,15,0,0.147,28,46,15,0,15,0.697,10,4,28,45.7,27.4,40,15,0.163,21,0,0,0
1670644646,482,-78.6969175,35.7232186,49.974,12.242,14,6,10,4,488,489,0.0226,0.185,5,488,489,0.0806,0.661,1,0.00424,0,1,-19,19,5.6,19,40,1,0.644,0,2.6,15,0,0.142,0,46,15,2,21,1.3,14,0,0,46.2,33.1,40,14,0.247,30,0,0,0
1670644647,483,-78.6969186,35.72323,49.972,12.242,14,6,10,4,489,490,0.0297,0.243,5,489,490,0,0,1,0.00566,0,1,-19,19,5.1,18,40,0.9,2,20,2.6,14,0,0.28,20,46,15,0,12,1.2,12,8,40,45.5,25.5,40,14,0.131,22,0,0,0
