Time,Number,Longitude,Latitude,Altitude,Voltage,Battery Level,Fix,Number of Satellites,UE cc,UE pci,UE rsrp,UE pl,UE cfo [mili],UE DL mcs,UE DL snr,UE DL iter_dl,UE DL brate [Mbps],UE DL bler [%],UE DL ta_us,UE UL mcs,UE UL buff [kilo],UE UL brate [Mbps],UE UL bler [%],eNB rnti,eNB DL cqi,eNB DL ri,eNB DL mcs,eNB DL brate [Mbps],eNB DL ACK,eNB DL NACK,eNB DL NACK:ACK [%],eNB UL pusch,eNB UL pucch,eNB UL phr,eNB UL mcs,eNB UL brate [Mbps],eNB UL ACK,eNB UL NACK,eNB UL NACK:ACK [%],eNB UL bsr [kilo]
1670624451,373,-78.6969923,35.7278483,50.006,12.193,34,6,10,0,1,-84,84,-0.322,0,81,0,0,0,0,22,0,6.5,0,46,15,2,0,0,0,0,0,91.2,0,40,22,7.8,54,0,0,0
1670624452,374,-78.6969917,35.727804,50.003,12.193,34,6,10,0,1,-84,84,-0.355,0,81,0,0,0,0,22,8.3,9.2,0,46,15,0,0,0,0,0,0,90,0,40,22,7.8,45,0,0,0
1670624453,375,-78.696991,35.7277597,50.003,12.193,34,6,10,0,1,-84,84,-0.33,0,81,0,0,0,0,22,16,6.5,0,46,15,2,0,0,0,0,0,93.3,0,40,22,6.6,72,0,0,0
1670624454,376,-78.6969904,35.7277153,50.003,12.193,33,6,10,0,1,-84,84,-0.327,0,81,0,0,0,0,23,2,7.8,0,46,15,2,0,0,0,0,0,90.2,0,40,23,7.9,47,0,0,0
1670624455,377,-78.6969897,35.727671,50.002,12.193,33,6,10,0,1,-84,84,-0.332,0,81,0,0,0,0,22,18,7.6,0,46,15,2,0,0,0,0,0,91.5,0,40,22,7.8,51,0,0,0
1670624456,378,-78.6969891,35.7276267,50.003,12.193,33,6,10,0,1,-84,84,-0.295,0,81,0,0,0,0,22,8.3,9,0,46,15,0,0,0,0,0,0,90.9,0,40,22,8.2,55,0,0,0
1670624457,379,-78.6969884,35.7275824,50.003,12.193,33,6,10,0,1,-84,84,-0.425,0,81,0,0,0,0,22,8.3,8.4,0,46,15,2,0,0,0,0,0,90.6,0,40,23,8.6,51,0,0,0
1670624458,380,-78.6969877,35.7275381,50.002,12.193,33,6,10,0,1,-84,84,-0.316,0,81,0,0,0,0,23,8.3,9.3,0,46,15,2,0,0,0,0,0,89.7,-99.9,40,23,8.9,50,0,0,0
1670624459,381,-78.696987,35.7274938,50.003,12.193,33,6,10,0,1,-84,84,-0.344,0,81,0,0,0,0,22,16,6.7,0,46,15,0,0,0,0,0,0,90.2,0,40,22,8.5,51,0,0,0
1670624460,382,-78.6969862,35.7274496,50.001,12.193,32,6,10,0,1,-84,84,-0.359,0,81,0,0,0,0,22,0,9.1,0,46,15,2,0,0,0,0,0,90.8,0,40,22,8.2,51,0,0,0
1670624461,383,-78.6969855,35.7274054,50.001,12.193,32,6,10,0,1,-84,84,-0.335,0,81,0,0,0,0,22,8.3,6.8,0,46,15,2,0,0,0,0,0,91.1,0,40,22,7,49,0,0,0
1670624462,384,-78.6969848,35.7273611,50.003,12.193,32,6,10,0,1,-84,84,-0.315,0,81,0,0,0,0,22,8.3,8.4,0,46,15,0,0,0,0,0,0,90.2,0,40,23,8.2,49,0,0,2.41
1670624463,385,-78.6969842,35.7273169,50.003,12.193,32,6,10,0,1,-84,84,-0.319,0,81,0,0,0,0,23,8.3,8,0,46,15,2,0,0,0,0,0,89.7,0,40,23,7.8,44,0,0,446
1670624464,386,-78.6969835,35.7272727,50.002,12.193,32,6,10,0,1,-84,84,-0.386,0,81,0,0,0,0,23,8.3,7.8,0,46,15,2,0,0,0,0,0,90.4,0,40,22,7.8,45,0,0,0
1670624465,387,-78.6969828,35.7272286,50.004,12.193,31,6,10,0,1,-84,84,-0.335,0,81,0,0,0,0,23,8.3,7.6,0,46,15,2,0,0,0,0,0,89.6,0,40,23,7.8,43,0,0,0
1670624466,388,-78.6969821,35.7271844,50.005,12.193,31,6,10,0,1,-84,84,-0.351,0,81,0,0,0,0,23,2.2,7.8,0,46,15,0,0,0,0,0,0,89.7,0,40,23,8.4,46,0,0,0
1670624467,389,-78.6969815,35.7271402,50.003,12.193,31,6,10,0,1,-84,84,-0.34,0,81,0,0,0,0,23,8.3,8.8,0,46,15,2,0,0,0,0,0,90,0,40,23,8.5,47,0,0,0
1670624468,390,-78.6969808,35.727096,50.005,12.193,31,6,10,0,1,-84,84,-0.382,0,81,0,0,0,0,23,25,8.1,0,46,15,2,0,0,0,0,0,88.8,0,40,23,9.2,47,0,0,0
1670624469,391,-78.6969801,35.7270517,50.007,12.193,31,6,10,0,1,-84,84,-0.329,0,81,0,0,0,0,23,8.3,8.4,0,46,15,0,0,0,0,0,0,90.8,0,40,23,7.8,48,0,0,0
1670624470,392,-78.6969795,35.7270076,50.005,12.193,31,6,10,0,1,-84,84,-0.334,0,81,0,0,0,0,22,8.3,8.1,0,46,15,2,0,0,0,0,0,91.5,0,40,22,8.6,46,0,0,0
1670624471,393,-78.6969789,35.7269634,50.002,12.193,30,6,10,0,1,-84,84,-0.431,0,81,0,0,0,0,22,0,7.8,0,46,15,0,0,0,0,0,0,91.1,0,40,21,7.4,36,0,0,20.1
1670624472,394,-78.6969782,35.7269192,50.001,12.193,30,6,10,0,1,-84,84,-0.351,0,81,0,0,0,0,22,8.3,7.5,0,46,15,2,0,0,0,0,0,90.4,0,40,22,8.9,49,0,0,0
1670624473,395,-78.6969775,35.726875,50.001,12.193,30,6,10,0,1,-84,84,-0.298,0,81,0,0,0,0,22,8.3,7.5,0,46,15,2,0,0,0,0,0,91.1,0,40,22,6.5,42,0,0,0
1670624474,396,-78.6969768,35.7268308,50,12.193,30,6,10,0,1,-84,84,-0.306,0,81,0,0,0,0,22,25,7.2,0,46,15,0,0,0,0,0,0,89.6,0,40,23,7.8,44,0,0,0
1670624475,397,-78.6969761,35.7267866,50,12.193,30,6,10,0,1,-84,84,-0.375,0,81,0,0,0,0,23,8.3,7.8,0,46,15,2,0,0,0,0,0,90.5,0,40,22,7.3,44,0,0,20.1
1670624476,398,-78.6969754,35.7267424,50.001,12.193,30,6,10,0,1,-84,84,-0.317,0,81,0,0,0,0,22,8.3,7,0,46,15,2,0,0,0,0,0,90.2,0,40,23,8.9,52,0,0,0
1670624477,399,-78.6969747,35.7266983,50.001,12.193,29,6,10,0,1,-84,84,-0.369,0,81,0,0,0,0,22,8.3,6.6,0,46,15,0,0,0,0,0,0,90.6,0,40,22,5.9,36,0,0,26.5
1670624478,400,-78.696974,35.7266541,49.999,12.193,29,6,10,0,1,-84,84,-0.277,0,81,0,0,0,0,22,16,7.2,0,46,15,2,0,0,0,0,0,90,0,40,23,8.6,47,0,0,0
1670624479,401,-78.6969735,35.7266211,49.999,12.193,29,6,10,0,1,-84,84,-0.31,0,81,0,0,0,0,23,16,7.8,0,46,15,2,0,0,0,0,0,90,0,40,23,7.2,41,0,0,0
1670624480,402,-78.6969728,35.7265769,49.999,12.193,29,6,10,0,1,-84,84,-0.348,0,81,0,0,0,0,23,25,7.3,0,46,15,2,0,0,0,0,0,90.1,0,40,23,8.4,47,0,0,0
1670624481,403,-78.6969719,35.7265218,49.997,12.193,29,6,10,0,1,-84,84,-0.476,0,81,0,0,0,0,23,16,7.4,0,46,15,0,0,0,0,0,0,89.9,0,40,22,7.3,40,0,0,0
1670624482,404,-78.6969712,35.7264776,49.997,12.193,28,6,10,0,1,-84,84,-0.353,0,81,0,0,0,0,23,25,8.4,0,46,15,2,0,0,0,0,0,89.5,0,40,23,8.6,47,0,0,0
1670624483,405,-78.6969706,35.7264336,49.998,12.193,28,6,10,0,1,-84,84,-0.365,0,81,0,0,0,0,22,2,7.2,0,46,15,2,0,0,0,0,0,90.8,0,40,22,7,44,0,0,0
1670624484,406,-78.69697,35.7263895,50,12.193,28,6,10,0,1,-84,84,-0.389,0,81,0,0,0,0,22,0,7.2,0,46,15,0,0,0,0,0,0,90.6,0,40,23,7.6,48,0,0,0
1670624485,407,-78.6969695,35.7263564,50,12.193,28,6,10,0,1,-84,84,-0.33,0,81,0,0,0,0,23,25,7.6,0,46,15,2,0,0,0,0,0,90.7,0,40,23,8.4,51,0,0,0
1670624486,408,-78.6969688,35.7263123,50,12.193,28,6,10,0,1,-84,84,-0.379,0,81,0,0,0,0,23,8.3,9.4,0,46,15,2,0,0,0,0,0,89.4,0,40,23,8.4,47,0,0,0
1670624487,409,-78.6969681,35.7262682,50.001,12.193,28,6,10,0,1,-84,84,-0.315,0,81,0,0,0,0,23,8.3,7.8,0,46,15,0,0,0,0,0,0,90,0,40,22,8.4,50,0,0,0
1670624488,410,-78.6969674,35.7262242,50.002,12.193,27,6,10,0,1,-84,84,-0.24,0,81,0,0,0,0,22,0,8.5,0,46,15,2,0,0,0,0,0,90.7,0,40,22,8,52,0,0,0
1670624489,411,-78.6969667,35.7261802,50.005,12.193,27,6,10,0,1,-84,84,-0.385,0,81,0,0,0,0,22,0,7.5,0,46,15,2,0,0,0,0,0,92.4,0,40,22,7.8,62,0,0,0
1670624490,412,-78.6969661,35.7261362,50.004,12.193,27,6,10,0,1,-84,84,-0.278,0,81,0,0,0,0,22,0,7.1,0,46,15,0,0,0,0,0,0,91.6,0,40,22,7.1,50,0,0,0
1670624491,413,-78.6969654,35.7260921,50.004,12.193,27,6,10,0,1,-84,84,-0.329,0,81,0,0,0,0,22,0,8.1,0,46,15,2,0,0,0,0,0,90.4,0,40,23,8.4,50,0,0,0
1670624492,414,-78.6969647,35.726048,50.004,12.193,27,6,10,0,1,-84,84,-0.307,0,81,0,0,0,0,23,12,7.8,0,46,15,2,0,0,0,0,0,90.2,0,40,23,8.9,54,0,0,0
1670624493,415,-78.6969639,35.7260039,50.004,12.193,26,6,10,0,1,-84,84,-0.421,0,81,0,0,0,0,22,8.3,8.3,0,46,15,2,0,0,0,0,0,91,0,40,22,7.6,51,0,0,0
1670624494,416,-78.6969633,35.7259599,50.005,12.193,26,6,10,0,1,-84,84,-0.313,0,81,0,0,0,0,23,8.3,8.8,0,46,15,0,0,0,0,0,0,90.2,0,40,23,8,46,0,0,0
1670624495,417,-78.6969626,35.7259158,50.007,12.193,26,6,10,0,1,-84,84,-0.351,0,81,0,0,0,0,23,8.3,7.1,0,46,15,2,0,0,0,0,0,90.4,0,40,22,7.7,47,0,0,0
1670624496,418,-78.6969619,35.7258718,50.008,12.193,26,6,10,0,1,-84,84,-0.346,0,81,0,0,0,0,22,25,7,0,46,15,2,0,0,0,0,0,90,0,40,23,7.9,46,0,0,0
1670624497,419,-78.6969613,35.7258278,50.006,12.193,26,6,10,0,1,-84,84,-0.31,0,81,0,0,0,0,22,0,7.6,0,46,15,0,0,0,0,0,0,91,0,40,22,8,52,0,0,0
1670624498,420,-78.6969606,35.7257839,50.003,12.193,26,6,10,0,1,-84,84,-0.335,0,81,0,0,0,0,22,25,7.9,0,46,15,2,0,0,0,0,0,90.8,0,40,23,8.1,52,0,0,2.41
1670624499,421,-78.69696,35.7257399,49.999,12.193,25,6,10,0,1,-84,84,-0.322,0,81,0,0,0,0,23,8.3,8.4,0,46,15,2,0,0,0,0,0,91.2,0,40,23,8.7,55,0,0,0
1670624500,422,-78.6969593,35.7256959,50.001,12.193,25,6,10,0,1,-84,84,-0.328,0,81,0,0,0,0,22,8.3,8.1,0,46,15,0,0,0,0,0,0,91.3,0,40,22,8.5,54,0,0,0
1670624501,423,-78.6969587,35.725652,50.003,12.193,25,6,10,0,1,-84,84,-0.295,0,81,0,0,0,0,22,8.3,8,0,46,15,2,0,0,0,0,0,91,0,40,23,7.9,51,0,0,0
1670624502,424,-78.6969579,35.725608,50.003,12.193,25,6,10,0,1,-84,84,-0.307,0,81,0,0,0,0,23,0,8.1,0,46,15,2,0,0,0,0,0,90.5,0,40,23,7.4,45,0,0,0
1670624503,425,-78.6969573,35.7255641,50.004,12.193,25,6,10,0,1,-84,84,-0.347,0,81,0,0,0,0,23,8.3,9.2,0,46,15,0,0,0,0,0,0,90.3,0,40,23,8.9,52,0,0,0
1670624504,426,-78.6969566,35.7255201,50.003,12.193,24,6,10,0,1,-84,84,-0.347,0,81,0,0,0,0,22,11,8,0,46,15,2,0,0,0,0,0,93.4,-99.9,40,22,7.7,71,0,0,224
1670624505,427,-78.6969559,35.7254761,50.004,12.193,24,6,10,0,1,-84,84,-0.314,0,81,0,0,0,0,22,8.3,8.7,0,46,15,2,0,0,0,0,0,91.3,0,40,22,9,61,0,0,0
1670624506,428,-78.6969553,35.7254322,50.003,12.193,24,6,10,0,1,-84,84,-0.38,0,81,0,0,0,0,22,8.3,7.1,0,46,15,2,0,0,0,0,0,90.9,0,40,22,7.3,50,0,0,189
1670624507,429,-78.6969546,35.7253883,50.004,12.193,24,6,10,0,1,-84,84,-0.27,0,81,0,0,0,0,23,8.3,7.4,0,46,15,0,0,0,0,0,0,91.2,0,40,22,7.7,50,0,0,0
1670624508,430,-78.6969539,35.7253444,50.001,12.193,24,6,10,0,1,-84,84,-0.316,0,81,0,0,0,0,23,0,8.3,0,46,15,2,0,0,0,0,0,89.9,0,40,23,7.9,46,0,0,0
1670624509,431,-78.6969533,35.7253004,49.999,12.193,24,6,10,0,1,-84,84,-0.379,0,81,0,0,0,0,22,8.3,7.3,0,46,15,2,0,0,0,0,0,89.8,0,40,23,7.9,45,0,0,0
1670624510,432,-78.6969525,35.7252565,50.001,12.193,23,6,10,0,1,-84,84,-0.324,0,81,0,0,0,0,22,8.3,7.8,0,46,15,0,0,0,0,0,0,90.6,0,40,22,7.8,48,0,0,0
1670624511,433,-78.6969518,35.7252126,50,12.193,23,6,10,0,1,-84,84,-0.339,0,81,0,0,0,0,22,0,6,0,46,15,2,0,0,0,0,0,90.1,0,40,22,7.5,45,0,0,0
1670624512,434,-78.6969511,35.7251686,49.999,12.193,23,6,10,0,1,-84,84,-0.354,0,81,0,0,0,0,23,0,7.8,0,46,15,2,0,0,0,0,0,91.1,0,40,22,6.3,43,0,0,0
1670624513,435,-78.6969504,35.7251247,49.999,12.193,23,6,10,0,1,-84,84,-0.382,0,81,0,0,0,0,22,8.3,7.8,0,46,15,0,0,0,0,0,0,90,0,40,23,8.4,47,0,0,0
1670624514,436,-78.6969497,35.7250808,49.999,12.193,23,6,10,0,1,-84,84,-0.375,0,81,0,0,0,0,23,8.3,8.2,0,46,15,2,0,0,0,0,0,89.3,0,40,23,8,44,0,0,0
1670624515,437,-78.6969491,35.7250369,50.001,12.193,23,6,10,0,1,-84,84,-0.349,0,81,0,0,0,0,22,8.3,7.9,0,46,15,2,0,0,0,0,0,90.4,0,40,22,7.2,43,0,0,7.36
1670624516,438,-78.6969484,35.724993,50.002,12.193,22,6,10,0,1,-84,84,-0.299,0,81,0,0,0,0,23,22,7.8,0,46,15,2,0,0,0,0,0,90,0,40,23,9.5,51,0,0,20.1
1670624517,439,-78.6969478,35.7249492,50.001,12.193,22,6,10,0,1,-84,84,-0.324,0,81,0,0,0,0,23,35,9.1,0,46,15,0,0,0,0,0,0,89.6,0,40,23,9.1,48,0,0,13.7
1670624518,440,-78.6969471,35.7249053,50.001,12.193,22,6,10,0,1,-84,84,-0.318,0,81,0,0,0,0,23,8.3,9.6,0,46,15,2,0,0,0,0,0,91.1,0,40,22,8,49,0,0,26.5
1670624519,441,-78.6969464,35.7248615,50.001,12.193,22,6,10,0,1,-84,84,-0.325,0,81,0,0,0,0,22,8.3,7.3,0,46,15,2,0,0,0,0,0,90.5,0,40,23,8.4,53,0,0,0
1670624520,442,-78.6969457,35.7248177,50.001,12.193,22,6,10,0,1,-84,84,-0.294,0,81,0,0,0,0,22,8.3,8.1,0,46,15,0,0,0,0,0,0,90.2,0,40,22,7.3,44,0,0,980
1670624521,443,-78.696945,35.7247739,50.001,12.193,21,6,10,0,1,-84,84,-0.338,0,81,0,0,0,0,23,8.3,7,0,46,15,2,0,0,0,0,0,90.3,0,40,22,7.2,42,0,0,980
1670624522,444,-78.6969443,35.7247301,50.001,12.193,21,6,10,0,1,-84,84,-0.279,0,81,0,0,0,0,22,25,6.9,0,46,15,2,0,0,0,0,0,90.6,0,40,22,8,46,0,0,3.76
1670624523,445,-78.6969436,35.7246864,50.001,12.193,21,6,10,0,1,-84,84,-0.359,0,81,0,0,0,0,23,25,8.2,0,46,15,0,0,0,0,0,0,89.6,0,40,23,8,44,0,0,0
1670624524,446,-78.6969429,35.7246426,50.001,12.193,21,6,10,0,1,-84,84,-0.331,0,81,0,0,0,0,23,25,8.2,0,46,15,2,0,0,0,0,0,89.5,0,40,23,8.2,44,0,0,0
1670624525,447,-78.6969423,35.7245989,50.001,12.193,21,6,10,0,1,-84,84,-0.279,0,81,0,0,0,0,23,25,8.1,0,46,15,2,0,0,0,0,0,89.5,0,40,23,8.5,48,0,0,0
1670624526,448,-78.6969416,35.7245551,50.002,12.193,21,6,10,0,1,-84,84,-0.351,0,81,0,0,0,0,23,8.3,8.9,0,46,15,0,0,0,0,0,0,89.8,0,40,22,7.5,40,0,0,0
1670624527,449,-78.696941,35.7245113,50.004,12.193,20,6,10,0,1,-84,84,-0.404,0,81,0,0,0,0,23,18,7.3,0,46,15,2,0,0,0,0,0,89.6,0,40,23,8.2,44,0,0,0
1670624528,450,-78.6969403,35.7244676,50.003,12.193,20,6,10,0,1,-84,84,-0.382,0,81,0,0,0,0,23,25,7.8,0,46,15,2,0,0,0,0,0,90.5,0,40,22,8,47,0,0,10.1
1670624529,451,-78.6969396,35.7244238,50.005,12.193,20,6,10,0,1,-84,84,-0.314,0,81,0,0,0,0,22,17,7.4,0,46,15,2,0,0,0,0,0,90,0,40,22,7.8,45,0,0,0
1670624530,452,-78.6969389,35.72438,50.001,12.193,20,6,10,0,1,-84,84,-0.402,0,81,0,0,0,0,23,0,9.3,0,46,15,0,0,0,0,0,0,91,0,40,22,10,51,0,0,0
1670624531,453,-78.6969382,35.7243362,50,12.193,20,6,10,0,1,-84,84,-0.317,0,81,0,0,0,0,22,2,9.2,0,46,15,2,0,0,0,0,0,92.7,-99.9,40,22,8.2,51,0,0,0
1670624532,454,-78.6969375,35.7242925,50,12.193,19,6,10,0,1,-84,84,-0.295,0,81,0,0,0,0,23,25,8.9,0,46,15,0,0,0,0,0,0,91.2,0,40,23,9.2,54,0,0,0
1670624533,455,-78.6969368,35.7242487,49.999,12.193,19,6,10,0,1,-84,84,-0.313,0,81,0,0,0,0,22,16,8,0,46,15,2,0,0,0,0,0,90.1,0,40,22,7.4,43,0,0,0
1670624534,456,-78.6969362,35.724205,49.998,12.193,19,6,10,0,1,-84,84,-0.276,0,81,0,0,0,0,23,16,8.4,0,46,15,2,0,0,0,0,0,89.7,0,40,23,9.3,51,0,0,0
1670624535,457,-78.6969356,35.7241612,49.998,12.193,19,6,10,0,1,-84,84,-0.307,0,81,0,0,0,0,22,3.4,7.8,0,46,15,0,0,0,0,0,0,91.2,0,40,22,8.1,52,0,0,0
1670624536,458,-78.6969349,35.7241175,49.998,12.193,19,6,10,0,1,-84,84,-0.308,0,81,0,0,0,0,22,5.3,7.4,0,46,15,2,0,0,0,0,0,93,0,40,22,7.6,64,0,0,0
1670624537,459,-78.6969342,35.7240737,49.996,12.193,19,6,10,0,1,-84,84,-0.414,0,81,0,0,0,0,22,0,8.5,0,46,15,2,0,0,0,0,0,90.7,0,40,23,7.8,50,0,0,0
1670624538,460,-78.6969335,35.72403,49.995,12.193,18,6,10,0,1,-84,84,-0.342,0,81,0,0,0,0,22,14,7,0,46,15,0,0,0,0,0,0,92.4,0,40,22,7.5,59,0,0,0
1670624539,461,-78.6969328,35.7239862,49.996,12.193,18,6,10,0,1,-84,84,-0.389,0,81,0,0,0,0,22,0,7.6,0,46,15,2,0,0,0,0,0,90.7,0,40,23,7.7,52,0,0,0
1670624540,462,-78.6969321,35.7239425,49.996,12.193,18,6,10,0,1,-84,84,-0.416,0,81,0,0,0,0,22,8.3,7.9,0,46,15,2,0,0,0,0,0,90.2,0,40,23,8.6,48,0,0,0
1670624541,463,-78.6969315,35.7238987,49.996,12.193,18,6,10,0,1,-84,84,-0.315,0,81,0,0,0,0,22,8.3,8.8,0,46,15,0,0,0,0,0,0,91.6,0,40,22,8.5,59,0,0,0
1670624542,464,-78.6969308,35.723855,49.994,12.193,18,6,10,0,1,-84,84,-0.368,0,81,0,0,0,0,22,8.3,7.5,0,46,15,2,0,0,0,0,0,90.9,0,40,22,8.5,54,0,0,0
1670624543,465,-78.6969301,35.7238112,49.996,12.193,17,6,10,0,1,-84,84,-0.377,0,81,0,0,0,0,22,7.9,7.8,0,46,15,2,0,0,0,0,0,92.8,0,40,22,7.1,63,0,0,0
1670624544,466,-78.6969294,35.7237674,49.997,12.193,17,6,10,0,1,-84,84,-0.359,0,81,0,0,0,0,22,0,7.6,0,46,15,2,0,0,0,0,0,90.8,0,40,22,7,47,0,0,0
1670624545,467,-78.6969287,35.7237236,49.998,12.193,17,6,10,0,1,-84,84,-0.367,0,81,0,0,0,0,22,8.3,6.6,0,46,15,0,0,0,0,0,0,91.3,0,40,23,7.3,50,0,0,0
1670624546,468,-78.696928,35.7236799,49.999,12.193,17,6,10,0,1,-84,84,-0.367,0,81,0,0,0,0,23,0,7.2,0,46,15,2,0,0,0,0,0,90.9,0,40,22,7.2,46,0,0,0
1670624547,469,-78.6969276,35.7236471,49.999,12.193,17,6,10,0,1,-84,84,-0.397,0,81,0,0,0,0,22,8.3,7.3,0,46,15,2,0,0,0,0,0,91,0,40,22,7.4,50,0,0,0
1670624548,470,-78.6969269,35.7236034,49.996,12.193,17,6,10,0,1,-84,84,-0.338,0,81,0,0,0,0,22,8.3,7.3,0,46,15,0,0,0,0,0,0,90.8,0,40,22,7.4,48,0,0,0
1670624549,471,-78.6969262,35.7235597,49.996,12.193,16,6,10,0,1,-84,84,-0.302,0,81,0,0,0,0,22,8.3,7.3,0,46,15,2,0,0,0,0,0,90.9,0,40,23,7.1,46,0,0,0
1670624550,472,-78.6969255,35.7235161,49.995,12.193,16,6,10,0,1,-84,84,-0.39,0,81,0,0,0,0,23,2.2,6.5,0,46,15,2,0,0,0,0,0,90.6,0,40,23,8.6,51,0,0,0
1670624551,473,-78.6969248,35.7234724,49.995,12.193,16,6,10,0,1,-84,84,-0.303,0,81,0,0,0,0,22,8.3,9.8,0,46,15,0,0,0,0,0,0,91.3,0,40,22,7.3,47,0,0,0
1670624552,474,-78.6969241,35.7234287,49.995,12.193,16,6,10,0,1,-84,84,-0.317,0,81,0,0,0,0,22,8.3,7.3,0,46,15,2,0,0,0,0,0,91.4,0,40,23,8,57,0,0,0
1670624553,475,-78.6969234,35.7233849,49.995,12.193,16,6,10,0,1,-84,84,-0.322,0,81,0,0,0,0,22,8.3,8.3,0,46,15,2,0,0,0,0,0,90.4,0,40,22,8.4,49,0,0,0
1670624554,476,-78.6969228,35.7233415,49.996,12.193,16,6,10,0,1,-84,84,-0.305,0,81,0,0,0,0,22,8.3,7.9,0,46,15,0,0,0,0,0,0,90.6,0,40,22,7.6,46,0,0,0
1670624555,477,-78.6969221,35.7233,49.999,12.242,15,6,10,0,1,-84,84,-0.352,0,81,0,0,0,0,22,22,6.3,0,46,15,2,0,0,0,0,0,90.1,0,40,22,7.4,42,0,0,45
1670624556,478,-78.6969212,35.7232638,49.999,12.242,15,6,10,0,1,-84,84,-0.278,0,81,0,0,0,0,23,8.3,11,0,46,15,2,0,0,0,0,0,89.8,0,40,23,10,54,0,0,0
1670624557,479,-78.69692,35.7232363,49.997,12.242,15,6,10,0,1,-84,84,-0.309,0,81,0,0,0,0,23,0,6.9,0,46,15,0,0,0,0,0,0,90.7,0,40,22,6.7,40,0,0,193
1670624558,480,-78.6969184,35.7232196,49.994,12.242,15,6,10,0,1,-84,84,-0.375,0,81,0,0,0,0,22,2,8,0,46,15,2,0,0,0,0,0,89.6,0,40,23,8.7,46,0,0,0
1670624559,481,-78.6969174,35.7232147,49.988,12.242,15,6,10,0,1,-84,84,-0.256,0,81,0,0,0,0,22,0,8.2,0,46,15,2,0,0,0,0,0,90.9,0,40,22,7,44,0,0,0
1670624560,482,-78.6969174,35.7232187,49.983,12.242,14,6,10,0,1,-84,84,-0.343,0,81,0,0,0,0,22,8.3,7.3,0,46,15,2,0,0,0,0,0,90,0,40,23,7.8,44,0,0,0
1670624561,483,-78.6969186,35.72323,49.98,12.242,14,6,10,0,1,-84,84,-0.384,0,81,0,0,0,0,23,8.3,9,0,46,15,0,0,0,0,0,0,89.7,0,40,23,9.9,53,0,0,0
1670624562,484,-78.6969207,35.7232481,49.979,12.242,14,6,10,0,1,-84,84,-0.324,0,81,0,0,0,0,23,8.3,10,0,46,15,2,0,0,0,0,0,89.6,0,40,23,10,52,0,0,0
1670624563,485,-78.6969237,35.7232739,49.978,12.193,14,6,10,0,1,-84,84,-0.327,0,81,0,0,0,0,23,8.3,8.8,0,46,15,2,0,0,0,0,0,90.8,0,40,22,7,42,0,0,0
1670624564,486,-78.6969273,35.7233057,49.979,12.193,14,6,10,0,1,-84,84,-0.355,0,81,0,0,0,0,22,0,7.8,0,46,15,0,0,0,0,0,0,90.4,0,40,23,9.1,56,0,0,0
1670624565,487,-78.6969312,35.7233413,49.983,12.193,14,6,10,0,1,-84,84,-0.361,0,81,0,0,0,0,22,8.3,7.6,0,46,15,2,0,0,0,0,0,90.8,0,40,22,6.9,45,0,0,0
1670624566,488,-78.6969352,35.7233795,49.986,12.193,13,6,10,0,1,-84,84,-0.331,0,81,0,0,0,0,23,8.3,7.8,0,46,15,2,0,0,0,0,0,88.9,0,40,23,10,51,0,0,0
1670624567,489,-78.6969393,35.7234194,49.99,12.193,13,6,10,0,1,-84,84,-0.382,0,81,0,0,0,0,23,8.3,9.2,0,46,15,0,0,0,0,0,0,90.8,0,40,23,8.2,55,0,0,0
1670624568,490,-78.6969434,35.7234606,49.991,12.193,13,6,10,0,1,-84,84,-0.317,0,81,0,0,0,0,23,8.3,8.8,0,46,15,2,0,0,0,0,0,91.5,0,40,22,7.7,52,0,0,0
1670624569,491,-78.6969476,35.7235027,49.993,12.193,13,6,10,0,1,-84,84,-0.298,0,81,0,0,0,0,22,25,5.8,0,46,15,2,0,0,0,0,0,91.1,0,40,22,6.2,39,0,0,7.36
1670624570,492,-78.6969519,35.7235453,49.997,12.193,13,6,10,0,1,-84,84,-0.243,0,81,0,0,0,0,23,7.3,7.6,0,46,15,0,0,0,0,0,0,90.3,0,40,23,7.6,46,0,0,0
1670624571,493,-78.6969563,35.7235884,49.998,12.193,13,6,10,0,1,-84,84,-0.353,0,81,0,0,0,0,23,25,7.3,0,46,15,2,0,0,0,0,0,90.1,0,40,23,8.4,49,0,0,0
1670624572,494,-78.6969607,35.7236318,49.999,12.193,12,6,10,0,1,-84,84,-0.317,0,81,0,0,0,0,23,25,8.9,0,46,15,2,0,0,0,0,0,89.4,0,40,23,8.8,47,0,0,0
1670624573,495,-78.6969651,35.7236755,50,12.193,12,6,10,0,1,-84,84,-0.324,0,81,0,0,0,0,22,25,7.8,0,46,15,2,0,0,0,0,0,90.8,0,40,22,7.3,46,0,0,2.41
1670624574,496,-78.6969696,35.7237195,50,12.193,12,6,10,0,1,-84,84,-0.31,0,81,0,0,0,0,22,0,7.4,0,46,15,0,0,0,0,0,0,89.9,0,40,23,7.7,45,0,0,0
1670624575,497,-78.696974,35.7237636,50.001,12.193,12,6,10,0,1,-84,84,-0.342,0,81,0,0,0,0,23,8.1,7.4,0,46,15,2,0,0,0,0,0,91.7,0,40,23,7.4,56,0,0,0
1670624576,498,-78.6969786,35.7238079,50.001,12.193,12,6,10,0,1,-84,84,-0.354,0,81,0,0,0,0,23,8.3,7.4,0,46,15,2,0,0,0,0,0,91.1,0,40,22,6.3,41,0,0,0
